子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
利物浦晒伊萨克体检视频,9月4日 11:43,0,,,非百家号页面，跳过评论爬取,,0
利物浦名宿谈伊萨克转会,9月3日 16:51,0,,,非百家号页面，跳过评论爬取,,0
英超提前大结局?利物浦签下伊萨克!阿森纳冠军又没戏了?,9月1日 21:58,1,MJGETBUCK,09-01 22:15,利物浦引援真猛，伊萨克加盟火力升级，前三轮全胜领跑，卫冕希望大增。,上海,0
"伊萨克转会利物浦,皇家社会斩获800万欧元分成!",9月1日 21:29,0,,,非百家号页面，跳过评论爬取,,0
"红军3年前截止日租阿图尔,今日1.3亿镑创纪录签伊萨克",9月1日 16:24,0,,,非百家号页面，跳过评论爬取,,0
伊萨克无法获得纽卡忠诚奖金,9月1日 14:42,0,,,非百家号页面，跳过评论爬取,,0
"利物浦签伊萨克暗藏三大隐患,英超格局或将重塑?",9月1日 11:58,0,,,非百家号页面，跳过评论爬取,,0
利物浦1.3亿镑签下伊萨克,9月1日 08:20,0,,,非百家号页面，跳过评论爬取,,0
纽卡已同意以1.3亿镑将伊萨克出售给利物浦,9月1日 07:11,0,,,非百家号页面，跳过评论爬取,,0
"记者:纽卡仍更希望留住伊萨克,让其与沃尔特马德搭档锋线",8月30日 22:15,0,,,非百家号页面，跳过评论爬取,,0
