子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
陈熠逆转金娜英晋级澳门冠军赛女单16强,昨天 22:54,0,,,非百家号页面，跳过评论爬取,,0
"WTT澳门冠军赛女单16强产生,国乒六人参赛,全部晋级",昨天 18:56,0,,,非百家号页面，跳过评论爬取,,0
陈熠战胜金娜英晋级女单16强,昨天 18:09,0,,,非百家号页面，跳过评论爬取,,0
香港羽毛球公开赛:韩悦晋级女单八强,昨天 18:04,0,,,非百家号页面，跳过评论爬取,,0
陈熠让一追三逆转晋级,昨天 15:35,0,,,非百家号页面，跳过评论爬取,,0
香港公开赛:韩悦晋级女单八强,昨天 14:19,0,,,非百家号页面，跳过评论爬取,,0
韩悦26分钟速胜晋级八强,昨天 12:35,0,,,非百家号页面，跳过评论爬取,,0
WTT澳门冠军赛:国乒女单4人晋级16强,昨天 00:56,0,,,非百家号页面，跳过评论爬取,,0
"澳门冠军赛:女单16强席位揭晓,大迪晋级,莎莎、曼昱等迎首秀",9月10日 21:53,0,,,非百家号页面，跳过评论爬取,,0
孙颖莎3-1险胜，WTT澳门冠军赛首轮强势晋级,9月10日 21:21,0,,,非百家号页面，跳过评论爬取,,0
"澳门冠军赛:祝贺国乒!5大主力晋级女单16强,孙颖莎3-1开门红",9月10日 21:20,0,,,非百家号页面，跳过评论爬取,,0
早田希娜3比0战胜黄怡桦晋级16强,9月10日 19:25,0,,,非百家号页面，跳过评论爬取,,0
伊藤美诚涉险晋级WTT澳门赛 刘杨子三局惜败止步首轮,9月10日 10:38,1,清风明月442a2,23小时前,小编3：0叫涉险！3：2叫啥？,安徽,0
伊藤美诚涉险晋级WTT澳门赛 刘杨子三局惜败止步首轮,9月10日 10:38,2,太平洋的Kitty,09-10 12:11,伊藤美诚这场打得真稳，刘杨子拼尽全力了，下次加油！,云南,0
澳门冠军赛：刘杨子领先遭逆转，伊藤美诚0-3晋级,9月10日 06:09,0,,,非百家号页面，跳过评论爬取,,0
"澳门冠军赛:伊藤美诚大获全胜!首战3-0过关,赢下“生胶大战”",9月9日 19:39,0,,,非百家号页面，跳过评论爬取,,0
迪亚兹3-2逆转波尔卡诺娃，取得开门红,9月9日 16:15,0,,,非百家号页面，跳过评论爬取,,0
WTT澳门冠军赛女单签表出炉，孙颖莎首轮对手实力不容小觑,9月7日 15:37,0,,,非百家号页面，跳过评论爬取,,0
