子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
40岁C罗成为世预赛射手王,昨天 11:36,0,,,非百家号页面，跳过评论爬取,,0
"40岁C罗打进第39球,加冕世界杯预选赛历史射手王",9月10日 09:49,1,日悦是0O,09-10 11:36,C罗40岁成射手王太强了。葡萄牙赢球真为他高兴。,江苏,0
"40岁C罗打进第39球,加冕世界杯预选赛历史射手王",9月10日 09:49,2,秋雨问寒蝉,09-10 18:16,我叫杜君 有人制造声音迷惑人心 用机器害人,河南,0
"C罗成为世预赛射手王,以39球追平鲁伊斯",9月10日 09:04,1,Vinci爱吃蓝莓,09-10 09:37,C罗追平世预赛纪录，39球助葡萄牙取胜，老将风采依旧。,贵州,0
"C罗成为世预赛射手王,以39球追平鲁伊斯",9月10日 09:04,2,社南梓厹8p,09-10 19:39,世预赛射手王c罗,广东,0
葡萄牙3-2匈牙利，C罗点射成为世预赛射手王,9月10日 08:49,0,,,非百家号页面，跳过评论爬取,,0
C罗世界杯预选赛打入39球，成为世预赛射手王,9月10日 07:08,0,,,非百家号页面，跳过评论爬取,,0
C罗社媒庆祝世预赛进球,9月10日 06:04,1,弓长不吃榴莲,09-10 12:59,C罗点球稳准狠，射手王实至名归。葡萄牙连胜，全队庆祝真棒。,内蒙古,0
世预赛创纪录夜 C罗成射手王 哈兰德单场5球2助 姆巴佩传射超亨利,9月10日 05:18,0,,,非百家号页面，跳过评论爬取,,0
葡萄牙3-2匈牙利，C罗点射成为世预赛射手王，坎塞洛B席传射,9月10日 04:41,0,,,无评论,,0
40岁C罗世预赛38球独享第二，葡萄牙5-0开门红,9月8日 14:45,0,,,非百家号页面，跳过评论爬取,,0
"世预赛欧洲区F组:C罗一剑封喉,匈牙利饮恨葡萄牙",9月8日 00:01,1,威尼斯Princess我老婆,09-08 00:05,C罗宝刀不老，一剑定乾坤，葡萄牙这场赢得漂亮。匈牙利拼得够狠，比赛真刺激！,浙江,2
C罗世预赛38球超梅西独占第2,9月7日 08:25,0,,,无评论,,0
C罗37球超越梅西独占第二，距第一仅差2球,9月7日 00:46,0,,,非百家号页面，跳过评论爬取,,0
