子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
博通股价开盘再涨近4%,9月8日 21:46,0,,,非百家号页面，跳过评论爬取,,0
"博通获得100亿美元AI芯片新订单,股价创历史新高",9月8日 15:29,0,,,非百家号页面，跳过评论爬取,,0
"宣布将与OpenAI合作批量生产自研AI芯片,博通股价创新高",9月6日 08:34,0,,,非百家号页面，跳过评论爬取,,0
博通斩获百亿美元AI芯片订单,9月6日 08:31,0,,,非百家号页面，跳过评论爬取,,0
博通股价飙升 与OpenAI合作开发新的AI芯片,9月5日 23:58,0,,,非百家号页面，跳过评论爬取,,0
博通业绩再超预期背后:ASIC定制芯片持续吸引买家入场,9月5日 23:12,0,,,非百家号页面，跳过评论爬取,,0
"获新客户超100亿美元AI芯片订单,博通开盘涨超14%",9月5日 22:38,0,,,非百家号页面，跳过评论爬取,,0
"博通业绩超预期,ASIC芯片迎来爆发",9月5日 22:21,0,,,非百家号页面，跳过评论爬取,,0
ASIC要带动科技起飞了,9月5日 21:21,0,,,无评论,,0
博通将与OpenAI合作开发AI芯片,9月5日 12:15,0,,,非百家号页面，跳过评论爬取,,0
"斩获百亿美元AI芯片新订单,大幅上调2026年增长预期",9月5日 11:32,0,,,无评论,,0
博通第三季AI芯片营收暴涨63%,9月5日 10:39,1,琴王子D,09-05 10:43,继续加油，期待更多🌼,湖南,0
英伟达、AMD 寡淡?博通霸气接棒 AI 扛旗手,9月5日 10:24,1,顾顾舞蹈舞Queen,09-05 16:16,博通AI芯片研发慢，想想当年收购高通黄了转型难，现在爬坡期拉长，产能跟不上需求。,湖南,0
"博通FY2025Q3营收同比增长22%,拿下新客户AI芯片大单",9月5日 09:10,0,,,非百家号页面，跳过评论爬取,,0
AI收入超预期!芯片巨头博通交出满分财报,9月5日 09:00,0,,,无评论,,0
博通(AVGO.US)一己之力重振“AI信仰”! AI ASIC需求迈向“英伟达式猛增轨迹”,9月5日 08:17,0,,,非百家号页面，跳过评论爬取,,0
