子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
众星悼念阿玛尼被骂,9月9日 10:42,0,,,非百家号页面，跳过评论爬取,,0
众星发文悼念阿玛尼,9月7日 09:08,0,,,非百家号页面，跳过评论爬取,,0
意大利著名时装设计师乔治·阿玛尼去世 享年91岁,9月5日 21:33,0,,,非百家号页面，跳过评论爬取,,0
众星悼念阿玛尼遭争议,9月5日 19:54,1,yiziad,09-07 14:20,我真不觉得这些明星有啥好追的，导向的永远就是名牌，名车，名表，豪宅及伴随着滥交性丑闻，他们给我们的不过是年轻身体和面貌的视觉冲击，以及角色赋予的滤镜，了解历史，正视人生，国之导向，英雄事迹，人之斗志才是我们为人一生真正追求和生活理念。,湖北,1455
众星悼念阿玛尼遭争议,9月5日 19:54,2,中文兄弟,09-10 22:51,中文兄弟09-10 22:51江苏举报回复赞,江苏,0
众星悼念阿玛尼遭争议,9月5日 19:54,3,愚玉石3E,09-10 09:24,宝，你说得真好,广西,3
众星悼念阿玛尼遭争议,9月5日 19:54,4,Myfirstcar,09-09 07:13,大殖子好,广东,32
众星悼念阿玛尼遭争议,9月5日 19:54,5,飘逸u5al,09-07 08:14,飘逸u5al09-07 08:14四川举报回复36,四川,36
众星悼念阿玛尼遭争议,9月5日 19:54,6,诟哦光明云04,09-07 13:27,诟哦光明云0409-07 13:27山东举报回复9,山东,9
众星悼念阿玛尼遭争议,9月5日 19:54,7,sunny自爆狂,09-08 12:45,立马想到这个,江苏,87
众星悼念阿玛尼遭争议,9月5日 19:54,8,yanglin1860,09-05 23:35,yanglin186009-05 23:35新疆举报回复170,新疆,170
众星悼念阿玛尼遭争议,9月5日 19:54,9,八百屋2333,09-09 23:33,请问你是谁？,山东,0
众星悼念阿玛尼遭争议,9月5日 19:54,10,媚娘娱乐,09-08 23:02,都是工作,福建,6
众星悼念阿玛尼遭争议,9月5日 19:54,11,溥英豪06K,09-08 01:00,所以，这让粉丝们清醒清醒，娱乐明星只是一个职业，没有比保家卫国的英雄们更值得尊敬和崇拜的,四川,503
众星悼念阿玛尼遭争议,9月5日 19:54,12,一叶渡世间之帥良人,09-09 11:47,一叶渡世间之帥良人09-09 11:47辽宁举报回复6,辽宁,6
众星悼念阿玛尼遭争议,9月5日 19:54,13,歧慧颖6a,09-07 15:45,永远值得信任的是人民子弟兵！,贵州,929
众星悼念阿玛尼遭争议,9月5日 19:54,14,向后看的机器8U,09-11 21:14,有的明星是赚着普通人的钱，看不起普通人。明星我不追，,四川,1
众星悼念阿玛尼遭争议,9月5日 19:54,15,1239adbb,09-08 22:14,早该整治娱乐明星的乌烟瘴气，好好扭转社会风气，给年轻人树立点真正的榜样，帮孩子们摆正的三观。,内蒙古,342
众星悼念阿玛尼遭争议,9月5日 19:54,16,满心满眼皆是你T,09-07 22:32,满心满眼皆是你T09-07 22:32广西举报回复5,广西,5
乔治·阿玛尼去世,9月5日 18:51,0,,,无评论,,0
众星悼念阿玛尼翻车,9月5日 18:01,0,,,非百家号页面，跳过评论爬取,,0
胡歌章子怡易烊千玺等众星发文悼念,9月5日 17:03,0,,,非百家号页面，跳过评论爬取,,0
