子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
理想、比亚迪降速，8月国产新能源全面乱战,9月6日 08:18,0,,,非百家号页面，跳过评论爬取,,0
8月造车新势力榜:零跑上位 小鹏渐进 蔚来爆单 理想转型,9月4日 13:05,0,,,非百家号页面，跳过评论爬取,,0
"8月新能源车销量解析:零跑再度霸榜,理想很尴尬!",9月4日 12:36,1,JoyJoy潜水员,09-04 13:11,零跑销量再创新高，市场格局焕新活力足，品牌布局稳健值得期待。,福建,0
十一家新势力企业月销破万,9月4日 08:07,0,,,非百家号页面，跳过评论爬取,,0
"8月新能源车企销量普涨,多个品牌同比翻倍",9月4日 04:11,0,,,非百家号页面，跳过评论爬取,,0
造车新势力8月成绩单出炉 零跑汽车“拔得头筹”,9月4日 03:20,0,,,非百家号页面，跳过评论爬取,,0
零跑5.71万再破纪录，乐道助力蔚来反超理想,9月3日 16:45,0,,,非百家号页面，跳过评论爬取,,0
"蔚来暴涨,理想大跌!8月造车新势力销量排行榜",9月2日 15:05,0,,,非百家号页面，跳过评论爬取,,0
“半价理想”零跑持续霸榜,9月2日 12:31,0,,,非百家号页面，跳过评论爬取,,0
"蔚来销量反超理想,沈斐救了李斌?",9月2日 12:21,0,,,无评论,,0
"8月销量大洗牌:“零问鹏”前三,理想下跌、蔚来回归",9月2日 11:28,0,,,非百家号页面，跳过评论爬取,,0
造车新势力8月交付：“零小蔚”均创历史新高,9月2日 10:03,0,,,非百家号页面，跳过评论爬取,,0
"月销逼近六万,零跑还要加码,官宣新车不到10万买激光雷达",9月1日 16:14,1,曾驰烃0Fk,09-01 16:20,零跑销量真猛，月销逼近六万！新车不到十万带激光雷达，超值惊喜。,广东,2
零跑8月交付5.7万 一分钟卖出一辆 连续6个月新势力第一,9月1日 13:10,0,,,非百家号页面，跳过评论爬取,,0
