子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
全球赛艇精英即将亮相上海,今天 11:30,0,,,无评论,,0
2025 全国游泳锦标赛七日冠军全记录!最后两日终极赛程前瞻,昨天 16:34,0,,,非百家号页面，跳过评论爬取,,0
"2025全国游泳锦标赛男子50米蛙泳预赛 游出27秒38,总排名第一晋级决赛",9月7日 11:09,0,,,非百家号页面，跳过评论爬取,,0
浙江姑娘余依婷夺得2025年游泳全锦赛女子个人400混冠军,9月7日 08:31,0,,,非百家号页面，跳过评论爬取,,0
全国游泳锦标赛成都揭幕,9月6日 00:00,0,,,非百家号页面，跳过评论爬取,,0
潘展乐孙杨亮相全国游泳锦标赛,9月5日 21:14,0,,,非百家号页面，跳过评论爬取,,0
名将云集 全国游泳锦标赛成都开赛,9月5日 18:11,0,,,非百家号页面，跳过评论爬取,,0
汪顺100米蛙泳小组第一晋级，潘展乐50米蝶泳刷新个人最好成绩,9月5日 18:03,0,,,非百家号页面，跳过评论爬取,,0
潘展乐、汪顺、张雨霏齐聚成都!2025年全国游泳锦标赛9月5日开赛,9月4日 17:13,0,,,非百家号页面，跳过评论爬取,,0
"2025年全国游泳锦标赛,明日在川开赛",9月4日 09:05,0,,,非百家号页面，跳过评论爬取,,0
汪顺、潘展乐、张雨霏等将出战游泳全锦赛,9月2日 16:21,0,,,无评论,,0
游泳全锦赛汪顺等将出战,9月2日 12:01,0,,,非百家号页面，跳过评论爬取,,0
