子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
新势力8月销量出炉 零跑卫冕销量冠军,9月6日 10:24,0,,,非百家号页面，跳过评论爬取,,0
零跑B01万台交付 B10新色登场,9月6日 00:00,0,,,非百家号页面，跳过评论爬取,,0
8月造车新势力榜:零跑上位 小鹏渐进 蔚来爆单 理想转型,9月4日 13:05,0,,,非百家号页面，跳过评论爬取,,0
造车新势力8月成绩单出炉 零跑汽车“拔得头筹”,9月4日 03:20,0,,,非百家号页面，跳过评论爬取,,0
新造车8月成绩单:零跑继续领跑,9月3日 00:49,0,,,非百家号页面，跳过评论爬取,,0
零跑B10&B01双星闪耀成都车展,9月2日 20:16,0,,,非百家号页面，跳过评论爬取,,0
“半价理想”零跑持续霸榜,9月2日 12:31,0,,,非百家号页面，跳过评论爬取,,0
零跑汽车再次遥遥领先，新势力8月销量成绩出炉,9月2日 11:03,0,,,无评论,,0
"新势力8月成绩单“新鲜出炉”:零跑5.7万辆登顶,创历史新高!小鹏、蔚来、小米激战“3万辆俱乐部”",9月1日 23:30,0,,,非百家号页面，跳过评论爬取,,0
"月销逼近六万,零跑还要加码,官宣新车不到10万买激光雷达",9月1日 16:14,1,曾驰烃0Fk,09-01 16:20,零跑销量真猛，月销逼近六万！新车不到十万带激光雷达，超值惊喜。,广东,2
零跑8月交付57066辆再创新高,,1,JW比比皆是,09-01 15:56,很棒，期待更多内容！,山西,0
