子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
李国庆公布离婚进展：财产分割已达成最终和解,6月13日 12:58,1,Nash不吃Broccoli,06-13 13:45,李国庆俞渝这场商战肥皂剧可算大结局了，拆伙不易，能握手言和也算体面收场。新赛道加油，期待下一次分享。,北京,5
李国庆公布离婚进展：财产分割已达成最终和解,6月13日 12:58,2,hongutay,06-13 14:48,两人曾经深入交流过，怎能如此绝情？,广东,1
李国庆公布离婚进展：财产分割已达成最终和解,6月13日 12:58,3,Biken_白澤,06-13 15:04,一天天不干实事，当当都快被他霍霍了，每天蹦跶的还挺欢。,北京,0
李国庆公布离婚进展：财产分割已达成最终和解,6月13日 12:58,4,知足感恩A,06-14 12:24,这么大岁数还离婚，是真过不下去了！,吉林,0
李国庆公布离婚进展：财产分割已达成最终和解,6月13日 12:58,5,归月杉78,06-13 14:38,后人也没几个认识他们的,辽宁,2
李国庆公布离婚进展：财产分割已达成最终和解,6月13日 12:58,6,ywdhcz,06-13 14:38,期待拍成电视剧,浙江,0
李国庆公布离婚进展：财产分割已达成最终和解,6月13日 12:58,7,jsptpdmfx,06-13 14:25,留词半阙，以慰平生，千秋功过自有后人评说,北京,5
李国庆公布离婚进展：财产分割已达成最终和解,6月13日 12:58,8,混江龙的老巢,06-13 13:53,李国庆加油！,重庆,3
李国庆公布离婚进展：财产分割已达成最终和解,6月13日 12:58,9,浦平文MP,06-13 14:48,怎么说也是两位有头有脸的人离婚，体面还是要有的,北京,2
李国庆公布离婚进展：财产分割已达成最终和解,6月13日 12:58,10,婉裙4,06-13 14:50,李老师一路走好,重庆,0
李国庆否认和女星叶璇绯闻,2024年1月9日,0,,,,,0
李国庆称自己是宠妻狂魔,2024年1月3日,1,,,评论0表情0/500回复,表情0/500回复,0
李国庆称自己是宠妻狂魔,2024年1月3日,6,,,表情0/500回复,表情0/500回复,0
李国庆宣布离婚成功已成自由身,2023年12月31日,1,,,评论0表情0/500回复,表情0/500回复,0
李国庆宣布离婚成功已成自由身,2023年12月31日,6,,,表情0/500回复,表情0/500回复,0
李国庆和俞渝被儿子告上法庭,2020年8月9日,1,吃撑了才会溜弯,2020-08-10,当当，现在还值几个钱。,,6
李国庆和俞渝被儿子告上法庭,2020年8月9日,2,912R36,2022-06-17,支持李国庆,甘肃,0
李国庆和俞渝被儿子告上法庭,2020年8月9日,3,lilongaj83,2020-08-10,这一家，都是钱害的。,,25
李国庆和俞渝被儿子告上法庭,2020年8月9日,4,哈哈1Ko1,2020-08-10,典型的渣女！,,5
李国庆和俞渝被儿子告上法庭,2020年8月9日,5,芷昳7w,2020-08-10,不关注这一家人的新闻，不要再给我推，谢谢,,1
李国庆和俞渝被儿子告上法庭,2020年8月9日,6,小钏5,2020-08-10,那是钱害的，钱本无罪，归根结底还是人。,,1
李国庆和俞渝被儿子告上法庭,2020年8月9日,7,或者自己去探索,2020-08-10,这娘们儿怎么看都不像是个好人呐,,8
李国庆和俞渝被儿子告上法庭,2020年8月9日,8,雨中散步S,2020-08-10,这娘们不是好人,,5
当当已追回被李国庆夺走的公章,2020年7月14日,0,,,,,0
俞渝回应：李国庆会持续演闹剧，不必理会,2020年4月30日,1,添符z4,2020-05-01,什么是公司，讲公的地方，作为夫妻创始人，应该是能者居上，不应杂个人感情，既然多数股东能驱逐李国庆，回家好好教孩子不是坏事，另外经营公司需要对客户，员工，第三方负责，必须有强烈责任感，从李俞两人表现看，俞更成熟，更合适这个位置，李国庆可另立山头，再创另一个公司，从头再来，证明自己，否则当当将论为不靠谱公司和娱乐公司！,,6
俞渝回应：李国庆会持续演闹剧，不必理会,2020年4月30日,2,0000888888,2020-05-01,这律师说的对，公司本来就是他的啊，给老婆骗了。,,5
李国庆回应抢公章：是“接管”而非“夺取”,2020年4月27日,0,,,,,0
当当网：已报警 公章作废,2020年4月26日,0,,,,,0
网传李国庆抢公章并罢免俞渝,2020年4月26日,0,,,,,0
李国庆夫妇离婚案开庭，李国庆：仍诉求股权平分,2019年11月29日,0,,,,,0
俞渝开撕李国庆，直指其同性恋、撒谎、不顾家，且患有梅毒,2019年10月24日,1,寒香依依小呆Vi,2019-10-25,钱闹的。别提以前的爱了，丢人,,4
俞渝开撕李国庆，直指其同性恋、撒谎、不顾家，且患有梅毒,2019年10月24日,2,zjzmxm,2019-10-24,吃饱了撑的,,3
俞渝开撕李国庆，直指其同性恋、撒谎、不顾家，且患有梅毒,2019年10月24日,3,汉江一腐儒,2019-10-25,为儿子想想吧！这对活宝爹妈！儿子仅靠钱无法立足于世！这男的是现世活宝，这女的心狠手辣！这儿子可悲,,3
俞渝开撕李国庆，直指其同性恋、撒谎、不顾家，且患有梅毒,2019年10月24日,4,李睿66666,2019-10-24,都给你,,3
俞渝开撕李国庆，直指其同性恋、撒谎、不顾家，且患有梅毒,2019年10月24日,5,AlmostSd,2019-10-25,一看就知道都不是什么好鸟 人为财死鸟为食亡 为了利益 夫妻之情能算个啥,,2
俞渝开撕李国庆，直指其同性恋、撒谎、不顾家，且患有梅毒,2019年10月24日,6,爱因斯坦电器全球创始人,2019-10-24,越辨，越明！,,4
李国庆离开当当，董事长俞渝兼任CEO,2019年2月20日,1,百度网友a8cbe42,2019-02-20,莫名，就喜欢卖书的人。,,8
李国庆离开当当，董事长俞渝兼任CEO,2019年2月20日,2,我的心太乱不乱,2019-02-20,靠,,3
李国庆离开当当，董事长俞渝兼任CEO,2019年2月20日,3,二不上,2019-02-20,财富地位不一定就幸福,,0
李国庆离开当当，董事长俞渝兼任CEO,2019年2月20日,4,hallookich,2019-02-20,李国庆大骗子没能耐公司搞不好，跑了，原来是中国电商第一上市贾，十年过后跟京东差的108000，108000里,,3
李国庆离开当当，董事长俞渝兼任CEO,2019年2月20日,5,百度网友5c0eb23,2019-02-20,百度网友5c0eb232019-02-20举报回复3,,3
李国庆离开当当，董事长俞渝兼任CEO,2019年2月20日,6,传爱团,2019-02-20,换汤不换药，老婆跟老公的故事,,7
李国庆离开当当，董事长俞渝兼任CEO,2019年2月20日,7,亓梅子,2019-02-20,金子放在哪里都发亮,,3
李国庆离开当当，董事长俞渝兼任CEO,2019年2月20日,8,阿斌ABSP,2019-02-20,资本运作害人害己,,32
李国庆离开当当，董事长俞渝兼任CEO,2019年2月20日,9,二不上,2019-02-20,财富地位不一定就幸福,,3
李国庆离开当当，董事长俞渝兼任CEO,2019年2月20日,10,snifferhui,2019-02-20,走咯咯咯来咯咯咯来咯饿极了,,6
李国庆离开当当，董事长俞渝兼任CEO,2019年2月20日,11,ahwb,2019-02-20,大嘴哥人还是挺实诚的！,,32
