子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
28位在韩志愿军烈士身份公布,今天 05:29,0,,,非百家号页面，跳过评论爬取,,0
第十二批在韩中国人民志愿军烈士遗骸回国宣传片上线,昨天 16:49,0,,,非百家号页面，跳过评论爬取,,0
第十二批志愿军烈士遗骸即将回国,昨天 12:45,0,,,非百家号页面，跳过评论爬取,,0
30位在韩志愿军烈士遗骸将回国,昨天 09:37,0,,,非百家号页面，跳过评论爬取,,0
第十二批在韩志愿军烈士遗骸9月12日回国,9月10日 18:41,0,,,非百家号页面，跳过评论爬取,,0
28位在韩志愿军烈士已确认身份,9月9日 23:16,0,,,非百家号页面，跳过评论爬取,,0
第十二批在韩志愿军烈士遗骸回国情况已出，28位在韩烈士确认身份,9月9日 18:28,0,,,非百家号页面，跳过评论爬取,,0
第十二批在韩志愿军烈士遗骸归国安葬活动举行,9月9日 18:05,0,,,非百家号页面，跳过评论爬取,,0
烈士遗骸安葬仪式9月13日在沈阳举行,9月9日 12:14,0,,,非百家号页面，跳过评论爬取,,0
第十二批在韩志愿军烈士遗骸回国,9月9日 12:13,0,,,非百家号页面，跳过评论爬取,,0
退役军人事务部：将尽快开展第十二批在韩志愿军烈士遗骸DNA信息提取工作,9月9日 11:59,0,,,非百家号页面，跳过评论爬取,,0
遗骸鉴定比对 确认28位在韩志愿军烈士身份,9月9日 11:37,0,,,非百家号页面，跳过评论爬取,,0
第十二批在韩志愿军烈士遗骸安葬仪式在沈阳举行,9月9日 10:47,0,,,无评论,,0
第三十批在韩志愿军烈士遗骸归国,9月9日 00:16,0,,,非百家号页面，跳过评论爬取,,0
退役军人事务部 第十二批在韩志愿军烈士遗骸9月12日回国,9月8日 13:15,0,,,非百家号页面，跳过评论爬取,,0
28位在韩志愿军烈士身份得以确认,1970年,0,,,非百家号页面，跳过评论爬取,,0
