子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
西班牙前锋奥亚萨瓦尔近5场国家队比赛造9球,9月8日 12:28,0,,,非百家号页面，跳过评论爬取,,0
西班牙3-0大胜保加利亚,9月7日 12:23,0,,,非百家号页面，跳过评论爬取,,0
"世预赛:西班牙3-0大胜,罗德里、卡瓦哈尔复出助球队完美开局",9月5日 17:46,0,,,非百家号页面，跳过评论爬取,,0
世界杯预选赛:西班牙胜保加利亚,9月5日 16:33,1,TahmKench的明灯,09-05 23:02,西班牙小伙子们客场踢得真漂亮，梅里诺和库库雷利亚配合进球太帅了。,天津,0
(外代二线)足球——世界杯预选赛:西班牙胜保加利亚,9月5日 16:33,1,太原小猴Dz,09-05 17:39,西班牙客场三球大胜，奥亚萨瓦尔首球带劲，团队配合真流畅。,广东,0
"库库雷利亚:能打入自己在西班牙国家队的首球,我感到非常开心",9月5日 06:48,1,滋滋爱吃鸡翅,09-05 07:36,恭喜库库首球太开心啦，为球队胜利贡献真棒！继续加油吧。,宁夏,0
库库雷利亚晒模仿企鹅庆祝:3分是好的开始,9月5日 06:06,0,,,无评论,,0
世预赛-西班牙3-0客胜保加利亚,9月5日 04:35,1,达人足球小子,09-05 06:24,西班牙客场大胜真带劲，亚马尔助攻犀利，球队气势如虹。,江苏,0
"西班牙3-0保加利亚,奥亚萨瓦尔、库库雷利亚、梅里诺破门",9月5日 04:35,0,,,非百家号页面，跳过评论爬取,,0
西班牙3-0保加利亚，奥亚萨瓦尔、库库雷利亚破门,9月5日 03:32,0,,,非百家号页面，跳过评论爬取,,0
"西班牙历史5战保加利亚4胜1平,还打出过队史最大获胜比分13-0",9月5日 02:43,1,赵又廷打麻将,09-05 05:54,西班牙对保加利亚战绩真强，5场不败，13-0那场太经典了。,海南,0
世预赛 保加利亚VS西班牙 3.0二串,9月2日 19:16,0,,,非百家号页面，跳过评论爬取,,0
