子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
金融反腐深水区，易会满被查震动金融圈,9月8日 13:57,0,,,非百家号页面，跳过评论爬取,,0
"从易会满任期内上市,到易会满落马后退市",9月8日 11:19,0,,,非百家号页面，跳过评论爬取,,0
易会满被查会不会影响上市公司,9月7日 20:24,0,,,无评论,,0
大老虎易会满卷入三次风暴,9月7日 13:14,0,,,非百家号页面，跳过评论爬取,,0
"易会满被查曝 A 股荒诞事:融资比美股猛,退市比蜗牛慢",9月7日 10:42,0,,,非百家号页面，跳过评论爬取,,0
"易会满被查,董少鹏发文痛斥",9月7日 09:38,0,,,非百家号页面，跳过评论爬取,,0
4个月内“双高层”被查，证监会主席、副主席“前后脚”落马,9月7日 06:54,0,,,非百家号页面，跳过评论爬取,,0
"正部级易会满被查,任上落马,曾执掌证监会5年",9月6日 23:32,0,,,非百家号页面，跳过评论爬取,,0
离开证监会后，易会满曾挣扎着亮相,9月6日 20:40,0,,,非百家号页面，跳过评论爬取,,0
"正部级易会满,被查!曾执掌中国证监会5年,任期内A股共20次跌破3000点",9月6日 14:42,1,浦平文3,09-06 22:54,咎由自取，罪有应得，罄竹难书,河北,1
易会满落马:在任五年1700家IPO上证仅上涨190点,9月6日 13:52,0,,,非百家号页面，跳过评论爬取,,0
"涉嫌严重违纪违法,证监会原主席易会满被查",9月6日 13:39,1,九阳居士18,09-06 20:16,早该严惩了。,浙江,27
"涉嫌严重违纪违法,证监会原主席易会满被查",9月6日 13:39,2,官情h4,09-06 20:27,股民深受其害！大快人心！早应严惩！,湖南,3
"涉嫌严重违纪违法,证监会原主席易会满被查",9月6日 13:39,3,日月与我同辉,09-06 15:06,罪有应得,辽宁,57
【侠客岛】易会满被查,9月6日 13:34,0,,,非百家号页面，跳过评论爬取,,0
易会满被查 执掌证监会5年 沪指20次失守3000点 曾屡提金融反腐,9月6日 12:42,1,丶小小逗7J,09-10 12:16,希望国家判易会满死 刑，立即执行。,广东,1
易会满被查 执掌证监会5年 沪指20次失守3000点 曾屡提金融反腐,9月6日 12:42,2,古月古来香H,09-07 12:58,易会满早就该服刑。,山东,2
易会满被查 执掌证监会5年 沪指20次失守3000点 曾屡提金融反腐,9月6日 12:42,3,仰胤雅58,09-06 16:15,该千刀万剐,浙江,85
易会满被查 执掌证监会5年 沪指20次失守3000点 曾屡提金融反腐,9月6日 12:42,4,言牛午,09-06 17:18,言牛午09-06 17:18江苏举报回复3,江苏,3
易会满被查 执掌证监会5年 沪指20次失守3000点 曾屡提金融反腐,9月6日 12:42,5,石匠实打实,09-07 07:06,都一样,河北,3
原证监会主席、30余载工行老将易会满被查,9月6日 12:19,0,,,非百家号页面，跳过评论爬取,,0
易会满落马背后:8月末已有消息称“其家人已被限制出境”,9月6日 12:04,0,,,非百家号页面，跳过评论爬取,,0
全国政协经济委员会副主任易会满被查,9月6日 11:25,0,,,非百家号页面，跳过评论爬取,,0
十四届全国政协经济委员会副主任易会满被查,9月6日 11:23,0,,,非百家号页面，跳过评论爬取,,0
易会满被查,9月6日 11:18,0,,,非百家号页面，跳过评论爬取,,0
中国证监会原主席易会满被查,9月6日 11:10,1,百度网友5cd1d610,09-06 13:05,法纪面前没有例外，正义从不缺席。,山西,0
中国证监会原主席易会满被查,9月6日 11:10,2,昵哈昵昵,09-06 13:10,严查违纪违法行为，才能换来政治生态的海晏河清。,陕西,2
中国证监会原主席易会满被查,9月6日 11:10,3,云很高天很近,09-06 13:07,铁腕反腐，彰显制度优势和治理效能。,宁夏,2
打虎!易会满被查,9月6日 11:07,0,,,无评论,,0
周末打虎!易会满被查,9月6日 11:04,0,,,无评论,,0
