子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
美国 特朗普政治盟友查理·柯克遭枪击死亡 柯克生前曾称“枪击是持枪自由的代价”,昨天 22:10,0,,,非百家号页面，跳过评论爬取,,0
特朗普政治盟友演讲时遭枪杀 曾公开支持持枪,昨天 20:34,0,,,非百家号页面，跳过评论爬取,,0
特朗普政治盟友柯克演讲时遭枪击死亡 美国犹他州州长:这是一场“政治暗杀”,昨天 19:13,0,,,非百家号页面，跳过评论爬取,,0
特朗普政治盟友柯克演讲时遭枪击死亡 英媒:柯克之死暴露美国政治分歧,昨天 17:40,0,,,非百家号页面，跳过评论爬取,,0
特朗普政治盟友柯克演讲时遭枪击死亡 犹他州州长:这是一场“政治暗杀”,昨天 17:07,0,,,非百家号页面，跳过评论爬取,,0
特朗普政治盟友柯克演讲时遭枪击死亡,昨天 13:59,0,,,非百家号页面，跳过评论爬取,,0
特朗普称查理·柯克已身亡,昨天 13:34,0,,,非百家号页面，跳过评论爬取,,0
查理·柯克遇刺前对夏洛特轻轨刺杀案发表评论,昨天 13:08,0,,,非百家号页面，跳过评论爬取,,0
特朗普发表全国讲话谴责这是美国的黑暗时刻，全美降半旗致哀,昨天 12:57,0,,,非百家号页面，跳过评论爬取,,0
美国 特朗普政治盟友遭枪击身亡,昨天 12:45,0,,,非百家号页面，跳过评论爬取,,0
美国 特朗普政治盟友柯克演讲时遭枪击死亡 犹他州州长:这是一场“政治暗杀”,昨天 12:32,0,,,非百家号页面，跳过评论爬取,,0
美国 特朗普政治盟友柯克演讲时遭枪击死亡,昨天 12:31,0,,,非百家号页面，跳过评论爬取,,0
特朗普政治盟友演讲时遭枪击身亡,昨天 12:21,0,,,非百家号页面，跳过评论爬取,,0
美国枪声再起，特朗普年轻“盟友”被刺杀,昨天 11:34,0,,,非百家号页面，跳过评论爬取,,0
特朗普重要盟友在演讲治理枪击案时遭枪击死亡,昨天 11:32,0,,,无评论,,0
"著名右翼评论员柯克遇刺身亡,美帝为何频现刺杀?",昨天 11:29,0,,,无评论,,0
盟友遭“政治暗杀” 枪手仍在逃 特朗普称美国遭遇黑暗时刻,昨天 11:06,1,憋着不去厕所,19小时前,盲猜以色列派人暗杀的，因为当前形势越乱越好，以色列是最大受益人,四川,0
特朗普下令全国降半旗致哀,昨天 11:05,0,,,非百家号页面，跳过评论爬取,,0
美媒:枪杀特朗普政治盟友被拘的“嫌疑人”已被释放 搜捕仍在继续,昨天 11:02,0,,,非百家号页面，跳过评论爬取,,0
"查理·柯克被枪杀,特朗普下令降半旗!",昨天 10:41,0,,,非百家号页面，跳过评论爬取,,0
美国:特朗普政治盟友演讲时遭枪击身亡,昨天 10:33,0,,,非百家号页面，跳过评论爬取,,0
特朗普盟友演讲时遭枪击身亡,昨天 10:03,1,母婴育而靠岸,22小时前,愿世界少些暴力，多些和平对话。,海南,1
特朗普政治盟友查理·柯克演讲时遭枪击身亡,昨天 09:53,0,,,非百家号页面，跳过评论爬取,,0
特朗普政治盟友被枪击后美警抓错嫌疑犯，FBI称抓到人后又将其释放,昨天 09:14,0,,,非百家号页面，跳过评论爬取,,0
特朗普政治盟友遭枪击身亡全美降半旗 嫌疑人已获释,昨天 08:38,1,国阐动漫溜溜,09-11 08:45,愿世界和平，暴力不再。,江西,25
特朗普政治盟友遭枪击身亡 凶手尚未落网,昨天 07:06,0,,,非百家号页面，跳过评论爬取,,0
特朗普下令全国降半旗哀悼,昨天 07:03,0,,,非百家号页面，跳过评论爬取,,0
保守派活动家柯克被枪击后，美国各界强烈谴责凶手,昨天 06:17,0,,,非百家号页面，跳过评论爬取,,0
