子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
公牛和后场新星完成续约,昨天 00:01,0,,,非百家号页面，跳过评论爬取,,0
吉迪与公牛达成4年1亿合同,9月10日 23:28,0,,,无评论,,0
吉迪与公牛达成续约，多赢结局很完美,9月10日 23:22,0,,,非百家号页面，跳过评论爬取,,0
吉迪单换卡鲁索!雷霆“节省”1900万美元 还顺道夺了冠,9月10日 15:08,0,,,非百家号页面，跳过评论爬取,,0
吉迪被交易后打出身价获得大合同 雷霆夺冠+续约三大核心,9月10日 11:04,0,,,非百家号页面，跳过评论爬取,,0
库明加与勇士决裂?新赛季勇士还能夺冠吗?,9月10日 09:19,0,,,非百家号页面，跳过评论爬取,,0
吉迪1亿续约公牛，篮网队记认可曾凡博留队,9月10日 08:39,0,,,非百家号页面，跳过评论爬取,,0
约什-吉迪与公牛签下4年1亿美元续约合同,9月10日 07:40,0,,,非百家号页面，跳过评论爬取,,0
吉迪上赛季场均14.6分8.1板7.2助 全明星后升至21.2分10.7板9.3助,9月10日 06:26,0,,,非百家号页面，跳过评论爬取,,0
公牛官宣:球队已与后卫约什-吉迪完成续约!,9月10日 03:45,1,答案760E,09-10 08:50,约什吉迪、科比怀特、奥科罗、布泽利斯、武切维奇！特雷琼斯、多姆桑、赫尔特、帕特里克威廉姆斯、杰伦史密斯！柯林斯、埃格森、达隆特里、菲利普斯、杰文卡特。奥尔布里希,内蒙古,0
公牛官宣:球队已与后卫约什-吉迪完成续约!,9月10日 03:45,2,jum泡泡糖,09-10 06:31,公牛留住吉迪真明智，小伙数据太顶了，和乔丹并肩，前途光明。,云南,0
吉迪4年1亿续约!受限制自由球员还剩库明加&格莱姆斯未签约,9月10日 03:22,1,澄飞炜0H8,09-10 03:41,吉迪拿下大合同，公牛稳赚。库明加和格莱姆斯加油，签约不远啦。,黑龙江,0
吉迪续约谈判暗藏野心 公牛重建计划浮出水面,9月6日 17:03,0,,,非百家号页面，跳过评论爬取,,0
曝公牛提高报价 为吉迪提供四年总价值近9000万美元合同,,1,孤独的MoonWalker,09-05 08:38,公牛提价至9000万，诚意十足留住吉迪。期待早日敲定续约。,湖北,0
