子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
老陈打假茅台反被封禁，茅台官方确认假酒，利益链曝光,9月9日 10:48,1,来自巴塞罗那无私的平菇,09-10 09:12,很正常，卖假货是各平台的正常现象，他这么搞严重平台肯定要收拾他！,浙江,0
老陈打假茅台反被封禁，茅台官方确认假酒，利益链曝光,9月9日 10:48,2,我不想你比我好cX,09-09 21:12,俺从不在视频平台买东西！买假上当过了！,安徽,2
老陈打假茅台反被封禁，茅台官方确认假酒，利益链曝光,9月9日 10:48,3,盟宠天下,09-09 13:42,老陈虽被封，正义不打烊！假酒见光死，消费者笑哈哈！,山东,0
贵州茅台回应“反诈老陈”打假五星茅台酒,9月8日 09:10,0,,,非百家号页面，跳过评论爬取,,0
茅台回应反诈老陈打假五星茅台酒,9月7日 21:27,0,,,无评论,,0
反诈老陈喊话茅台管管直播间“五星茅台”,9月7日 17:18,1,鸿高粱,09-07 17:39,老陈打假给力，支持正义行动！,青海,2
茅台回应“五星茅台酒”,9月7日 15:55,0,,,非百家号页面，跳过评论爬取,,0
茅台回应“反诈老陈”打假直播间五星茅台,9月7日 15:43,0,,,非百家号页面，跳过评论爬取,,0
反诈老陈回应喊话贵州茅台:直播间链接已下架,9月7日 15:05,0,,,非百家号页面，跳过评论爬取,,0
"“攻击、抹黑其他主播”,“反诈老陈”账号被封禁,本人回应",9月6日 16:04,0,,,无评论,,0
用廉价散装白酒灌装假茅台和假五粮液被付之一炬,9月5日 13:50,0,,,无评论,,0
