子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
"中国拉黑日本参议员石平!四川高知分子,为何成了当代汉奸?",9月10日 21:36,0,,,非百家号页面，跳过评论爬取,,0
外交部回应日本参议员石平,9月10日 19:18,0,,,非百家号页面，跳过评论爬取,,0
"日方要求中方撤销对石平的反制,外交部批驳",9月10日 17:50,1,禾苗4h,09-11 09:57,对汉奸的惩罚，就是让他永远闭嘴！,广西,10
"日方要求中方撤销对石平的反制,外交部批驳",9月10日 17:50,2,huanlaiwang,21小时前,倒打一耙是日本最擅长的,北京,1
"日方要求中方撤销对石平的反制,外交部批驳",9月10日 17:50,3,势欣悦b1,18小时前,日本有强烈反应，那就证明制裁是对的！,北京,0
"日方要求中方撤销对石平的反制,外交部批驳",9月10日 17:50,4,baby123wch,09-11 01:23,建议把发表波伏娃言论的大学相关人士严肃处理，波伏娃思想就是早就石平这类卖国贼汉奸的。,山西,3
"日方要求中方撤销对石平的反制,外交部批驳",9月10日 17:50,5,百度网友95addd187,20小时前,应该株连它的九族，杀一儆亿,安徽,2
"日方要求中方撤销对石平的反制,外交部批驳",9月10日 17:50,6,美的一天开始了,09-10 19:13,作为一个中国人，加入日籍，还如此作为，实在令人很难把他和人联系起来,陕西,39
中方对日本参议员石平采取反制措施 中国外交部:这是正义之举,9月10日 16:48,0,,,非百家号页面，跳过评论爬取,,0
"日本反华教师变政客,石平太郎卖国嘴脸露,终遭制裁大快人心",9月10日 05:15,0,,,非百家号页面，跳过评论爬取,,0
日本参议员被中方严厉制裁,9月9日 15:36,0,,,非百家号页面，跳过评论爬取,,0
日本华裔参议员石平遭中日舆论谴责,9月9日 15:12,0,,,非百家号页面，跳过评论爬取,,0
外交部宣布反制日本参议员石平,9月8日 16:34,0,,,非百家号页面，跳过评论爬取,,0
"外交部:石平曾拥有中国国籍,他赴日并取得日本国籍后,同日本反华势力沆瀣一气",9月8日 16:14,0,,,无评论,,0
