子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
歼10C赴埃及演习，中国向中东投射影响力的开始,5月1日 09:32,3,,,埃及很早就有一条中国教练机生产线,,0
歼10C赴埃及演习，中国向中东投射影响力的开始,5月1日 09:32,10,,,埃及很早就有一条中国教练机生产线,,0
歼10C赴埃及演习，中国向中东投射影响力的开始,5月1日 09:32,13,,广东网友5月2日,广东网友5月2日,广东网友5月2日,0
歼10C赴埃及演习，中国向中东投射影响力的开始,5月1日 09:32,14,,广东网友5月1日,歼十最近风头正旺啊！,广东网友5月1日,4
歼10C赴埃及演习，中国向中东投射影响力的开始,5月1日 09:32,17,,广东网友5月2日,Sky歼十人气王广东网友5月2日回复,广东网友5月2日,0
歼10C赴埃及演习，中国向中东投射影响力的开始,5月1日 09:32,18,,山西网友5月2日,海事先锋1是滴山西网友5月2日回复,山西网友5月2日,1
歼10C赴埃及演习，中国向中东投射影响力的开始,5月1日 09:32,19,,,歼十最近风头正旺啊！,,0
歼10C赴埃及演习，中国向中东投射影响力的开始,5月1日 09:32,20,,江西网友5月2日,埃及很早就有一条中国教练机生产线,江西网友5月2日,2
歼10C赴埃及演习，中国向中东投射影响力的开始,5月1日 09:32,23,,00:46,你可以刷新试试播放信息上传日志调试信息[X]视频IDVID-播放流水Flowid-播放内核Kernel-显示器信息Res-帧数-缓冲健康度-网络活动net-视频分辨率-编码Codec-mysterymystery-00:46,,0
歼10C赴埃及演习，中国向中东投射影响力的开始,5月1日 09:32,26,,,期待并相信歼10在演习中发挥良好！,,0
歼10C赴埃及演习，中国向中东投射影响力的开始,5月1日 09:32,29,,江西网友5月2日,埃及很早就有一条中国教练机生产线,江西网友5月2日,2
歼10C赴埃及演习，中国向中东投射影响力的开始,5月1日 09:32,30,,广东网友5月1日,广东网友5月1日,广东网友5月1日,0
歼10C赴埃及演习，中国向中东投射影响力的开始,5月1日 09:32,35,,00:46,你可以刷新试试播放信息上传日志调试信息[X]视频IDVID-播放流水Flowid-播放内核Kernel-显示器信息Res-帧数-缓冲健康度-网络活动net-视频分辨率-编码Codec-mysterymystery-00:46,,0
歼10C赴埃及演习，中国向中东投射影响力的开始,5月1日 09:32,37,,山西网友5月2日,海事先锋1是滴山西网友5月2日回复,山西网友5月2日,1
歼10C赴埃及演习，中国向中东投射影响力的开始,5月1日 09:32,38,,广东网友5月1日,歼十最近风头正旺啊！,广东网友5月1日,4
