子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
朱令骨灰已安葬在万安公墓,8月12日 16:32,1,良馥6v,08-12 17:14,命运真是如此不公，凶人至今没赴法你心里平衡吗,山东,8
朱令骨灰已安葬在万安公墓,8月12日 16:32,2,曜祭精穿予15,08-12 22:09,你什么脑子，正义什么时候到了？？？,山东,0
朱令骨灰已安葬在万安公墓,8月12日 16:32,3,Sysxiki,08-12 17:19,朱令承受了人间少有的苦难，父母饱受了世间深重的煞，但凶手在人们心里早已确定，而法律无法定论，让她消遥法外，相信老天不会放过伤天害理的坏人！,辽宁,354
朱令骨灰已安葬在万安公墓,8月12日 16:32,4,儒雅的amylu,08-12 16:46,为什么查不到凶手？,山东,354
朱令骨灰已安葬在万安公墓,8月12日 16:32,5,xuan878478,08-12 19:25,同感,山东,0
朱令骨灰已安葬在万安公墓,8月12日 16:32,6,旅游景曲调781,08-12 16:39,正义虽迟但到，愿朱令安息，父母坚强！,云南,1816
朱令骨灰已安葬在万安公墓,8月12日 16:32,7,流浪的俠客,08-14 11:32,我忘了老东西的名字,江苏,0
朱令骨灰已安葬在万安公墓,8月12日 16:32,8,来自恭王府喜盈盈的廖化,08-12 21:20,真损！好死不了的恶魔……迟早遭报应,陕西,1
朱令骨灰已安葬在万安公墓,8月12日 16:32,9,xbh0935,08-12 16:47,别等沉冤昭雪了，当律法帮不了的你的时候，父母应该自己化身为法，刀法也是法，如果怂那就别想为子女报仇了,上海,1002
朱令骨灰已安葬在万安公墓,8月12日 16:32,10,uddidd,08-12 21:00,支持，也算我一个,四川,1
朱令骨灰已安葬在万安公墓,8月12日 16:32,11,来自汤江岩花见花开的大熊猫,08-12 16:50,抓住那个逃去澳大利亚的凶手，还有凶手的哥哥，也害了朱令的姐姐，一起抓补，绳之以法，不能让恶人逍遥,黑龙江,685
朱令骨灰已安葬在万安公墓,8月12日 16:32,12,塔晓兰01J,08-12 19:30,想多了，当时，老爷子对记者说了一句，状是告到头了。,广东,2
朱令骨灰已安葬在万安公墓,8月12日 16:32,13,行者724615,08-12 19:40,我不信老天,广东,1
朱令骨灰已安葬在万安公墓,8月12日 16:32,14,老虎在唱歌888,08-12 17:37,你适合天天做白日梦,上海,1
