子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
刘国梁辞职，乒协新掌门上任，马龙当副手,5月2日 18:52,1,圈外八届体育资深媒体人，多平台自媒体作者。,,头条号入驻圈外八届体育资深媒体人，多平台自媒体作者。,,0
刘国梁辞职，乒协新掌门上任，马龙当副手,5月2日 18:52,2,,,圈外八届体育资深媒体人，多平台自媒体作者。,,0
刘国梁辞职，乒协新掌门上任，马龙当副手,5月2日 18:52,4,用户7405095421,5月3日07:09,用户7405095421,,10
刘国梁辞职，乒协新掌门上任，马龙当副手,5月2日 18:52,6,用户7405095421,5月3日07:09,用户7405095421,,0
刘国梁辞职，乒协新掌门上任，马龙当副手,5月2日 18:52,8,江中人氏,5月3日11:13,江中人氏江苏镇江炒冷饭，那天的新闻5月3日11:13举报赞回复用户7824182209四川*再不走就要进去了5月3日08:53举报赞回复用户7405095421福建*跟风吃屁，都特么的多少天的事了，居然还煞有介事的在这夸夸其谈5月3日07:09举报赞1回复,,0
刘国梁辞职，乒协新掌门上任，马龙当副手,5月2日 18:52,10,,,10条评论|11人参与网友评论表情登录|注册|退出分享到微博发布,,10
王励勤面临“中考” 国乒备战世乒赛 樊振东回归确定,5月1日 07:14,1,,,拳击时空洞察热点，分享竞技体育独特角落。,,0
王励勤面临“中考” 国乒备战世乒赛 樊振东回归确定,5月1日 07:14,2,拳击时空洞察热点，分享竞技体育独特角落。,,头条号入驻拳击时空洞察热点，分享竞技体育独特角落。,,0
王励勤面临“中考” 国乒备战世乒赛 樊振东回归确定,5月1日 07:14,4,,,0条评论|0人参与网友评论表情登录|注册|退出分享到微博发布,,0
王励勤面临“中考” 国乒备战世乒赛 樊振东回归确定,5月1日 07:14,8,,,0条评论|0人参与网友评论表情登录|注册|退出分享到微博发布,,0
王励勤面临“中考” 国乒备战世乒赛 樊振东回归确定,5月1日 07:14,9,,,最热评论刷新最新评论刷新更多精彩评论>>,,0
"王励勤掌舵中国乒协:或三板斧出鞘,排兵布阵重新洗牌",4月29日 15:23,1,,2025-04-29 22:35:26,网友评论仅供其表达个人看法，并不表明网易立场。,网易跟贴跟贴2参与3关闭注册|手机发跟贴登录并发贴网友评论仅供其表达个人看法，并不表明网易立场。目前没有热门跟贴前路依然有ni[网易河南漯河网友]热门跟贴2025-04-29 22:35:26你就让樊振东回来吧！我觉得王楚钦也希望小胖回来，+1顶0|+1踩0|回复|分享陪我做烂人[网易北京网友]热门跟贴2025-04-29 18:26:17一个运动员的心气很重要，不知远离国际赛场大半年的樊振东现状如何？我看为长久记，还是以培养王楚钦、林诗栋等新生代为主。+1顶1|+1踩0|回复|分享目前没有跟贴，欢迎你发表观点查看更多跟贴去跟贴广场看看,0
王励勤上任，孔令辉回归国乒？李隼官宣，教练组架构曝光,4月29日 09:35,1,圈外八届体育资深媒体人，多平台自媒体作者。,,头条号入驻圈外八届体育资深媒体人，多平台自媒体作者。,,0
王励勤上任，孔令辉回归国乒？李隼官宣，教练组架构曝光,4月29日 09:35,2,BrosBeforeHoes,4月29日13:20,BrosBeforeHoes,,0
