子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
梅西主场2球独舞 世预赛36球追平C罗 8万人致敬球王,9月8日 09:35,0,,,非百家号页面，跳过评论爬取,,0
梅西世预赛36球分布:玻利维亚7球+委内瑞拉6球 仅剩巴西还没攻破,9月7日 09:28,0,,,非百家号页面，跳过评论爬取,,0
"世预赛进球榜:C罗37球超越梅西独占第二,距第一仅差2球",9月7日 00:46,0,,,非百家号页面，跳过评论爬取,,0
C罗超越梅西，成为世预赛历史射手榜第二,9月7日 00:44,1,修街八晗0X,09-09 17:36,这种数据有毛用，刷刷存在感，,北京,1
C罗超越梅西，成为世预赛历史射手榜第二,9月7日 00:44,2,z21Q0xfDq,09-09 17:04,C罗这场踢得真猛，超过梅西排第二，只差两球就追平纪录了。,广西,0
梅西打入生涯世预赛第36球,9月5日 17:39,0,,,非百家号页面，跳过评论爬取,,0
"小蜘蛛谈助攻梅西:我本想射门,看到他过来就传给了他",9月5日 12:04,0,,,非百家号页面，跳过评论爬取,,0
劳塔罗:我非常感谢梅西为阿根廷国家队和足球所做的一切,9月5日 10:02,0,,,非百家号页面，跳过评论爬取,,0
"梅开二度!梅西世预赛最后一个主场,阿根廷大胜委内瑞拉",9月5日 09:48,1,大战山姆,09-05 14:26,梅西了不起,广东,0
"梅开二度!梅西世预赛最后一个主场,阿根廷大胜委内瑞拉",9月5日 09:48,2,Hey你有fre啊,09-05 10:41,梅西主场梅开二度完美谢幕，看得人感动。传奇继续，岁月静好。,天津,0
南美世预赛实时射手榜:梅西7球与迪亚斯并列第一,9月5日 08:38,0,,,非百家号页面，跳过评论爬取,,0
