子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
台风“塔巴”今天登陆广东台山 “塔巴”向西北移动 广西将有强风雨,9月8日 20:40,0,,,非百家号页面，跳过评论爬取,,0
广东阳江 台风“塔巴”即将登陆广东西南沿海地区,9月8日 09:01,0,,,非百家号页面，跳过评论爬取,,0
今年第16号台风“塔巴”今日将登陆广东,9月8日 08:55,0,,,非百家号页面，跳过评论爬取,,0
台风“塔巴”今日将登陆广东 华南沿海暴雨大暴雨来袭,9月8日 06:31,0,,,非百家号页面，跳过评论爬取,,0
今年第16号台风“塔巴”生成 广东海南有明显风雨影响,9月7日 07:43,0,,,非百家号页面，跳过评论爬取,,0
台风“塔巴”将于明日在广东沿海登陆,9月7日 07:23,0,,,非百家号页面，跳过评论爬取,,0
台风“塔巴”生成,9月6日 21:30,0,,,非百家号页面，跳过评论爬取,,0
16号台风“塔巴”生成在即,9月6日 20:42,1,吃货大玩家璐璐,09-06 20:52,南方高温暂歇，北方早晚凉飕飕，台风快来了，大家注意防暑保暖哦。,贵州,0
今年第16号台风即将生成并趋向广东,9月6日 12:20,0,,,非百家号页面，跳过评论爬取,,0
"台风“琵琶”登陆日本,16号台风“塔巴”酝酿中,或将影响我国!",9月5日 11:59,0,,,非百家号页面，跳过评论爬取,,0
广东台风大暴雨酝酿中 或发展为16号台风“塔巴”,9月4日 17:19,0,,,非百家号页面，跳过评论爬取,,0
