子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
印度官宣要造核航母,昨天 17:22,0,,,非百家号页面，跳过评论爬取,,0
"印度发布新版国防计划,重点发展核航母和高超声速导弹",9月10日 20:47,0,,,非百家号页面，跳过评论爬取,,0
中国阅兵见效了 美国态度发生大转变 声明做好本土防御,9月10日 15:19,0,,,非百家号页面，跳过评论爬取,,0
"印度要造核动力航母,美国提供关键技术,摆明了是要针对中国弱点",9月10日 15:17,0,,,非百家号页面，跳过评论爬取,,0
印度称造核动力航空母舰，口号与现实巨大落差，落地下海遥遥无期,9月9日 18:21,0,,,非百家号页面，跳过评论爬取,,0
印度宣称要造核航母和六代机，不久将来就能服役,9月9日 16:54,0,,,非百家号页面，跳过评论爬取,,0
美国对印度采取强硬措施,9月9日 16:43,0,,,非百家号页面，跳过评论爬取,,0
印度拟建国产核动力航母,9月8日 23:04,0,,,非百家号页面，跳过评论爬取,,0
印度计划建造核动力航母,9月8日 09:43,0,,,无评论,,0
印度欲造2nm最先进芯片、核动力航母、国产战斗机等,9月8日 08:11,0,,,非百家号页面，跳过评论爬取,,0
印度计划建造首艘核动力航母,9月7日 00:00,0,,,非百家号页面，跳过评论爬取,,0
印度公布未来15年国防计划:造第一艘核动力航母,9月6日 17:25,0,,,非百家号页面，跳过评论爬取,,0
印度公布15年期国防计划 包括推进建造一艘核动力航母,9月6日 13:38,0,,,无评论,,0
