子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
农行年内涨出一个中国神华,9月4日 19:55,0,,,非百家号页面，跳过评论爬取,,0
"农业银行股价涨5.03%,银河基金旗下3只基金重仓,合计持有1043.39万股浮盈赚取375.62万元",9月4日 17:45,0,,,无评论,,0
农业银行成新“宇宙行” 市值首超工商银行,9月4日 15:59,0,,,非百家号页面，跳过评论爬取,,0
"农行总市值首次超过工行,股价大涨5%创历史新高",9月4日 15:46,1,梦幻MakeUp师,09-04 15:56,农行这次逆袭超工行，主要靠政策红利发力，国家扶持三农力度加大，市场信心飙升带动股价跳涨。,北京,0
"农业银行股价涨5.03%,长信基金旗下2只基金重仓,合计持有849.05万股浮盈赚取305.66万元",9月4日 15:10,0,,,非百家号页面，跳过评论爬取,,0
"农业银行股价涨5.03%,前海开源基金旗下4只基金重仓,合计持有180.74万股浮盈赚取65.07万元",9月4日 15:10,0,,,非百家号页面，跳过评论爬取,,0
"农业银行股价涨5.03%,泰康基金旗下1只基金重仓,持有44.99万股浮盈赚取16.2万元",9月4日 15:09,0,,,无评论,,0
"农业银行股价涨5.03%,富国基金旗下12只基金重仓,合计持有7231.73万股浮盈赚取2603.42万元",9月4日 15:09,0,,,无评论,,0
"农业银行股价涨5.03%,银华基金旗下7只基金重仓,合计持有885.45万股浮盈赚取318.76万元",9月4日 15:08,0,,,无评论,,0
农业银行总市值首次超过工商银行，股价大涨5%,9月4日 15:07,0,,,非百家号页面，跳过评论爬取,,0
农业银行持续拉升涨超5%,9月4日 14:52,0,,,非百家号页面，跳过评论爬取,,0
"农业银行大涨逾5%,创历史新高",9月4日 14:49,0,,,非百家号页面，跳过评论爬取,,0
农业银行(601288):业绩稳定增长 中收增速回暖,1970年,0,,,非百家号页面，跳过评论爬取,,0
