子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
朝鲜称韩军曾进行10余次警告射击 朝方敦促停止挑衅行为,8月23日 07:03,1,百度网友89f746b,08-24 14:13,什么叫障碍物永久化工程？？？,河北,1
朝鲜称韩军曾进行10余次警告射击 朝方敦促停止挑衅行为,8月23日 07:03,2,polycrys,08-23 11:58,这是一个战术配合行动,河北,1
朝鲜称韩军曾进行10余次警告射击 朝方敦促停止挑衅行为,8月23日 07:03,3,来自千佛阁有信心的四叶草,08-23 09:09,韩国想找死。,湖北,8
朝鲜称韩军曾进行10余次警告射击 朝方敦促停止挑衅行为,8月23日 07:03,4,CharlesWang698,08-23 10:11,南北朝鲜都不是好货色，一个样,河北,2
朝鲜称韩军曾进行10余次警告射击 朝方敦促停止挑衅行为,8月23日 07:03,5,54Sybaster,08-24 15:32,李在明也是要走尹锡悦的老路了？,浙江,0
朝鲜称韩军曾进行10余次警告射击 朝方敦促停止挑衅行为,8月23日 07:03,6,liguangjie1818,08-23 09:39,李再明口口声称改善“南北”关系，得有实质性行动啊？得让朝鲜感觉到不是再说谎。,河南,9
朝鲜称韩军曾进行10余次警告射击 朝方敦促停止挑衅行为,8月23日 07:03,7,无奈ayl,08-23 10:59,第三段黑字最后一句可有意思了,北京,0
朝鲜称韩军曾进行10余次警告射击 朝方敦促停止挑衅行为,8月23日 07:03,8,西城知影,08-23 08:54,韩国就是个软蛋！即是被美国武装到牙齿也是白搭！,北京,8
朝鲜称韩军曾进行10余次警告射击 朝方敦促停止挑衅行为,8月23日 07:03,9,美食大飞哥,08-23 11:03,120来了，你在哪神经病,广东,4
朝鲜称韩军曾进行10余次警告射击 朝方敦促停止挑衅行为,8月23日 07:03,10,鸿雁荡山敌,08-23 11:33,除了扣帽子，不会说点其他的吗？比如你反驳的理由和逻辑。,重庆,1
朝鲜称韩军曾进行10余次警告射击 朝方敦促停止挑衅行为,8月23日 07:03,11,重回唐朝盛世,08-23 10:48,最起码中国与俄罗斯都是五常核大国，朝鲜现在估计也有了，三个核国家打你们韩国和美国北约不就是玩，北约国家除了老美地盘国土面积大一点，其它国家算个屁的存在，任何国家与中国对打是你灭我中国一个省，我中国就能灭你一个国。看看世界地图那个国家不是与我中国一个省的对比存在,北京,8
朝鲜称韩军曾进行10余次警告射击 朝方敦促停止挑衅行为,8月23日 07:03,12,沐安宝贝么么哒,08-24 12:50,6,安徽,0
朝鲜称韩军曾进行10余次警告射击 朝方敦促停止挑衅行为,8月23日 07:03,13,zsxlchrdwhdhxt,08-23 17:36,韩国主动挑衅是自己作死的表现！,陕西,3
朝鲜称韩军曾进行10余次警告射击 朝方敦促停止挑衅行为,8月23日 07:03,14,保晓宝s,08-23 07:16,和平共处，共创美好未来！,山西,2
朝鲜称韩军曾进行10余次警告射击 朝方敦促停止挑衅行为,8月23日 07:03,15,于曦阳156,08-23 12:21,这是李在明在试水呢！？,北京,2
朝鲜称韩军曾进行10余次警告射击 朝方敦促停止挑衅行为,8月23日 07:03,16,鸿雁荡山敌,08-23 08:41,背后是不是俄罗斯再搞鬼？围魏救赵？,重庆,7
朝鲜称韩军曾进行10余次警告射击 朝方敦促停止挑衅行为,8月23日 07:03,17,大院奋斗青年,08-23 14:41,美国不会为了南朝鲜亲自下场的，这不是70年前了，美国才没有那么傻，为了个南朝鲜儿子就卖命,山东,3
