子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
新疆摄影爱好者记录“红月亮”月全食奇观,9月8日 12:39,0,,,非百家号页面，跳过评论爬取,,0
红月亮刷屏!乌鲁木齐人朋友圈被成功“攻陷”,9月8日 11:11,0,,,无评论,,0
“红月亮”惊艳亮相!一起速览月全食精华画面→,9月8日 10:34,0,,,无评论,,0
月全食现身夜空,9月8日 09:25,1,社工大善人小新,09-08 20:40,光污染害惨了城市观测。户外灯光太亮，掩盖月食细节，天文爱好者只能干瞪眼。,四川,0
"“红月亮”凌晨现身,震撼月全食天象来了",9月8日 08:57,0,,,非百家号页面，跳过评论爬取,,0
9月7日午夜到8日凌晨月全食将现身天宇,9月7日 23:30,1,会忠球x,09-07 23:40,城市光污染重的话，月全食红月亮可能不够红，因为灯光干扰了大气折射效果。建议跑郊区看更震撼。,广西,5
8日凌晨将出现“红月亮”奇观,9月7日 20:56,0,,,非百家号页面，跳过评论爬取,,0
"错过等三年!“红月亮”将登场,全国月全食观赏地图来了",9月5日 17:25,0,,,无评论,,0
"9月8日月全食,我国各地可见红月亮",9月5日 10:08,1,山楂爱夏季,09-05 10:48,城市光害太亮，红月亮模糊。郊区才能看清，呼吁关注光污染问题，保护夜空。,江西,0
新疆肉眼可见!罕见月全食9月8日凌晨震撼上演,9月2日 23:53,0,,,非百家号页面，跳过评论爬取,,0
