子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
易会满被查 中国证监会发声,9月6日 21:02,0,,,无评论,,0
易会满被查 曾执掌中国证监会多年,9月6日 14:22,1,慧空浮云,09-08 02:13,易会满被查是对股市最大的利好！,浙江,0
易会满被查 曾执掌中国证监会多年,9月6日 14:22,2,游田田b6,09-07 06:59,游田田b609-07 06:59甘肃举报回复3,甘肃,3
易会满被查 曾执掌中国证监会多年,9月6日 14:22,3,zhangzh6808,09-06 20:35,今晚会有多少老股民放鞭炮庆祝？接龙！,辽宁,119
易会满被查 曾执掌中国证监会多年,9月6日 14:22,4,潮锐翰k6,09-06 19:06,好，早就该抓！,上海,103
“IPO之王”易会满：募资2.22万亿元,9月6日 13:26,1,八方日月明珠h,09-06 15:07,早该杀,江苏,793
“IPO之王”易会满：募资2.22万亿元,9月6日 13:26,2,煮酒丨论英雄,09-06 13:47,这些公司能不能直接全部退市？把股东的钱都退回去,广东,887
“IPO之王”易会满：募资2.22万亿元,9月6日 13:26,3,人间真道似沧桑,09-06 15:09,上市好啊，又能融资，又能套现，花不完，根本花不完，最后都是普通老百姓买单，这些人应该凌迟处死，超过50万一律枪毙,江苏,1076
“IPO之王”易会满：募资2.22万亿元,9月6日 13:26,4,青城云舒,09-06 14:31,应该向他追讨赔偿，股市血亏五年给骗了收割了,广东,1232
“IPO之王”易会满：募资2.22万亿元,9月6日 13:26,5,汉仲7B,09-06 14:27,五六十倍市盈率发，奇高。,安徽,627
“IPO之王”易会满：募资2.22万亿元,9月6日 13:26,6,猫鹰山9i,09-06 14:30,任期内上市那么多的企业，募集几万亿的资金，给国家带来了什么？易自己吃回扣多少？是应该好好查一查了，,新疆,1497
“IPO之王”易会满：募资2.22万亿元,9月6日 13:26,7,再挣三十万,09-06 15:19,IPO是个好生意。,湖北,370
“IPO之王”易会满：募资2.22万亿元,9月6日 13:26,8,离开以后的晚秋,09-06 14:58,任期内发行数量触目惊心！,北京,736
“IPO之王”易会满：募资2.22万亿元,9月6日 13:26,9,股市小鱼,09-06 14:32,没有底线了,广东,655
“IPO之王”易会满：募资2.22万亿元,9月6日 13:26,10,qdzm2013,09-06 15:14,绞刑比较文明一点,江苏,103
“IPO之王”易会满：募资2.22万亿元,9月6日 13:26,11,轻候盼雁03H,09-06 15:17,让他牢底坐穿,浙江,621
“IPO之王”易会满：募资2.22万亿元,9月6日 13:26,12,菑聥涧悔矓僖40,09-06 14:37,抓得太晚，早该活剐了！,江苏,1632
“IPO之王”易会满：募资2.22万亿元,9月6日 13:26,13,阮之一,09-06 15:21,苟仲文，易会满还有什么什么，一看就不是好东西。,北京,517
“IPO之王”易会满：募资2.22万亿元,9月6日 13:26,14,☺️稳稳地幸福☺️,09-06 14:34,应该枪毙一万次都不足以解民愤,河北,1458
“IPO之王”易会满：募资2.22万亿元,9月6日 13:26,15,咱的兜里有糖2s,09-06 15:16,实在太坏了：坏到家了：哪有那么坏的人：就是去了地底下、也不会放过他的：：岀了这种人渣……悲哀：：,浙江,816
“IPO之王”易会满：募资2.22万亿元,9月6日 13:26,16,来自药王山古灵精怪的墨西哥狼,09-06 14:34,来自药王山古灵精怪的墨西哥狼09-06 14:34山东举报回复14,山东,14
中国证监会原主席易会满被查其银行学校多名同学先期落马,,1,学乐十一湖食,09-06 14:02,大快人心！,广西,299
中国证监会原主席易会满被查其银行学校多名同学先期落马,,2,枫满阶,09-06 13:28,违法必究，依法严惩！,山东,581
中国证监会原主席易会满被查其银行学校多名同学先期落马,,3,相信坚持好,09-06 14:40,易秃子应该枪毙了！！,安徽,21
中国证监会原主席易会满被查其银行学校多名同学先期落马,,4,公西震,09-06 13:03,反腐无禁区，体现了党中央自我革命的坚定决心。,山西,1764
中国证监会原主席易会满被查其银行学校多名同学先期落马,,5,枝兴平75,09-06 14:30,对于像易秃子这样的腐败分子必须严惩！,江苏,322
中国证监会原主席易会满被查其银行学校多名同学先期落马,,6,吃货大二人,09-06 13:38,坚决拥护党的政策，反腐倡廉,天津,404
中国证监会原主席易会满被查其银行学校多名同学先期落马,,7,异度线性,09-06 13:33,支持金融反腐，守护好人民的财产！,云南,473
中国证监会原主席易会满被查其银行学校多名同学先期落马,,8,一颗中国心的老外,09-06 13:01,任何级别的干部都不享有“特权区”，这正是制度自信的力量。,广东,1437
中国证监会原主席易会满被查其银行学校多名同学先期落马,,9,侯韦泽z5,09-06 14:31,太坏了，必须依法严惩,辽宁,243
中国证监会原主席易会满被查其银行学校多名同学先期落马,,10,爱国者nO,09-06 14:51,为国除祸，为民除害,广西,102
中国证监会原主席易会满被查其银行学校多名同学先期落马,,11,雪与温暖,09-06 14:04,坚持到底，终会海晏河清，万象升平！,河北,170
中国证监会原主席易会满被查其银行学校多名同学先期落马,,12,百度网友61ce850e,09-06 13:02,金融系统的清朗运行，离不开铁腕反腐的坚决行动。,海南,1037
中国证监会原主席易会满被查其银行学校多名同学先期落马,,13,切尧耶06lR,09-06 13:34,天网恢恢疏而不漏,湖南,301
中国证监会原主席易会满被查其银行学校多名同学先期落马,,14,僧一瑾009,09-06 13:30,应该严惩金融界的系统性犯罪，特别对内、外资本的邪恶勾结绝不能手软！,菲律宾,876
中国证监会原主席易会满被查其银行学校多名同学先期落马,,15,宾庸cs,09-06 13:35,浙江银行学校真是出人材了！违法乱纪者必将受到法律惩罚、别妄想蒙混过关了！,上海,540
中国证监会原主席易会满被查其银行学校多名同学先期落马,,16,塞世星辰,09-06 13:28,好，除恶务尽。,云南,830
中国证监会原主席易会满被查其银行学校多名同学先期落马,,17,相信坚持好,09-06 14:39,大快人心！！,安徽,5
中国证监会原主席易会满被查其银行学校多名同学先期落马,,18,百度网友7f4103b,09-06 14:00,大快人心必须严惩，在任期间极端作为给国家和众多投资者带来沉重损失，让国家为扭转股市秃势付出巨大代价。,河南,676
中国证监会原主席易会满被查其银行学校多名同学先期落马,,19,dyq971,09-06 13:38,大快人心啊！！！,陕西,627
中国证监会原主席易会满被查其银行学校多名同学先期落马,,20,相信坚持好,09-06 14:42,大快人心！,安徽,11
中国证监会原主席易会满被查其银行学校多名同学先期落马,,21,本梦桐03I,09-06 14:33,这种害虫一定要严惩，决不轻饶。,陕西,347
中国证监会原主席易会满被查其银行学校多名同学先期落马,,22,串串若凡52,09-06 14:20,热烈祝贺易会满被审查，应一查到底，,湖南,503
中国证监会原主席易会满被查其银行学校多名同学先期落马,,23,岸边苦行僧jl,09-06 14:27,大快人心，杀易儆百！,吉林,227
中国证监会原主席易会满被查其银行学校多名同学先期落马,,24,1Victor1,09-06 13:30,太坏了，必须严惩,福建,1064
中国证监会原主席易会满被查其银行学校多名同学先期落马,,25,爱国者nO,09-06 14:49,大快人心事，揪出易光头！,广西,155
