子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
委内瑞拉防长表示 委内瑞拉人民对美军事威胁无所畏惧,9月9日 16:57,0,,,非百家号页面，跳过评论爬取,,0
委内瑞拉总统马杜罗:美国正在步入一条死胡同,9月7日 08:13,0,,,非百家号页面，跳过评论爬取,,0
委内瑞拉总统:美委分歧不足以上升为军事冲突,9月6日 21:14,0,,,非百家号页面，跳过评论爬取,,0
马杜罗秀中国手机 “美国也窃听不了”,9月2日 18:58,0,,,非百家号页面，跳过评论爬取,,0
马杜罗秀中国手机 赞这是世界上最好的手机,9月2日 18:32,0,,,无评论,,0
委内瑞拉总统展示中国手机,9月2日 17:08,0,,,无评论,,0
委内瑞拉总统再秀中国华为手机,9月2日 15:14,0,,,非百家号页面，跳过评论爬取,,0
马杜罗公开称赞中国手机:美国佬也窃听不了,9月2日 14:31,0,,,非百家号页面，跳过评论爬取,,0
8艘美国军舰、1200枚导弹和1艘核潜艇正“瞄准”委内瑞拉,9月2日 09:04,0,,,非百家号页面，跳过评论爬取,,0
"美1200枚导弹、1艘核潜艇正“瞄准”委内瑞拉,委总统表态",9月2日 08:21,0,,,非百家号页面，跳过评论爬取,,0
马杜罗:美国企图通过军事手段对委内瑞拉“极限施压”,9月2日 07:37,0,,,非百家号页面，跳过评论爬取,,0
"马杜罗最新发声,防长警告美国:敢来,就打!",9月2日 07:03,0,,,非百家号页面，跳过评论爬取,,0
"委内瑞拉总统马杜罗表示,委内瑞拉将对军事侵略作出回应",9月2日 01:41,0,,,非百家号页面，跳过评论爬取,,0
"委内瑞拉总统马杜罗表示,他的国家局势和平,但不会屈服于威胁",9月2日 00:56,0,,,非百家号页面，跳过评论爬取,,0
美军舰部署加勒比海 美国与委内瑞拉紧张局势加剧,8月29日 12:30,0,,,非百家号页面，跳过评论爬取,,0
