子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
"加拉塔萨雷没放弃追20,冬窗可能再次行动",9月10日 09:27,0,,,非百家号页面，跳过评论爬取,,0
"加拉塔萨雷主帅:恰20想来我们这里,但国米要价4000万欧元",9月8日 19:29,0,,,非百家号页面，跳过评论爬取,,0
"加拉塔萨雷主帅:我们近期曾再次尝试引进恰20,但国米不放人",9月7日 08:25,0,,,非百家号页面，跳过评论爬取,,0
曼城免费放走京多安,9月3日 07:17,0,,,无评论,,0
"京多安的转会没有任何费用,曼城省下他两个月的工资",9月3日 07:15,0,,,非百家号页面，跳过评论爬取,,0
"京多安:为加拉塔萨雷效力是儿时的梦想,此刻的喜悦无以言表",9月3日 05:55,0,,,无评论,,0
加拉塔萨雷官方公告确认，京多安税后年薪将达到450万欧元,9月3日 02:43,0,,,无评论,,0
"34岁曼城中场京多安加盟加拉塔萨雷,双方签约两年",9月3日 02:42,0,,,非百家号页面，跳过评论爬取,,0
"曼城中场京多安加盟加拉塔萨雷,双方签约两年",9月3日 02:42,0,,,非百家号页面，跳过评论爬取,,0
"京多安:穿上加拉塔萨雷球衣一直是我的愿望,没考虑其他报价",9月3日 01:43,0,,,非百家号页面，跳过评论爬取,,0
萨内社媒欢迎京多安加盟加拉塔萨雷,9月2日 22:58,0,,,非百家号页面，跳过评论爬取,,0
京多安晒儿时戴着加拉塔萨雷帽子的照片,9月2日 21:59,0,,,非百家号页面，跳过评论爬取,,0
"京多安将第二次离开曼城,加盟加拉塔萨雷",9月2日 19:09,0,,,非百家号页面，跳过评论爬取,,0
"京多安转会加拉塔萨雷已完成,将以自由身加盟",9月2日 18:00,0,,,非百家号页面，跳过评论爬取,,0
法尔克:京多安预计周二抵达伊斯坦布尔,9月2日 03:55,0,,,非百家号页面，跳过评论爬取,,0
加拉塔萨雷在探索引进恰20，京多安的转会即将完成,9月2日 01:35,0,,,非百家号页面，跳过评论爬取,,0
加拉塔萨雷与曼城就京多安达成协议,9月2日 00:07,0,,,非百家号页面，跳过评论爬取,,0
"ESPN:加拉塔萨雷对京多安感兴趣,球员想去土超感受一下",9月1日 23:17,0,,,非百家号页面，跳过评论爬取,,0
加拉塔萨雷向京多安开500万欧年薪,9月1日 23:14,0,,,非百家号页面，跳过评论爬取,,0
