子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
李在明上台后，韩企发力“投资韩国”,7月3日 02:15,0,,,,,0
李在明发表涉朝重要表态,6月15日 22:03,0,,,,,0
事关对华政策，李在明最新表态,6月3日 21:27,0,,,,,0
李在明遭遇暗杀威胁 韩国警方锁定两名嫌疑人,5月20日 18:29,0,,,,,0
韩国最大在野党要求推迟重审李在明案,5月6日 13:00,0,,,,,0
接连收到“谋划袭击”情报，李在明方面宣布将加强安保,5月3日 13:49,0,,,,,0
李在明视察山火灾情时突遇“外衣袭击”,3月27日 21:29,1,晁溪ZE,03-28 08:20,保镖反应好慢,湖北,4
李在明视察山火灾情时突遇“外衣袭击”,3月27日 21:29,2,希志妮r,03-28 12:35,为啥子会这做嘛？,四川,0
李在明视察山火灾情时突遇“外衣袭击”,3月27日 21:29,3,day直击东京,03-28 15:58,要是衣服藏把刀不是被砍了，这些保镖太业余了吧？,福建,1
李在明视察山火灾情时突遇“外衣袭击”,3月27日 21:29,4,你的选择做与不做但不做就永远没有机会,03-28 07:36,这保镖得立马退了，这般反应能力有何用？,广东,25
李在明视察山火灾情时突遇“外衣袭击”,3月27日 21:29,5,刚睡醒wo,03-28 06:42,政客也不容易,四川,1
李在明视察山火灾情时突遇“外衣袭击”,3月27日 21:29,6,TOMSSS射手,03-28 07:30,这保镖,江苏,2
李在明视察山火灾情时突遇“外衣袭击”,3月27日 21:29,7,游鸿晖87,03-28 06:25,这保镖太慢了吧，,河北,3
李在明视察山火灾情时突遇“外衣袭击”,3月27日 21:29,8,五钊Eg,03-28 06:18,保膘反应太慢啦,福建,34
李在明视察山火灾情时突遇“外衣袭击”,3月27日 21:29,9,抱素文化综艺sC5,03-27 21:37,这外衣袭击算啥，李在明依旧淡定视察，好样的！,四川,3
李在明视察山火灾情时突遇“外衣袭击”,3月27日 21:29,10,河西散人,03-28 15:06,这安保，形同虚设！,宁夏,0
李在明视察山火灾情时突遇“外衣袭击”,3月27日 21:29,11,bbybxyxl,03-28 16:33,走马观花，哈哈哈,广东,0
