子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
“红月亮”现身 全球多地上演月全食景观,9月8日 14:04,0,,,非百家号页面，跳过评论爬取,,0
全球多地天宇上演壮观月全食,9月8日 09:15,1,小爱爱吃冰淇淋,09-08 09:32,这个视角很独特👍,内蒙古,0
魔都眼|东方明珠 X 血月:月全食惊艳登场,9月8日 08:25,1,深蓝不吃西红柿,09-09 14:23,血月掠过东方明珠真惊艳，爱好者们执着捕捉，画面太珍贵了。,吉林,0
"今晚月全食上演,红月闪耀夜空",9月8日 02:14,0,,,非百家号页面，跳过评论爬取,,0
月全食+“红月亮”记录月亮“变脸”全过程,9月8日 00:36,1,红外加热,09-08 08:27,刚好台风下雨，看不到，可惜了,广东,2
月全食+“红月亮”记录月亮“变脸”全过程,9月8日 00:36,2,泡泡喜欢唱Song,09-08 01:01,拍红月亮太难了，月球公转速度快，手动跟踪必模糊。专业赤道仪才能定格细节。,浙江,1
月全食+“红月亮”记录月亮“变脸”全过程,9月8日 00:36,3,分生的爱,09-08 11:17,不可惜，我们能看得到的半夜不想等,上海,0
罕见天象“月全食”即将上演 时隔三年再现夜空,9月7日 19:57,0,,,非百家号页面，跳过评论爬取,,0
我国今年境内唯一全程肉眼可见的月全食,9月7日 19:41,0,,,非百家号页面，跳过评论爬取,,0
错过今晚夜空将现“红月亮”,9月7日 19:14,1,菲菲讨厌搭讪,09-07 22:24,光污染太严重了吧，城里基本看不到红月亮，得去郊区才行。这反映出城市化让天文观测越来越难。,重庆,0
"专家:俗称“血月”易引误解,系月全食",9月7日 19:10,1,百度网友beb79df,09-07 22:32,哎呀，明天得上学熬不了那么晚。,北京,0
"专家:俗称“血月”易引误解,系月全食",9月7日 19:10,2,兰溪小妞,09-07 20:13,完了，明天上学熬不了那么晚,北京,0
"专家:俗称“血月”易引误解,系月全食",9月7日 19:10,3,ghfchem,09-07 20:30,乌云满天看个球！,四川,0
"专家:俗称“血月”易引误解,系月全食",9月7日 19:10,4,是你Mariam呀,09-07 19:20,作者用心了，点个赞👍,江西,2
月全食将现身天宇,9月7日 17:55,0,,,非百家号页面，跳过评论爬取,,0
月全食奇观今夜上演,9月7日 15:53,0,,,非百家号页面，跳过评论爬取,,0
罕见月全食将现身,9月7日 14:38,0,,,非百家号页面，跳过评论爬取,,0
年度重磅天象“红月亮”今晚上演:肉眼、手机都能观测,9月7日 10:10,0,,,非百家号页面，跳过评论爬取,,0
9月 7 日至 8 日将迎来“血月”月全食，地球把月亮染红 82 分钟,9月6日 18:21,0,,,非百家号页面，跳过评论爬取,,0
今年最重磅天象月全食将于9月7日午夜至8日凌晨上演,9月6日 17:53,1,畅游小Fairy,09-07 06:52,时隔三年月全食再现，9月7日午夜全国可观，带上相机记录血月美景吧。,宁夏,10
浙江人这天一定要抬头看!将持续82分钟,9月6日 14:30,0,,,非百家号页面，跳过评论爬取,,0
我国今年境内唯一一次全程肉眼可见的月全食 9 月 8 日凌晨上演,,1,小艺提0m,09-02 02:29,光污染严重的城里可能看不见，凌晨月亮被灯光淹没。建议早点开车去郊区，不然白等一场。,广东,0
