子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
"深圳楼市新政再放宽,购房政策大调整!",9月9日 15:36,0,,,非百家号页面，跳过评论爬取,,0
广东深圳:新政提升楼市热度 看房量明显增加,9月9日 12:13,0,,,非百家号页面，跳过评论爬取,,0
深圳分区限购政策再优化 楼市迎来重大转折点,9月8日 11:21,0,,,非百家号页面，跳过评论爬取,,0
"深圳跟进,一线城市集体再松绑",9月8日 09:09,0,,,非百家号页面，跳过评论爬取,,0
深圳:限购范围大幅缩小 新政推动购房需求释放,9月8日 08:34,0,,,非百家号页面，跳过评论爬取,,0
"深圳楼市新政力度超过京沪,将“吸引外地人群购房”",9月8日 00:07,0,,,非百家号页面，跳过评论爬取,,0
"新政引爆深圳楼市,房企连夜抢滩",9月7日 20:13,0,,,非百家号页面，跳过评论爬取,,0
"深圳发布楼市新政,进一步松绑限购",9月6日 17:32,0,,,非百家号页面，跳过评论爬取,,0
深圳官宣四大一线城市相继楼市“松限”,9月6日 16:28,1,Bean曲奇Handmade,09-06 18:28,深圳跟进松限了，四大城市齐放松，买房更容易啦，市场回暖在望。,天津,0
"深圳房地产新政来了,放开商品房限购!",9月6日 14:45,0,,,非百家号页面，跳过评论爬取,,0
深圳进一步放宽房地产限购,9月6日 11:27,0,,,非百家号页面，跳过评论爬取,,0
深圳8区进一步放松住房限购政策,9月6日 09:17,0,,,非百家号页面，跳过评论爬取,,0
深圳刚刚发布楼市重磅“松绑”新政,9月6日 08:39,0,,,非百家号页面，跳过评论爬取,,0
深圳放开八区商品房限购,9月5日 23:54,0,,,非百家号页面，跳过评论爬取,,0
