子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
石破茂辞职第一天，中国就出手收拾了这个“归化日议员”,昨天 11:32,0,,,无评论,,0
"中国动用反外国制裁法,毫不手软",9月10日 10:32,0,,,非百家号页面，跳过评论爬取,,0
"石破茂辞职不到24小时,中国做了一件无比大快人心的事",9月9日 17:35,0,,,非百家号页面，跳过评论爬取,,0
日本首相石破茂执政不到一年宣布辞职,9月9日 13:17,0,,,非百家号页面，跳过评论爬取,,0
"石破茂辞职,特朗普:有点吃惊",9月9日 12:58,0,,,非百家号页面，跳过评论爬取,,0
"石破茂突然辞职,特朗普反应竟如此微妙",9月8日 22:01,0,,,非百家号页面，跳过评论爬取,,0
"石破茂下台,日本再现“走马灯”换相 下一任首相会是谁?| 国际识局",9月8日 12:06,0,,,非百家号页面，跳过评论爬取,,0
"特朗普强行实施美日协议后,石破茂突然辞职,日本新首相“二选一”",9月8日 09:40,1,大萌子姥爷,09-08 13:33,石破茂明盛之举。,北京,0
日本首相石破茂召开记者会宣布辞职,9月8日 09:38,0,,,非百家号页面，跳过评论爬取,,0
石破茂宣布辞去自民党总裁职务,9月7日 23:31,0,,,非百家号页面，跳过评论爬取,,0
