子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
涉嫌操纵股价和收受奢侈品包 韩第一夫人遭传唤调查12个小时,2024年7月21日,0,,,,,0
韩国检察总长：会继续查“第一夫人”金建希收受名牌包一事,2024年6月13日,1,,,评论0表情0/500回复,表情0/500回复,0
韩国检察总长：会继续查“第一夫人”金建希收受名牌包一事,2024年6月13日,6,,,表情0/500回复,表情0/500回复,0
“收名牌包”丑闻过关，韩“第一夫人”拎环保袋出访又挨批,2024年6月12日,0,,,,,0
韩反腐机构认定总统夫人收名牌包“不违规”,2024年6月11日,0,,,,,0
专案组组建仅10天 韩负责侦办金建希“收包案”检察长换人,2024年5月14日,0,,,,,0
给韩总统夫人送包牧师到案受讯：还有别人排长队行贿,2024年5月13日,0,,,,,0
韩检察总长下令成立专门调查组，调查“第一夫人”收受名牌包事件,2024年5月4日,1,等风来Kgw,2024-05-04,等风来Kgw2024-05-04云南举报回复3,云南,3
韩检察总长下令成立专门调查组，调查“第一夫人”收受名牌包事件,2024年5月4日,2,松若雁3c,2024-05-04,生命不息，反腐倡廉！,陕西,46
尹锡悦首次回应夫人收包：妻子“不够冷漠无情”，没有断然拒绝,2024年2月9日,0,,,,,0
“第一夫人”收名牌包被拍，尹锡悦和“心腹”韩东勋闹掰,2024年1月23日,0,,,,,0
韩国总统夫人涉嫌收受名牌包引发民众不满,,1,,,评论0表情0/500回复,表情0/500回复,0
韩国总统夫人涉嫌收受名牌包引发民众不满,,6,,,表情0/500回复,表情0/500回复,0
