子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
他信家族从流亡回归到再度入狱，泰国政局暗流汹涌,昨天 16:10,0,,,非百家号页面，跳过评论爬取,,0
他信判刑入狱，佩通坦罕见下跪，泰国政坛再起波澜,昨天 06:31,0,,,非百家号页面，跳过评论爬取,,0
泰国前总理他信被判入狱服刑一年，他信家族政治势力正在快速消退,9月10日 13:53,0,,,非百家号页面，跳过评论爬取,,0
他信遵守承诺回国不到24小时被判重新服刑一年，佩通坦表忠心：感谢国王,9月10日 10:24,0,,,无评论,,0
泰国前总理他信被当庭带离并拘捕,9月10日 06:22,0,,,非百家号页面，跳过评论爬取,,0
泰国最高法院裁定他信须重新服刑1年,9月9日 19:21,0,,,非百家号页面，跳过评论爬取,,0
76岁泰国前总理他信被判入狱一年,9月9日 16:13,0,,,非百家号页面，跳过评论爬取,,0
"他信入狱,佩通坦发声",9月9日 15:45,0,,,无评论,,0
泰国最高法院判处前总理他信一年监禁,9月9日 14:29,0,,,非百家号页面，跳过评论爬取,,0
"泰国前总理他信须重新服刑1年,已被押至监狱",9月9日 14:17,0,,,无评论,,0
泰国最高法院判了:他信将重新入狱一年,9月9日 14:11,0,,,无评论,,0
泰国前总理他信须重新服刑一年,9月9日 13:20,0,,,非百家号页面，跳过评论爬取,,0
"外媒:泰国最高法院判处前总理他信一年监禁,佩通坦发声",9月9日 13:12,0,,,非百家号页面，跳过评论爬取,,0
"他信将再次服刑:曾两任泰国总理,下台后影响力仍存|国际人物",9月9日 12:29,0,,,非百家号页面，跳过评论爬取,,0
泰国最高法院判决前总理他信有罪须重新服刑1年 50秒了解案件始末,9月9日 12:26,0,,,非百家号页面，跳过评论爬取,,0
他信返回泰国,9月8日 20:01,0,,,非百家号页面，跳过评论爬取,,0
他信在法院裁决前离开泰国,9月6日 10:43,0,,,非百家号页面，跳过评论爬取,,0
