子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
U22国足小组第二成功晋级U23亚洲杯正赛,9月9日 22:41,1,Kiki不吃榴莲,09-09 22:53,逼平强敌晋级太棒了，小伙子们防守真顽强。恭喜国足！,甘肃,0
U22国足0比0战平澳大利亚，拿下U23亚洲杯入场券,9月9日 21:26,1,南方的云2020,09-09 21:52,是澳大利亚队求稳，放中国队水好不好！,广东,29
U22国足0比0战平澳大利亚，拿下U23亚洲杯入场券,9月9日 21:26,2,百度网友d3d2b40,09-10 07:38,成为主力队前都可以，进入成人队都不行不知为啥,陕西,0
U22国足0比0战平澳大利亚，拿下U23亚洲杯入场券,9月9日 21:26,3,来自清源山有野心的冷月,09-10 01:09,双方都知道各自的需求，共赢！,江苏,0
U22国足0比0战平澳大利亚，拿下U23亚洲杯入场券,9月9日 21:26,4,scsk5,09-10 07:18,袋鼠国放水好不好？根本他们不需耍拚命，他们是做个样子，踢养生球的！,广东,0
U22国足0比0战平澳大利亚，拿下U23亚洲杯入场券,9月9日 21:26,5,星星天文学家,09-10 04:02,没记错的话，上一届就是U23亚洲杯冠军，主力几乎全部出自那届，如今两年过去了，那些球员只剩徐彬还在为国效力,云南,0
U22国足0比0战平澳大利亚，拿下U23亚洲杯入场券,9月9日 21:26,6,Aaa刘夏天,09-10 22:46,好，那我给你个面子，你不要问了，再问，打死你,广东,0
U22国足0比0战平澳大利亚，拿下U23亚洲杯入场券,9月9日 21:26,7,小陆看电影,1小时前,亚洲杯都快打不进去了？,湖北,0
U22国足0比0战平澳大利亚，拿下U23亚洲杯入场券,9月9日 21:26,8,小张E18u,09-09 22:46,我们除了上场踢不行，当裁判，当教练，当球评那真是手到拈来，人人都是砖家。,四川,1
U22国足0比0战平澳大利亚，拿下U23亚洲杯入场券,9月9日 21:26,9,百度网友2e035d1,09-10 01:09,百度网友2e035d109-10 01:09北京举报回复1,北京,1
U22国足0比0战平澳大利亚，拿下U23亚洲杯入场券,9月9日 21:26,10,太懒了0,09-10 21:29,不是你在说吗 自己说的自己不知道 还要问别人,上海,0
U22国足0比0战平澳大利亚，拿下U23亚洲杯入场券,9月9日 21:26,11,古典现代,09-10 06:01,整体实力正如奥大利亚与中国队的世界排名一样。但是中国的非常务实，战术对头，三军用命，硬是博下一场平局，打进入亚洲杯！可谓知己必备战不殆。,北京,1
U22国足0比0战平澳大利亚，拿下U23亚洲杯入场券,9月9日 21:26,12,ls3159,09-10 00:29,没错，看中场时间两队替补球员场内练球就很说明问题了，澳大利亚那边，人家都是一脚出球，中国这边两人一对也是踢，但每个人都必须停一下球再给对方，可有一个想改变一下不停了直接给对方，还一脚踢歪了，太离谱了，这基本功，都怀疑会不会踢球,河北,0
U22国足0比0战平澳大利亚，拿下U23亚洲杯入场券,9月9日 21:26,13,乐观的北斗星8,09-09 22:43,感谢澳大利亚队不杀之恩,山东,0
U22国足0比0战平澳大利亚，拿下U23亚洲杯入场券,9月9日 21:26,14,花义美DB,09-09 21:40,主场逼平强敌，顺利晋级亚洲杯正赛，小伙子们防守真稳。,四川,41
U22国足0比0战平澳大利亚，拿下U23亚洲杯入场券,9月9日 21:26,15,菲菲不吃牛肉,09-10 06:10,最后两场球，证明现在的99年龄段国青队没输过不该输的比赛,河南,1
U22国足0比0战平澳大利亚，拿下U23亚洲杯入场券,9月9日 21:26,16,百度网友2e035d1,09-10 01:10,人家根本就不进攻,北京,0
U22国足0比0战平澳大利亚，拿下U23亚洲杯入场券,9月9日 21:26,17,合厹皖66,09-09 22:33,澳大利亚让让我们的。,浙江,0
U22国足0比0战平澳大利亚，拿下U23亚洲杯入场券,9月9日 21:26,18,百度网友2e035d1,09-10 01:11,最后半小时中国球迷也是蔫儿了,北京,0
U22国足0比0战平澳大利亚，拿下U23亚洲杯入场券,9月9日 21:26,19,隔壁老王WT,09-10 08:40,为什么是赢得了U23入场券，是明年长了一岁吗？,山东,0
U22国足0比0战平澳大利亚，拿下U23亚洲杯入场券,9月9日 21:26,20,漫乐心0a7,09-10 09:22,平局得之不易，澳大利亚也没拼命踢,北京,0
U22国足0比0战平澳大利亚，拿下U23亚洲杯入场券,9月9日 21:26,21,jinteacher100,09-09 22:58,这比赛前七十分钟还是挺激烈的，咱们五后卫确实防守还是很拼的，澳大利亚就靠定位球获得了一个机会，李昊神扑力保城门不失。后二十分钟澳大利亚就不想踢了，直接导脚了。,辽宁,1
U22国足0比0战平澳大利亚，拿下U23亚洲杯入场券,9月9日 21:26,22,十亿少女的迷,09-10 04:04,印度阿三才是被做掉的,北京,0
U22国足0比0战平澳大利亚，拿下U23亚洲杯入场券,9月9日 21:26,23,汉高福牛,09-10 06:48,全亚洲都在帮中国出线,北京,1
U22国足0比0战平澳大利亚，拿下U23亚洲杯入场券,9月9日 21:26,24,幸福世界dE,09-10 07:02,中国队小伙们 勇往直前,广西,0
U22国足0比0战平澳大利亚，拿下U23亚洲杯入场券,9月9日 21:26,25,远山的剑,09-10 12:23,也不能说是放水。澳大利亚也猛攻过，与进球失之交臂，就差一个李昊的双手。打平大家都开心，皆大欢喜，何乐而不为呢？,江苏,0
U22国足0比0战平澳大利亚，拿下U23亚洲杯入场券,9月9日 21:26,26,yellowstone50,09-09 22:20,基本算是成人队了，看这踢的水平，基本功差，停、传都不行，技战术根本就谈不上，指望这批人中国足球十年内是一点戏也没有了。,北京,6
U22国足0比0战平澳大利亚，拿下U23亚洲杯入场券,9月9日 21:26,27,大唐至刚,09-09 23:30,除了王玉栋。其他球员技术水平是一窝不如一窝。,河北,0
"U23亚洲杯预选赛各组积分榜,4个小组第2竞争激烈,7分才更有机会",9月8日 08:22,0,,,非百家号页面，跳过评论爬取,,0
"U23亚洲杯疯狂夜:国足大胜,澳大利亚稳居榜首",9月6日 22:10,0,,,非百家号页面，跳过评论爬取,,0
U23亚洲杯预选赛完整首轮积分榜公布,9月5日 07:21,0,,,非百家号页面，跳过评论爬取,,0
