子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
"C罗平纪录,坎塞洛绝杀,葡萄牙3比2匈牙利",昨天 04:10,0,,,非百家号页面，跳过评论爬取,,0
C罗将对世预赛历史射手王发起冲击,9月10日 16:01,0,,,非百家号页面，跳过评论爬取,,0
C罗并列历史射手王,9月10日 14:49,0,,,非百家号页面，跳过评论爬取,,0
(外代二线)足球——世预赛:葡萄牙队胜匈牙利队,9月10日 14:04,1,风云啦啦队,09-10 14:51,葡萄牙客场赢匈牙利真不容易，坎塞洛进球锁定胜局，C罗点球稳如泰山。,福建,0
C罗迎来里程碑时刻,9月10日 10:42,0,,,非百家号页面，跳过评论爬取,,0
世预赛:葡萄牙队胜匈牙利队,9月10日 10:11,0,,,非百家号页面，跳过评论爬取,,0
葡萄牙3-2险胜匈牙利，C罗并列世预赛历史射手王,9月10日 10:10,1,Vicky妮妮戒辣条,09-10 12:08,葡萄牙艰难取胜真刺激，C罗平纪录太牛了，看得热血沸腾。,青海,0
"世预赛:葡萄牙险胜匈牙利,C罗并列历史射手王",9月10日 10:03,1,星星讨厌黑夜,09-10 10:30,C罗追平纪录真牛，葡萄牙险胜看得心跳加速！,吉林,1
足球——世预赛:葡萄牙队胜匈牙利队,9月10日 08:39,1,云南的小殿闪,09-10 09:33,葡萄牙客场赢球真精彩，C罗点球稳准狠，团队配合够默契。,安徽,0
马丁内斯:我们有一种重要的韧性;没想到匈牙利的效率这么高,9月10日 08:26,0,,,非百家号页面，跳过评论爬取,,0
坎塞洛成为葡萄牙队史进球最多的后卫,9月10日 07:11,0,,,非百家号页面，跳过评论爬取,,0
C罗社媒庆祝世预赛进球,9月10日 06:04,1,弓长不吃榴莲,09-10 12:59,C罗点球稳准狠，射手王实至名归。葡萄牙连胜，全队庆祝真棒。,内蒙古,0
葡萄牙客场3-2逆转匈牙利，C罗点射，沃尔高双响，坎塞洛建功,9月10日 04:41,0,,,非百家号页面，跳过评论爬取,,0
"世预赛欧洲区F组:C罗一剑封喉,匈牙利饮恨葡萄牙",,1,威尼斯Princess我老婆,09-08 00:05,C罗宝刀不老，一剑定乾坤，葡萄牙这场赢得漂亮。匈牙利拼得够狠，比赛真刺激！,浙江,2
