子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
北京国安一口气送6球,8月31日 23:10,1,飞跃巴黎的亚索,08-31 23:15,泰山复仇踢得漂亮，国安下次努力。中超争冠真好看。,广西,3
北京国安一口气送6球,8月31日 23:10,2,大大的大老董,09-01 05:58,出来混总是要还的,天津,2
北京国安一口气送6球,8月31日 23:10,3,体坛老蔡,09-01 10:21,哦呦！国安这场可太有看头了，足球的魅力无限！,北京,0
北京国安一口气送6球,8月31日 23:10,4,sy7963,09-01 07:09,这塞蒂恩好像精神上不大正常，性格有缺陷，脸皮厚，偏执。,北京,0
北京国安一口气送6球,8月31日 23:10,5,一个长久的回忆,09-01 06:40,国安这场比赛，责任在主教练身上，用人不对，来球队这么长时间了，对所有球员的水平，主教练不了解吗？这么重要比赛，让池忠国这样的球员上场，主教练的脑子有病，应该让主教练下课了，国安上层也有毛病，就会吹牛逼，争第一球队水平，没有争第一的能力，外员水平差，国内球员老化，这样的球队，谈什么争第一啊。,青海,1
北京国安一口气送6球,8月31日 23:10,6,百度网友516ca39,09-01 06:08,只要足协和裁判不作妖，公平竞赛，比赛都非常精彩。唉！这样的比赛氛围能不能廷续，足协和裁判又出来左右比赛了。,山东,4
北京国安一口气送6球,8月31日 23:10,7,冬天里的雪snow,09-01 04:56,国安简直就是丢人现眼。,北京,7
北京国安一口气送6球,8月31日 23:10,8,于欲渔娱鱼,09-01 08:00,输赢很正常，想想你们踢人家6个7个的时候喃，享受大胜的喜悦，也要有承担大败的心理,四川,3
北京国安一口气送6球,8月31日 23:10,9,闲散之人YGw,09-01 10:36,小编这话说得够损的。,北京,0
"疯狂6-0创纪录!泰山队暴揍国安,瓦科无敌大四喜挑射戏侯森",8月31日 21:28,1,欢鸽笑鱼,08-31 23:13,实际上泰山队进了八个球,山东,0
"疯狂6-0创纪录!泰山队暴揍国安,瓦科无敌大四喜挑射戏侯森",8月31日 21:28,2,小哥挺帅气555,09-02 11:24,11踢9的时候谁保的龟龟呢,山东,0
"疯狂6-0创纪录!泰山队暴揍国安,瓦科无敌大四喜挑射戏侯森",8月31日 21:28,3,大内007凌凌漆,08-31 23:05,咋都是外员在进球,新疆,0
"疯狂6-0创纪录!泰山队暴揍国安,瓦科无敌大四喜挑射戏侯森",8月31日 21:28,4,苏州Bunny小宝,08-31 21:30,泰山队这场太猛了，瓦科大四喜帅呆了，球迷乐翻天。,江苏,5
"疯狂6-0创纪录!泰山队暴揍国安,瓦科无敌大四喜挑射戏侯森",8月31日 21:28,5,不是休闲,08-31 22:39,池中国这样的都首发，李可却转会走了！国安俱乐部内奸太多了,北京,1
"疯狂6-0创纪录!泰山队暴揍国安,瓦科无敌大四喜挑射戏侯森",8月31日 21:28,6,我可是你没20,08-31 23:01,外国佬保山东！,北京,3
"疯狂6-0创纪录!泰山队暴揍国安,瓦科无敌大四喜挑射戏侯森",8月31日 21:28,7,视傅倾汐间0M,08-31 23:07,以后那还敢用外国裁判啊,山东,0
"疯狂6-0创纪录!泰山队暴揍国安,瓦科无敌大四喜挑射戏侯森",8月31日 21:28,8,黑色旋律舞曲3c1e,08-31 21:30,客场有裁判保安，输了，这次外国裁判，真实写照！,山东,52
"疯狂6-0创纪录!泰山队暴揍国安,瓦科无敌大四喜挑射戏侯森",8月31日 21:28,9,hom522abc,08-31 21:42,主要裁判正常了,山东,34
"疯狂6-0创纪录!泰山队暴揍国安,瓦科无敌大四喜挑射戏侯森",8月31日 21:28,10,DAHAIHUAMU,08-31 22:28,中国足球裁判组就是黑窝一个！,山东,6
"疯狂6-0创纪录!泰山队暴揍国安,瓦科无敌大四喜挑射戏侯森",8月31日 21:28,11,DAHAIHUAMU,08-31 22:29,这就是公平比赛的结果！,山东,3
"疯狂6-0创纪录!泰山队暴揍国安,瓦科无敌大四喜挑射戏侯森",8月31日 21:28,12,敏飞鸿0ef,08-31 21:33,终于明白啥叫以牙还牙了,山东,5
"疯狂6-0创纪录!泰山队暴揍国安,瓦科无敌大四喜挑射戏侯森",8月31日 21:28,13,夏禹_S,09-01 09:28,继续酸，喜欢看！,山东,0
"疯狂6-0创纪录!泰山队暴揍国安,瓦科无敌大四喜挑射戏侯森",8月31日 21:28,14,仍鹍5g,09-01 00:07,国安争第一！！！！！,河南,0
"疯狂6-0创纪录!泰山队暴揍国安,瓦科无敌大四喜挑射戏侯森",8月31日 21:28,15,在墨水湖拍手的季风,08-31 22:07,裁判公正的结果,山东,4
"疯狂6-0创纪录!泰山队暴揍国安,瓦科无敌大四喜挑射戏侯森",8月31日 21:28,16,忧伤的天蝎座VS,09-01 02:44,酸，真酸,美国,1
"疯狂6-0创纪录!泰山队暴揍国安,瓦科无敌大四喜挑射戏侯森",8月31日 21:28,17,来自洪州窑谦虚的廖化,09-01 04:21,说的太对了,河南,0
"疯狂6-0创纪录!泰山队暴揍国安,瓦科无敌大四喜挑射戏侯森",8月31日 21:28,18,A品茗赏画,08-31 23:51,哈哈哈，国安存知己，泰山六比零,山东,0
"疯狂6-0创纪录!泰山队暴揍国安,瓦科无敌大四喜挑射戏侯森",8月31日 21:28,19,xiaoxin100529,08-31 22:23,这赛季如果都是外籍裁判执法泰山比赛 泰山现在至少拿到60分了 不至于到现在这样！,山东,8
"疯狂6-0创纪录!泰山队暴揍国安,瓦科无敌大四喜挑射戏侯森",8月31日 21:28,20,贫富有道自天成,08-31 21:45,这场比赛打了谁的脸？,山东,5
"泰山梦幻开局!瓦科6场连入8球,首破国安球门,冲击中超金靴",,1,原古龙镶063,08-31 21:07,国安的教练就是脑子有问题的,北京,1
"泰山梦幻开局!瓦科6场连入8球,首破国安球门,冲击中超金靴",,2,原古龙镶063,08-31 21:14,今天国安在教练的带领下成全了山东,北京,2
