子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
谷歌华人工程师杀妻案再开庭，更多细节披露,6月24日 17:10,1,fire花火work,06-25 09:28,远吧,江苏,0
谷歌华人工程师杀妻案再开庭，更多细节披露,6月24日 17:10,2,来自文学泉武艺高强的珊瑚树,06-25 09:19,"于轩一
陈立人",上海,2
谷歌华人工程师杀妻案再开庭，更多细节披露,6月24日 17:10,3,何娇洁0i7,06-25 10:34,谁说的，不是老有人说怀念自己父母那时候的穷日子吗，觉得那个时候幸福。幸福因人而异。,河北,2
谷歌华人工程师杀妻案再开庭，更多细节披露,6月24日 17:10,4,牛牛没有春天,06-25 10:47,可能真的异常，这种学霸很容易走极端，并不是个例。,上海,1
谷歌华人工程师杀妻案再开庭，更多细节披露,6月24日 17:10,5,西门小庆庆__,06-25 04:57,这种华人好像很容易走极端，朋友不多，就身边的人，突然要离开他，压抑不住了。又没办法回国了。好几个案子，好像都是这样的，还有一个是离婚了疯了的。脑子受刺激了，也不见人，父母也不在身边,河南,6
谷歌华人工程师杀妻案再开庭，更多细节披露,6月24日 17:10,6,unknownhurt,09-09 07:15,男的偷,北京,0
谷歌华人工程师杀妻案再开庭，更多细节披露,6月24日 17:10,7,庾琳祎P,06-24 19:41,清华电子系的奇葩！,北京,7
谷歌华人工程师杀妻案再开庭，更多细节披露,6月24日 17:10,8,赫尔辛基123,06-25 17:25,你是真二,黑龙江,0
谷歌华人工程师杀妻案再开庭，更多细节披露,6月24日 17:10,9,teganhojp,06-25 10:34,偷情活该得到这样的结局！,山东,1
谷歌华人工程师杀妻案再开庭，更多细节披露,6月24日 17:10,10,吹牛逼呢as,06-25 02:38,绝壁因情，案件线只要有女人百分之95，跟感情沾边，法治频道一看一个准，,河南,4
谷歌华人工程师杀妻案再开庭，更多细节披露,6月24日 17:10,11,百度网友3beef65,06-25 08:35,上班时间没到呢,浙江,3
谷歌华人工程师杀妻案再开庭，更多细节披露,6月24日 17:10,12,dngzdly888,06-25 13:58,在国外，大脑短路了，要这么高学历做什么，要这么多钱做什么，白搭了。,河南,1
谷歌华人工程师杀妻案再开庭，更多细节披露,6月24日 17:10,13,炫炫炫9x,06-25 15:53,你就在家吃老鼠好了,北京,2
谷歌华人工程师杀妻案再开庭，更多细节披露,6月24日 17:10,14,xie_00001,06-25 11:14,"应该是两个人早都有提过离婚.在朋友之间都已经知道双方有离婚的念头,这就不是一两天的事了.",陕西,1
谷歌华人工程师杀妻案再开庭，更多细节披露,6月24日 17:10,15,暮色下的落霜,06-25 09:52,发现对方有问题，千万不要使用暴力，你辱骂或者动手，对方必然会动手，这样激化矛盾后很容易出事！直接静静的收集证据报警起诉走流程！很多熟人之间的凶杀案或者暴力犯罪案件都是一时冲动导致的。,福建,1
谷歌华人工程师杀妻案再开庭，更多细节披露,6月24日 17:10,16,爱yangguang718,06-25 07:21,清华培养的精英，出国,陕西,3
谷歌华人工程师杀妻案再开庭，更多细节披露,6月24日 17:10,17,邬月0FK,06-24 21:52,这是要往患精神病方向带节奏了,上海,50
谷歌华人工程师杀妻案再开庭，更多细节披露,6月24日 17:10,18,青山石绿水晶,06-24 19:00,6:05接到报案，11:10赶到现场,天津,161
谷歌华人工程师杀妻案再开庭，更多细节披露,6月24日 17:10,19,沐晚荷,06-25 07:05,又是一个智商双高，情商极低的案例。。平时一起生活这么久，应该早早发现对方的恶习。过不下去就算了，好聚好散本来就是常态。。。,山东,25
谷歌华人工程师杀妻案再开庭，更多细节披露,6月24日 17:10,20,haoqmena,06-25 01:33,freedie,广东,3
谷歌华人工程师杀妻案再开庭，更多细节披露,6月24日 17:10,21,挽爱情殇,06-25 07:21,都是些支离破碎的新闻，一年半了，也没个结果,北京,1
谷歌华人工程师杀妻案再开庭，更多细节披露,6月24日 17:10,22,饿尛蝎5h,06-24 19:56,有个孩子缓冲一下就好了,上海,98
谷歌华人工程师杀妻案再开庭，更多细节披露,6月24日 17:10,23,百度网友9b3f396,06-24 21:41,压力再大也不能打人，可以打自己或者打沙包。,广东,10
谷歌华人工程师杀妻案再开庭，更多细节披露,6月24日 17:10,24,balalamomobaia,06-26 08:14,国内的尖子生只要成绩好，父母惯着老师惯着，一点抗压能力都没有，走上社会岗位，为祸一方很有可能的，所以人要经历苦难才能真正长大,广东,1
谷歌华人工程师杀妻案再开庭，更多细节披露,6月24日 17:10,25,野玫瑰_Girl,06-25 08:24,结果还是一样的呀，还是效率低。,北京,3
谷歌华人工程师杀妻案再开庭，更多细节披露,6月24日 17:10,26,unknownhurt,06-24 21:19,压力大之类的都是借口，要么是他真的病态了。不然没有什么理由去杀妻啊，过不下去了离也行，这样双方都毁灭了，可怜的女孩儿和她的父母…,北京,59
谷歌华人工程师杀妻案再开庭，更多细节披露,6月24日 17:10,27,厍冬灵7v,06-24 19:16,凡是崇洋媚外贪图享乐的家伙！下场都是死得很惨的。,广东,32
谷歌华人工程师杀妻案再开庭，更多细节披露,6月24日 17:10,28,闭辞Xw,06-25 05:15,这是要协助律师用精神异常给陈洗白吗？,甘肃,10
谷歌华人工程师杀妻案再开庭，更多细节披露,6月24日 17:10,29,百度网友8b0162f,06-25 14:38,不尊重生命就要付出代价，无论如何都不能杀人，除非忍辱负重大义面前,辽宁,1
谷歌华人工程师杀妻案再开庭，更多细节披露,6月24日 17:10,30,赫尔辛基123,06-25 17:26,你得二成啥样说出这样的话,黑龙江,0
谷歌华人工程师杀妻案再开庭，更多细节披露,6月24日 17:10,31,战海迩0Ag,06-25 09:25,不是说有钱就幸福么，有钱人也不幸福啊,北京,1
谷歌华人工程师杀妻案再开庭，更多细节披露,6月24日 17:10,32,白夜安染,06-25 11:17,不要造孽了,北京,6
谷歌华人工程师杀妻案再开庭，更多细节披露,6月24日 17:10,33,meimei2000,06-25 09:00,上午6时05分接到报警，约11时10分赶到案发现场,澳大利亚,4
谷歌华人工程师杀妻案再开庭，更多细节披露,6月24日 17:10,34,泥映天BV,06-24 20:21,唉，真是悲剧，压力太大，不能接受现实。,北京,2
谷歌华人工程师杀妻案再开庭，更多细节披露,6月24日 17:10,35,不老前0e,06-25 10:33,他们年轻，在那些年又是事业上升期，恐怕为结婚还买房买车，然后恐怕还高消。实际到底有几个钱还是早就开始刷信用卡都没人知道。幸不幸福外人也不懂。 再说又不是每个有钱人都那么多事儿。真心把钱拽手里了才是真。,越南,0
谷歌华人工程师杀妻案再开庭，更多细节披露,6月24日 17:10,36,充夜南ra,06-25 10:07,睁着眼睛睡觉，这不是张飞吗,广东,1
谷歌华人工程师杀妻案再开庭，更多细节披露,6月24日 17:10,37,榎本梓520,06-25 10:24,远离男的,江苏,1
案件再开庭：当庭收到亡妻尸检报告，律师称将为其做无罪辩护,2024年6月8日,1,埃米纳姆0,2024-06-10,要彩礼买命？,江苏,0
案件再开庭：当庭收到亡妻尸检报告，律师称将为其做无罪辩护,2024年6月8日,2,改夜春5Y,2024-06-08,美国的律师真历害，做无罪辩护，愿上天有眼不要放过罪大恶极之人,浙江,202
案件再开庭：当庭收到亡妻尸检报告，律师称将为其做无罪辩护,2024年6月8日,3,在下渚湖思考的桂圆,2024-06-08,什么玩意？人家的女儿没了，做父母的得多心疼,北京,25
案件再开庭：当庭收到亡妻尸检报告，律师称将为其做无罪辩护,2024年6月8日,4,因善而美66,2024-06-08,如果无罪辩护，要法律干什么？作为律师，你缺这个缺德的钱用吗？,江苏,121
案件再开庭：当庭收到亡妻尸检报告，律师称将为其做无罪辩护,2024年6月8日,5,大米吃小米65,2024-06-08,为杀妻犯做无罪辩护！这大律师够魔幻的！天下无奇不有,北京,50
案件再开庭：当庭收到亡妻尸检报告，律师称将为其做无罪辩护,2024年6月8日,6,詹煊09k,2024-06-08,男方家的能量够大,上海,8
案件再开庭：当庭收到亡妻尸检报告，律师称将为其做无罪辩护,2024年6月8日,7,热心市民Y7d08,2024-06-08,杀人偿命,河南,34
案件再开庭：当庭收到亡妻尸检报告，律师称将为其做无罪辩护,2024年6月8日,8,尺法大度天机a,2024-06-08,真不要脸还无罪辩护！是钱给的够多吗,北京,154
案件再开庭：当庭收到亡妻尸检报告，律师称将为其做无罪辩护,2024年6月8日,9,亲爱的老大KK,06-25 06:44,支持无罪释放,浙江,0
案件再开庭：当庭收到亡妻尸检报告，律师称将为其做无罪辩护,2024年6月8日,10,zhu_li8011,2024-06-09,扯淡律师！都什么时候了还做无罪辩护。,北京,8
