子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
美国 一周内 特朗普三项政策被法院认定违法,9月5日 20:55,0,,,非百家号页面，跳过评论爬取,,0
特朗普政府就关税违法裁决向美最高法院提出上诉,9月4日 21:28,0,,,非百家号页面，跳过评论爬取,,0
"特朗普:坚决上诉,美国输不起",9月4日 16:48,0,,,非百家号页面，跳过评论爬取,,0
特朗普向美国最高法院上诉，要求维持其全球关税政策,9月4日 11:34,0,,,非百家号页面，跳过评论爬取,,0
"特朗普紧急行动,上诉关税案,求最高法院速裁",9月3日 16:02,0,,,非百家号页面，跳过评论爬取,,0
联邦巡回上诉法院裁决对特朗普关税意味着什么?,9月3日 08:43,0,,,非百家号页面，跳过评论爬取,,0
美上诉法院裁决:特朗普实施的大部分全球关税政策越权违法,9月2日 09:24,0,,,非百家号页面，跳过评论爬取,,0
特朗普政府打到最高法，前景如何？,8月31日 21:46,0,,,非百家号页面，跳过评论爬取,,0
特朗普大部分全球关税措施被裁定为非法,8月30日 23:10,1,张艺兴收线鱼,08-31 03:56,世贸说川普关税非法，但企业早玩转第三国避税了，裁定书根本堵不住执行黑洞。不信看越南出口暴增数据，贸易战漏洞比纸面判决难缠多了。,江西,0
特朗普大部分全球关税措施被裁定为非法,8月30日 23:10,2,想起喝咖啡的味道,08-31 15:52,关税战搞不到好处，美国在找台阶下。,陕西,0
"法院裁决对多国征收关税违法后,特朗普:将上诉",8月30日 18:32,0,,,非百家号页面，跳过评论爬取,,0
"美国上诉法院裁定关税非法,特朗普:你们在摧毁美国",8月30日 18:15,0,,,非百家号页面，跳过评论爬取,,0
特朗普大部分全球关税政策被裁定“非法”,8月30日 16:39,0,,,非百家号页面，跳过评论爬取,,0
美上诉法院裁定美政府大部分全球关税政策非法,8月30日 06:48,0,,,非百家号页面，跳过评论爬取,,0
