子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
美国驻土耳其大使：以色列与叙利亚已同意停火,7月19日 07:40,1,魔宦手机,07-19 06:17,和平的曙光，值得点赞！,江苏,1
以军空袭叙利亚苏韦达市郊区,7月18日 10:19,1,de香蟀,07-18 10:23,愿世界和平，早日迎来安宁的曙光！,青海,1
以军空袭叙利亚苏韦达市郊区,7月18日 10:19,2,在橘子洲充话费的蓝宝石,07-18 13:56,联合国很悲哀，为什么以色列想炸谁就炸谁，除了谴责，能不能有其它措施，,上海,2
叙政权领导人：以色列试图将叙利亚拖入战争,7月17日 16:54,1,崇秋梵惬uC,07-23 09:13,现在以色列由龙尾改玩龙头了，老特在后面赶得气喘吁吁！,江苏,1
叙政权领导人：以色列试图将叙利亚拖入战争,7月17日 16:54,2,丨LokTa丨,07-23 10:01,人都被炸死了，家都快没了，还在说别人想要把他们拖入战争,广东,1
联合国秘书长强烈谴责以色列对叙利亚袭击,7月17日 07:15,1,de好锨生,07-17 20:37,和平发展才是硬道理！愿世界少些战火多些欢笑~,湖北,0
联合国秘书长强烈谴责以色列对叙利亚袭击,7月17日 07:15,2,湘土农村,07-17 07:20,和平的阳光终将驱散战争的阴霾！,广东,1
联合国秘书长强烈谴责以色列对叙利亚袭击,7月17日 07:15,3,贞民D,07-17 14:29,联合国天天就会谴责，没了,湖北,1
联合国秘书长强烈谴责以色列对叙利亚袭击,7月17日 07:15,4,刻画那个我2,07-17 13:04,吉祥物,安徽,0
联合国秘书长强烈谴责以色列对叙利亚袭击,7月17日 07:15,5,戢靖荷8e,07-17 11:57,联合国没啥用了，浪费那会费！,辽宁,0
以色列袭击叙利亚政权总部及国防部门附近,7月16日 22:30,1,斤生共相伴vqw,07-18 01:18,愿世界和平，早日迎来和解的曙光！,江苏,0
以色列袭击叙利亚政权总部及国防部门附近,7月16日 22:30,2,百度网友7133a15,07-17 14:55,朱拉尼也是一方枭雄，不好惹吧。,江苏,0
以色列袭击叙利亚政权总部及国防部门附近,7月16日 22:30,3,民间中医谈养生,07-17 12:35,活该,山东,0
以色列袭击叙利亚政权总部及国防部门附近,7月16日 22:30,4,影之潜,07-17 15:27,尽管以色列非常自私和狭隘，但这次对当今叙利亚当局得打击，我个人还是非常肯定和支持的。这种恐怖机会主义集团势力，人人得而诛之！,四川,0
以军总参谋长下令加强以叙临时边界兵力,7月16日 22:11,1,社诲万象31,07-16 22:44,希望边境早日变成和平鸽的跑道！,内蒙古,0
以色列对叙利亚苏韦达地区进行空袭,7月15日 18:10,1,百度网友321e9f0,07-15 17:12,泰迪到处惹事,北京,0
以色列对叙利亚苏韦达地区进行空袭,7月15日 18:10,2,MFNbZmIFHJ,07-15 18:09,愿世界和平，祖国繁荣昌盛！,江苏,1
中方敦促以色列立即停止攻击叙利亚,4月11日 07:29,1,志气成功,04-11 22:06,以色列就是中东小霸王，必须惩罚一下他们才对，送去军事法庭,广东,1
中方敦促以色列立即停止攻击叙利亚,4月11日 07:29,2,任桖绿wX,04-11 23:06,让以色列去你家强奸你家所有男女，你也应该跟它谈和平,北京,1
中方敦促以色列立即停止攻击叙利亚,4月11日 07:29,3,利贱Ktp,04-11 07:33,和平才是硬道理，希望各方都保持冷静，让和平之花绽放！,陕西,5
中方敦促以色列立即停止攻击叙利亚,4月11日 07:29,4,云青文Zn,04-11 22:22,美以一直在反人类,四川,1
中方敦促以色列立即停止攻击叙利亚,4月11日 07:29,5,穆煌大祭司5k,04-11 22:07,太可恶了,广东,1
以色列空袭叙利亚南部,2月26日 11:37,1,秦岚iqs,02-26 12:00,愿世界和平，希望各国都能友好相处，共同发展！,河北,0
以防长称以军将“无限期”维持在戈兰高地赫尔蒙山的驻军,1月29日 03:41,1,后宫de针嬛传,01-29 03:13,卡茨部长真是硬气！无限期驻军，守护家园安全！,江西,0
以军趁乱侵占叙利亚领土 被占区民众深怨“没人管”,1月7日 21:51,1,丿彼此陌路丶b8,01-07 21:57,以色列这是在“搬家”吗？国际社会得管管这“搬家公司”啊！,江苏,0
史上首次：内塔尼亚胡踏入叙领土,2024年12月18日,1,驻马店大威天狗,2024-12-18,就地枪杀,广东,0
史上首次：内塔尼亚胡踏入叙领土,2024年12月18日,2,冲击波123,2024-12-18,狂妄之徒，必遭报应～,河南,0
史上首次：内塔尼亚胡踏入叙领土,2024年12月18日,3,百度网友9016177,2024-12-18,中东的乱应该是由内而外的， 中东地区本身宗教、民族差异就很大，再加上没有统一的信仰，自己内部历史上就互相干仗， 然后给了第三世界插手的机会。 再看看我们国家，虽然有56个民族，但是我们互相之间尊重，有共同的信仰与目标，所以能够大团结在一起，很庆幸生在中国。,四川,5
史上首次：内塔尼亚胡踏入叙领土,2024年12月18日,4,bdqifei7,2024-12-18,什么时候看到他补暗杀？,贵州,0
史上首次：内塔尼亚胡踏入叙领土,2024年12月18日,5,大漠孤烟czq,2024-12-18,名正言顺？,江苏,0
史上首次：内塔尼亚胡踏入叙领土,2024年12月18日,6,最爱yalta,2024-12-18,"什么时候看到他补暗杀？
m",湖南,2
史上首次：内塔尼亚胡踏入叙领土,2024年12月18日,7,一de扑二主,2024-12-18,内塔尼亚胡：我只是去叙利亚散个步，没想到成了历史！,青海,4
史上首次：内塔尼亚胡踏入叙领土,2024年12月18日,8,隐身嘟,2024-12-19,以色列将成为我们的征服领地,广东,0
史上首次：内塔尼亚胡踏入叙领土,2024年12月18日,9,百度网友27a8b27,2024-12-18,这货就闹不死他吗。,山西,6
史上首次：内塔尼亚胡踏入叙领土,2024年12月18日,10,姆院私扑压占1z,2024-12-18,你去闹一下试试呗，你一副牛逼哄哄的样子,吉林,1
史上首次：内塔尼亚胡踏入叙领土,2024年12月18日,11,嘻哈呵呵,2024-12-18,仅仅站在以色列的立场看，几个月前还觉得内塔尼亚胡疯了，现在来看，已经变成开疆拓土的功臣名将。现实世界真的比小说还精彩。,山东,2
史上首次：内塔尼亚胡踏入叙领土,2024年12月18日,12,百度网友18b260d,2024-12-18,胜者王候败者贼🤪🤪🤪丛林法则👍👍😃🍺🍺🍎🌹❤️🐂❤️👍,北京,0
史上首次：内塔尼亚胡踏入叙领土,2024年12月18日,13,百度网友334c014,2024-12-18,。面对这种明目张胆的侵略，主流西方大国竟然没有哪怕表面的谴责，再次印证了丛林法则。另一方面，也说明中东是一盘散沙，阿拉伯世界轮番被蹂躏，也许问题不是在以色列，还是其自身的问题。,广西,39
史上首次：内塔尼亚胡踏入叙领土,2024年12月18日,14,百度网友edbe4be,2024-12-18,只怪中东不团结，阿萨德是下台了，叙利亚又怎样，人民期待的自由富裕没有来，侵略者不请自来，遭罪吧,广东,5
史上首次：内塔尼亚胡踏入叙领土,2024年12月18日,15,ZQL2,2024-12-18,内塔尼亚胡会不会被印刷在钱币上？,广西,0
史上首次：内塔尼亚胡踏入叙领土,2024年12月18日,16,Henrycoconut爱,01-02 12:34,比你这种恐怖分子拥趸强多了,浙江,0
史上首次：内塔尼亚胡踏入叙领土,2024年12月18日,17,4mw4,2024-12-25,内塔尼亚胡捞着了,四川,0
史上首次：内塔尼亚胡踏入叙领土,2024年12月18日,18,bdqifei7,2024-12-18,什么时候看到他被暗杀？,贵州,0
史上首次：内塔尼亚胡踏入叙领土,2024年12月18日,19,shiyh110400,2024-12-18,无耻的刽子手！,新疆,0
史上首次：内塔尼亚胡踏入叙领土,2024年12月18日,20,zsl660991,2024-12-18,斩首行动,安徽,0
史上首次：内塔尼亚胡踏入叙领土,2024年12月18日,21,峰语无阻5i,2024-12-18,犹太人很狂啊,陕西,3
史上首次：内塔尼亚胡踏入叙领土,2024年12月18日,22,侠客dAIuO,2024-12-18,内塔尼亚胡踏上了叙利亚领土，足以表明它是疯狂的侵略者！,河北,9
史上首次：内塔尼亚胡踏入叙领土,2024年12月18日,23,百度网友ada82548e,2024-12-18,普京到符拉迪沃斯托克的时候心里想的是，这里以前叫海参崴,北京,0
叙人权观察组织：以色列袭击叙利亚中部军事设施,2024年12月13日,1,崇凡桃KL,2024-12-16,以色列早晚会被消灭，太跳了就会有人出来收拾他，只要有足够的利益！,新疆,0
叙人权观察组织：以色列袭击叙利亚中部军事设施,2024年12月13日,2,木de府风耘,2024-12-13,以色列这是在练习'破坏'技能吗？还是希望和平能早日到来！,青海,0
以军摧毁叙利亚70%以上军事力量 叙过渡政府接管权力,2024年12月11日,1,caicai_0117,2024-12-11,叙利亚反政府组织需要正面回应，是否邀请以色列出面摧毁叙利亚70%以上军事力量。否则，以色列这样的行动，会让人不禁强烈质疑以色列的真正动机，到底是让以色列被绑架公民得以回归，还是在中东地区争取更多领土和资源？中东地区的战争早该结束了！！！一次是加沙的种族灭绝，一次是非法侵占。中国人讲究“师出无名，非惟不胜，乃自危之道也。”，也就是不具备正当性的军事行动势必会危害自身的安全，以色列恐怕不具备这种智慧。,北京,62
以军摧毁叙利亚70%以上军事力量 叙过渡政府接管权力,2024年12月11日,2,梦之延长线,2024-12-11,还团灭，占据绝对优势，这么多部队进去剿了几个月还好意思在这吹？要脸不？,湖南,4
以军摧毁叙利亚70%以上军事力量 叙过渡政府接管权力,2024年12月11日,3,万里745,2024-12-12,某些人工智能技术滥用利用动态逆控制高性能轨迹生成的高超声速飞行器全天人为实施跟踪制造噪音。晚上通过微型追踪器进行室内骚扰。,河北,0
以军摧毁叙利亚70%以上军事力量 叙过渡政府接管权力,2024年12月11日,4,万里745,2024-12-12,某些人工智能技术滥用利用动态逆控制高性能轨迹生成的高超声速飞行器全天人为实施跟踪制造噪音。晚上通过微型追踪器进行室内骚扰。,河北,0
以军摧毁叙利亚70%以上军事力量 叙过渡政府接管权力,2024年12月11日,5,apolo_0510,2024-12-11,接受来自上帝的祝福吧,北京,6
以军摧毁叙利亚70%以上军事力量 叙过渡政府接管权力,2024年12月11日,6,bumble_bees,2024-12-11,以色列是瞅准时机 对周边阿拉伯国家 能削弱一个是一个 这种思维跟美式霸权思维是如出一辙。,广东,62
以军摧毁叙利亚70%以上军事力量 叙过渡政府接管权力,2024年12月11日,7,啥弄家儿,2024-12-11,以色列坏得很呀！,河南,10
以军摧毁叙利亚70%以上军事力量 叙过渡政府接管权力,2024年12月11日,8,哦哦哦qxF,2024-12-11,打加沙好歹有个借口，现在叙利亚一个主权国家，以色列就这样直接打了，联合国真的就是表面组织。,江西,52
以军摧毁叙利亚70%以上军事力量 叙过渡政府接管权力,2024年12月11日,9,MM的LP,2024-12-11,以色列已经 不满足蚕食巴勒斯坦的领土了，开始出兵占领邻国土地了,河南,27
以军摧毁叙利亚70%以上军事力量 叙过渡政府接管权力,2024年12月11日,10,冥灵十六夜月,2024-12-11,反对派拿到了一个只有一根柱子，没有墙的破房子，而周围都是强盗和鬣狗,上海,112
以军摧毁叙利亚70%以上军事力量 叙过渡政府接管权力,2024年12月11日,11,百度网友c7ecfba,2024-12-11,联合国就是《射雕英雄传》里的柯镇恶，遇到事第一句就是：看我眼色行事！一个瞎子居然让人看他眼色行事,山东,2
以军摧毁叙利亚70%以上军事力量 叙过渡政府接管权力,2024年12月11日,12,sergecandy,2024-12-11,以色列的国土又多了一块，感谢叙利亚反对派送上的厚礼,广东,75
以军摧毁叙利亚70%以上军事力量 叙过渡政府接管权力,2024年12月11日,13,louis2108,2024-12-11,以色列本来被艾萨克洪水搞的灰头土脸；感谢叙利亚反对派送上大礼,北京,119
以军摧毁叙利亚70%以上军事力量 叙过渡政府接管权力,2024年12月11日,14,卓智纯7X,2024-12-11,反对派哪里去了？怎么不保家卫园了呢,浙江,6
以军摧毁叙利亚70%以上军事力量 叙过渡政府接管权力,2024年12月11日,15,123456987aDx,2024-12-11,当叙利亚人看到以色列空军肆无忌惮的进入领空轰炸，不知道他们现在的想法是什么样的,河南,6
以军摧毁叙利亚70%以上军事力量 叙过渡政府接管权力,2024年12月11日,16,Galaxy原理,2024-12-11,是以色列千载难逢的机会，是叙利亚国家的悲剧……,北京,142
以军摧毁叙利亚70%以上军事力量 叙过渡政府接管权力,2024年12月11日,17,艾奇说编程,2024-12-11,鹬蚌相争，渔翁得利,天津,96
以军摧毁叙利亚70%以上军事力量 叙过渡政府接管权力,2024年12月11日,18,wwt725701,2024-12-11,侵占别人国家的领土，摧毁人家的基础设施，还要跟人家建立外交关系，主打一个不要脸。毫无道德底线的国家。,安徽,8
以军摧毁叙利亚70%以上军事力量 叙过渡政府接管权力,2024年12月11日,19,tianxing1352,2024-12-11,再一次证明了弱小即原罪,江苏,73
以军摧毁叙利亚70%以上军事力量 叙过渡政府接管权力,2024年12月11日,20,妙两9,2024-12-11,难道说，周边的国家可能和以色列和解？幼稚。对待敌人，必须是消灭，难道还养虎为患？,广东,1
以军摧毁叙利亚70%以上军事力量 叙过渡政府接管权力,2024年12月11日,21,矢岁流年,2024-12-11,只能说反对派要么被策反了，要么是真的蠢,湖南,8
