子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
以色列空袭首都多哈，卡塔尔防空系统没有反应,昨天 16:19,0,,,非百家号页面，跳过评论爬取,,0
鹰击导弹系列展示海空天一体化全域战力实现大区域吓阻,昨天 10:15,0,,,非百家号页面，跳过评论爬取,,0
"战略导弹新系列""惊雷""",9月7日 05:33,0,,,非百家号页面，跳过评论爬取,,0
中国“青春版”鹰击-21导弹，让俄军“匕首”黯然失色,9月6日 12:11,0,,,非百家号页面，跳过评论爬取,,0
东风61震撼阅兵 撑起核保护伞 惊雷-1空射导弹颠覆反导规则,9月6日 11:38,0,,,非百家号页面，跳过评论爬取,,0
红旗29才是美军最想要的装备,9月6日 10:33,0,,,非百家号页面，跳过评论爬取,,0
“惊雷-1”首次亮相!它到底有多牛?,9月4日 19:05,0,,,非百家号页面，跳过评论爬取,,0
空中重锤惊雷-1登场,9月4日 10:58,0,,,非百家号页面，跳过评论爬取,,0
"惊雷-1,巨浪-3首次亮相 军事专家: 我国成为为数不多拥有三位一体战略核力量的国家",9月3日 21:42,0,,,非百家号页面，跳过评论爬取,,0
高超声速、防空反导、战略导弹集中亮相 展示我军强大战略威慑实力,9月3日 21:06,0,,,非百家号页面，跳过评论爬取,,0
