子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
美媒:特朗普要求以方承诺不再袭击卡塔尔,3小时前,0,,,非百家号页面，跳过评论爬取,,0
"以色列突袭卡塔尔,美国事先不知情?",昨天 16:40,0,,,非百家号页面，跳过评论爬取,,0
"以色列表面轰炸多哈,其实是在试探底线,为吞并周边领土做准备",昨天 16:21,0,,,非百家号页面，跳过评论爬取,,0
以色列袭击卡塔尔,昨天 16:04,0,,,非百家号页面，跳过评论爬取,,0
"哈马斯高层提前转移,以色列千里追杀失败?外媒:土耳其告密",昨天 12:05,0,,,非百家号页面，跳过评论爬取,,0
以色列空袭卡塔尔，史无前例,昨天 10:01,1,求真务实ssqs,19小时前,以色列胆大妄为，美国应当约束它一些。,安徽,2
以色列空袭卡塔尔，史无前例,昨天 10:01,2,雾锁绿521,10小时前,以色列这种行为，可以理解为它压根就没有求和的打算，它和阿拉伯国家不死不休！,山东,0
以色列空袭卡塔尔，史无前例,昨天 10:01,3,风景独好888888,19小时前,你问谁呢！有病。想当水军领狗粮？,辽宁,2
以色列空袭卡塔尔，史无前例,昨天 10:01,4,石夕花与味09,18小时前,谁是恐怖分子？国际社会都知道了吧？美国口口声声打击恐怖分子结果自己是最大的恐怖分子支持者，很讽刺啊,江苏,1
以色列空袭卡塔尔，史无前例,昨天 10:01,5,蔡晨慧,19小时前,以色列这么多年，炸过沙特没有？,北京,2
以色列空袭卡塔尔，史无前例,昨天 10:01,6,竭璞lA,11小时前,都打首都了，美在卡塔尔的空军基地和买美的防空武器就是一堆导具？还要他们在卡塔尔干啥？,四川,0
以色列空袭卡塔尔，史无前例,昨天 10:01,7,通达又鲜明灬超人,14小时前,当美国的敌人危险，当美国的盟友更危险。这是美国前国务卿基辛格的名言。,四川,1
以色列空袭卡塔尔，史无前例,昨天 10:01,8,百度网友b6ce00,13小时前,就是美国纵容的，以色列才敢这么嚣张。这是国家恐怖主义！,广东,0
以色列空袭卡塔尔，史无前例,昨天 10:01,9,碧凉川,2小时前,演吧,广东,0
以色列空袭卡塔尔，史无前例,昨天 10:01,10,徐徐无声0jxs,19小时前,内塌泥哑糊是恐怖分子，违反人类罪，被国际法庭通缉,广东,2
以色列空袭卡塔尔，史无前例,昨天 10:01,11,小数子6,12小时前,斡旋，做中间人？那你的有实力，能压住以色列跟哈马斯，可惜的是你只能做到一半！,江西,3
以色列空袭卡塔尔，史无前例,昨天 10:01,12,雨暮浮屠,18小时前,以色列不是疯子，而是太精明了，或者说内塔尼亚胡想的很明白，他现在和小泽一样的情况，一旦停战肯定要被清算，所以他会找一切借口理由让战争继续下去。,山东,3
以色列空袭卡塔尔，史无前例,昨天 10:01,13,只剩一把刀,18小时前,让子弹飞一会儿,江苏,0
以色列空袭卡塔尔，史无前例,昨天 10:01,14,石夕花与味09,18小时前,我在想，沙特如果和以色列交于恶，会不会打击沙特？沙特会不会用东风导弹回击？中国会不会允许沙特用东风导弹回击？,江苏,2
以色列空袭卡塔尔，史无前例,昨天 10:01,15,食鲜农业大哥大,2小时前,继续打对谁有利谁就支持。,江西,0
"10枚导弹从天而降,以色列“斩首”失败?特朗普:不是我的决定",昨天 09:36,0,,,非百家号页面，跳过评论爬取,,0
以色列空袭卡塔尔，中东危局更危,昨天 03:43,0,,,非百家号页面，跳过评论爬取,,0
卡塔尔遇袭再敲警钟,9月10日 22:03,0,,,非百家号页面，跳过评论爬取,,0
以色列袭击卡塔尔首都，美国里外不是人,9月10日 21:52,0,,,无评论,,0
"以军战机轰炸卡塔尔首都,全球经济或将迎来突变",9月10日 21:00,0,,,非百家号页面，跳过评论爬取,,0
以色列“突袭”卡塔尔 中国外交部:武力换不来中东和平,9月10日 20:46,0,,,非百家号页面，跳过评论爬取,,0
以军空袭在卡塔尔的哈马斯高层成员,9月10日 16:32,0,,,非百家号页面，跳过评论爬取,,0
以军10枚导弹砸向多哈，特朗普提前知道消息，卡塔尔只字不提报仇,9月10日 16:16,0,,,非百家号页面，跳过评论爬取,,0
卡塔尔宣布调解暂停,9月10日 16:05,0,,,非百家号页面，跳过评论爬取,,0
以色列“突袭”卡塔尔 中东局势急转直下,9月10日 15:25,0,,,非百家号页面，跳过评论爬取,,0
以色列轰炸卡塔尔首都，美国盟友都敢炸,9月10日 14:44,0,,,非百家号页面，跳过评论爬取,,0
以色列突袭卡塔尔，美国知情时间再度升级,9月10日 14:17,0,,,非百家号页面，跳过评论爬取,,0
"袭击哈马斯高层,以军筹划数月,15架战斗机数秒内发射约10枚导弹",9月10日 14:14,0,,,非百家号页面，跳过评论爬取,,0
以色列轰炸卡塔尔首都,9月10日 12:13,0,,,非百家号页面，跳过评论爬取,,0
特朗普:以色列袭击卡塔尔“不是我的决定”,9月10日 10:48,0,,,非百家号页面，跳过评论爬取,,0
特朗普亲自设局，以色列千里空袭卡塔尔，哈马斯高层逃过一劫,9月10日 10:23,0,,,非百家号页面，跳过评论爬取,,0
以色列“突袭”卡塔尔 整件事有多严重,9月10日 10:12,0,,,无评论,,0
特朗普:以色列袭击卡塔尔“不是我做出的决定”,9月10日 10:09,0,,,非百家号页面，跳过评论爬取,,0
卡塔尔首相遭以军空袭10分钟后才接到美方电话,9月10日 09:55,0,,,非百家号页面，跳过评论爬取,,0
卡塔尔首相:卡方保留回应以色列的权利,9月10日 09:46,0,,,无评论,,0
"哈马斯高层刚躲进防空洞,以军导弹下一秒就扎进会场",9月10日 09:19,0,,,非百家号页面，跳过评论爬取,,0
美国称以色列在卡塔尔搞单方面轰炸,9月10日 08:43,0,,,非百家号页面，跳过评论爬取,,0
以军筹划数月越境袭击哈马斯高层，中东局势再升级,9月10日 08:20,1,敖甜恬ZB,09-10 14:46,美丽国的武器没反应~,云南,0
以军筹划数月越境袭击哈马斯高层，中东局势再升级,9月10日 08:20,2,慧学慧享,09-10 14:33,美国助纣为虐,山东,0
以色列:对在卡塔尔的哈马斯高层实施精准打击,9月10日 07:37,0,,,非百家号页面，跳过评论爬取,,0
卡塔尔被以色列空军抽巴掌，12枚导弹精确斩首,9月9日 23:13,0,,,非百家号页面，跳过评论爬取,,0
哈马斯部分领导人在多哈遭以色列袭击,9月9日 22:21,0,,,非百家号页面，跳过评论爬取,,0
