子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
北京首钢男篮签下杰曼、斯佩尔曼,9月4日 11:02,0,,,非百家号页面，跳过评论爬取,,0
斯佩尔曼自宣加盟北京,9月3日 16:10,0,,,非百家号页面，跳过评论爬取,,0
"北京首钢新大外援确定,53+全能内线自宣加盟,搭档周琦组内线双塔",9月3日 15:58,1,健美者jmz,09-08 12:46,北京看似高手多。其实很难捏起来。任何一个球队都可能会掀翻北京队。,广东,0
"北京首钢新大外援确定,53+全能内线自宣加盟,搭档周琦组内线双塔",9月3日 15:58,2,Jay爱吃辣条,09-03 16:01,搭档周琦这下内线稳了，熊大的全能身手值得期待。,海南,0
大外援来了!前勇士内线斯佩尔曼自宣加盟北京首钢:🦆,9月3日 13:29,0,,,非百家号页面，跳过评论爬取,,0
斯佩尔曼自宣加盟北京首钢男篮,9月3日 11:51,0,,,非百家号页面，跳过评论爬取,,0
北京男篮与杰曼续约,9月2日 14:50,0,,,非百家号页面，跳过评论爬取,,0
"首钢敲定双外援!43 6超外携手斯佩尔曼,张云松为争冠再添砝码",9月2日 11:06,0,,,非百家号页面，跳过评论爬取,,0
上赛季效力于北汽男篮的后卫外援杰曼 已经与球队续约,9月2日 08:51,0,,,非百家号页面，跳过评论爬取,,0
"首钢男篮续约杰曼,斯佩尔曼签约在即",9月1日 21:13,0,,,非百家号页面，跳过评论爬取,,0
北京男篮新内线!赵睿、周琦携手斯佩尔曼加盟,8月30日 06:38,0,,,非百家号页面，跳过评论爬取,,0
