子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
“聚星名人赛” 来了!雷·阿伦、理查德·汉密尔顿、王鹤棣、吴尊等将齐聚成都,9月7日 18:23,0,,,非百家号页面，跳过评论爬取,,0
李宜迅带着新目标重返聚星名人赛,9月7日 12:41,0,,,无评论,,0
张阳阳聚星名人赛延续热血,9月7日 12:41,0,,,无评论,,0
吴勇豪聚星名人赛点燃全场,9月7日 12:40,0,,,无评论,,0
刘宸铭加入2025聚星名人赛表演嘉宾阵容,9月6日 14:01,0,,,无评论,,0
沈晶晶加入2025聚星名人赛表演嘉宾阵容,9月6日 14:01,0,,,无评论,,0
王润泽加入2025聚星名人赛,9月5日 13:02,1,豆豆爱吃跳dancing,09-06 03:43,支持王润泽名人赛首秀，9月27日看他篮球热爱进阶。加油！,上海,0
范志毅再度出征2025聚星名人赛,9月4日 17:54,1,雪域神探阿满,09-05 04:03,范大将军又来了，篮球场上秀风采。体育精神真棒，期待成都相见。,江苏,0
孙晨竣勇闯2025聚星名人赛,9月4日 17:01,1,战神阿瑞斯爱小猫,09-04 23:36,孙晨竣冲鸭！阳光帅气感染全场，期待成都绽放光芒！,黑龙江,0
2025聚星名人赛，NBA传奇球星强势集结,9月4日 14:45,0,,,非百家号页面，跳过评论爬取,,0
篮球悍将西热力江将亮相2025聚星名人赛,9月4日 14:16,1,我心自颜控,09-04 19:52,西热力江在成都赛场火力全开，防守硬进攻狠，真期待看他全能秀实力。（24字）,甘肃,0
黄曦彦出战2025聚星名人赛,9月4日 13:49,1,萱萱想买bag,09-05 10:22,黄曦彦回归真棒，九月名人赛等他再创惊喜！,贵州,0
马思唯相约2025聚星名人赛,9月4日 13:25,1,CottonCandy的保镖,09-05 12:08,马思唯主场燃动赛场，音乐篮球魅力满分，9月27日等你来嗨。,江西,0
阎鹤祥参加2025聚星名人赛,,1,惠州美眉小s,09-04 19:50,相声高手跨界球场，实力幽默双重惊喜，期待赛场上那份独特欢乐。,海南,0
