子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
"入学北大!王楚钦晒照发文:冬去秋来,又是一程",9月6日 19:31,0,,,无评论,,0
王楚钦晒北大入学照，“冬去秋来，又是一程”,9月6日 13:11,0,,,非百家号页面，跳过评论爬取,,0
"王楚钦晒北大入学照:冬去秋来,又是一程",9月6日 07:59,0,,,非百家号页面，跳过评论爬取,,0
入学北大!王楚钦晒照发文,9月6日 00:00,0,,,非百家号页面，跳过评论爬取,,0
王楚钦晒北大入学照，“冬去秋来，又是一程”，此前北大曾回应其考研，以奥运冠军身份申请，不占普通学生名额,9月5日 21:28,1,玫瑰之约ZP,09-06 06:42,孙颖莎申请北大清华不更合格？,山东,41
王楚钦晒北大入学照，“冬去秋来，又是一程”，此前北大曾回应其考研，以奥运冠军身份申请，不占普通学生名额,9月5日 21:28,2,静好fuNLH,09-06 08:15,祖国的宠儿，为国争光，努力上进，祝福！,河南,39
王楚钦晒北大入学照，“冬去秋来，又是一程”，此前北大曾回应其考研，以奥运冠军身份申请，不占普通学生名额,9月5日 21:28,3,清晨梦见秋天,09-06 08:57,优秀的青年，腹有诗书气自华，心有家国安天下,上海,3
王楚钦晒北大入学照,9月5日 21:13,0,,,无评论,,0
王楚钦入选北大,,1,折迎夏侯Sx,09-04 18:37,为丁宁高兴,上海,0
王楚钦入选北大,,2,LHXtCTZL,09-04 13:39,世界冠军开大G很正常嘛，凭技术吃饭,山东,8
王楚钦入选北大,,3,Ghost爱吃cheeseburger,09-04 11:51,北大研究生王楚钦真牛，开车报到唱校歌，同学们热情欢迎，祝福学业顺利！,湖北,62
王楚钦入选北大,,4,蘸酱vc,09-04 17:48,如果只是开到停车场而不是开进礼堂呢？所以不要见风就是雨。,江苏,16
王楚钦入选北大,,5,盟陪p,09-06 09:27,王楚钦努力前行加油,吉林,0
王楚钦入选北大,,6,百度网友0f1f0b9,09-04 17:08,楚钦挺有排面。,湖南,8
王楚钦入选北大,,7,锺翔Fm,09-04 17:23,我建议:各大学学生应该不能开车进入校门内！,浙江,8
