子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
农行总市值2.48万亿蝉联A股榜首 累计派现9417亿股价领跑同行,9月8日 07:08,0,,,非百家号页面，跳过评论爬取,,0
"农行加冕,成为新晋“宇宙行”!靠下沉市场制胜?副行长:今年再迁建140个乡镇网点",9月5日 15:03,0,,,无评论,,0
农行市值超越工行成新 “宇宙行”,9月5日 11:06,0,,,非百家号页面，跳过评论爬取,,0
农行年内涨出一个中国神华,9月5日 00:05,0,,,非百家号页面，跳过评论爬取,,0
农业银行登顶A股总市值王座背后,9月4日 21:43,0,,,非百家号页面，跳过评论爬取,,0
农行总市值首次登顶A股,9月4日 18:25,0,,,非百家号页面，跳过评论爬取,,0
农行又超工行,9月4日 17:13,1,曼谷MiniM,09-05 15:53,作者大大辛苦了💪,吉林,0
农业银行市值首超工商银行成新宇宙行,9月4日 16:42,0,,,非百家号页面，跳过评论爬取,,0
农行市值首超工行达2.45万亿元,9月4日 15:26,0,,,非百家号页面，跳过评论爬取,,0
农业银行股价飙涨5.59%,9月4日 14:52,0,,,非百家号页面，跳过评论爬取,,0
"上市银行重排座次:农业银行异军突起,江苏银行新晋城商行“一哥”",9月1日 21:06,0,,,无评论,,0
