子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
印尼爆发大规模抗议示威,9月2日 09:02,0,,,非百家号页面，跳过评论爬取,,0
印尼爆发大规模抗议 当地华人:多位政要住宅被洗劫,9月1日 17:13,1,黄先生07B,09-01 23:09,开警用装甲车几个人，应该严肃追责处理，给人民一个公道，，，以最快办法平息此事，,浙江,7
印尼爆发大规模抗议 当地华人:多位政要住宅被洗劫,9月1日 17:13,2,就是杰哥,09-02 07:02,这就是封面新闻的水平？这标题用的，哎！一言难尽,广东,5
"印尼骚乱升级,蔓延至全国",9月1日 09:50,1,海胆高3V,09-01 11:46,社会顽疾之下有没有美日的影子？,四川,27
"印尼骚乱升级,蔓延至全国",9月1日 09:50,2,慕容阳dq,09-01 11:55,肯定是美国唯恐天下不乱,广东,9
"印尼骚乱升级,蔓延至全国",9月1日 09:50,3,APPBBdefv,09-01 13:13,活该愿意去送死？？,山西,0
"印尼骚乱升级,蔓延至全国",9月1日 09:50,4,百度网友8f2cbbe,09-01 15:24,之前是有原因的，要不不会那么惨,河南,4
"印尼骚乱升级,蔓延至全国",9月1日 09:50,5,二炮张晶的春天,09-02 05:51,到处都有美西方的身影,河北,1
"印尼骚乱升级,蔓延至全国",9月1日 09:50,6,神犬小七KTV,09-01 12:18,但愿98年的悲剧不会重演,广东,55
"印尼骚乱升级,蔓延至全国",9月1日 09:50,7,ticih2003,09-01 11:26,这次骚乱敢对华人动手吗？前两次的账还没算呢！,福建,9
"印尼骚乱升级,蔓延至全国",9月1日 09:50,8,司徒笑天,09-01 14:39,印尼华人小心了！,辽宁,7
"印尼骚乱升级,蔓延至全国",9月1日 09:50,9,潮州市公务员詹伟佳AB血,09-01 12:00,华人小心，佛祖讲和,广东,7
"印尼骚乱升级,蔓延至全国",9月1日 09:50,10,爱米莉雅402,09-01 14:21,以往三次排华都是这样一步步发展的，希望悲剧不要重演，在印华人同胞一定要注意安全！尽快撤离！,湖南,9
"印尼骚乱升级,蔓延至全国",9月1日 09:50,11,湛桂华F0,09-01 11:17,印尼华人又危险了,广西,9
"印尼骚乱升级,蔓延至全国",9月1日 09:50,12,利蔚01Z,09-01 16:12,这个国家曾有两次骚乱对华人进行残忍的杀害，在当今日世界早已进入文明社会时期他们对华人杀害的手段是惨无人道的,北京,41
"印尼骚乱升级,蔓延至全国",9月1日 09:50,13,逍遥飞鸟,09-01 19:21,闹到最后遭殃的仍是穷人,北京,2
"印尼骚乱升级,蔓延至全国",9月1日 09:50,14,小洲看世界,09-01 21:45,年轻的时候经常去印尼，所以我现在只关心华人华侨怎么样？别的管他呢！,辽宁,6
"印尼骚乱升级,蔓延至全国",9月1日 09:50,15,名字被小怕炸了,09-01 22:04,但愿华裔不倒霉,安徽,1
"印尼骚乱升级,蔓延至全国",9月1日 09:50,16,至远fD,09-01 20:40,背后如果没有霉西方国家的纵容，事情不可能发展到这个成度。,山东,3
"印尼骚乱升级,蔓延至全国",9月1日 09:50,17,游者zg,09-01 13:29,这配图是印尼吗？,北京,1
"印尼骚乱升级,蔓延至全国",9月1日 09:50,18,慧海95,09-01 19:41,背后有美西方的影子,山东,4
"印尼骚乱升级,蔓延至全国",9月1日 09:50,19,何处醒66,09-01 20:41,有血性的民族，未来可期。,江苏,2
"印尼骚乱升级,蔓延至全国",9月1日 09:50,20,zlzy0805,09-02 01:37,那已经不能叫华人了！有一部分华裔血统的印尼人！而且老一辈的亲中国的都已经去世了，新生代的这部分人对于中国的认同感并不多，有些甚至是敌视！,浙江,4
"印尼骚乱升级,蔓延至全国",9月1日 09:50,21,故道西风瘦马马虎虎,09-01 12:50,华人又瑟瑟发抖,山东,41
"印尼骚乱升级,蔓延至全国",9月1日 09:50,22,青鸟山人,09-01 11:17,当地华人需要小心了,广西,85
"印尼骚乱升级,蔓延至全国",9月1日 09:50,23,该昵称已存在请修改昵称,09-01 21:15,那必须的啊,云南,0
"印尼骚乱升级,蔓延至全国",9月1日 09:50,24,我愿是胡杨,09-01 17:53,希望在印尼的中国公民提高警惕，加强防范，尽最大努力保护自己的生命安全！,浙江,7
印尼暴乱持续议员家遭“零元购”,8月31日 16:54,0,,,非百家号页面，跳过评论爬取,,0
南苏拉威西省议会大楼遭纵火致3死,8月30日 17:14,0,,,非百家号页面，跳过评论爬取,,0
印尼防暴警察与群众发生冲突，警方发射催泪瓦斯,8月29日 08:23,0,,,非百家号页面，跳过评论爬取,,0
