子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
宗馥莉100%继承宗庆后股份,8月27日 13:30,1,嗯哼5uzx,08-27 19:52,我就知道，法院不可能不支持她的，有遗嘱更是理所当然，不然违背公序良俗的案例能轰动全国,河南,8
宗馥莉100%继承宗庆后股份,8月27日 13:30,2,钰来钰好,08-30 10:15,不是说她没结婚没孩子么,上海,0
宗馥莉100%继承宗庆后股份,8月27日 13:30,3,清河莫界,08-29 18:18,关键是一群傻男人还自以为是觉得很自豪，源头是在男人,浙江,0
宗馥莉100%继承宗庆后股份,8月27日 13:30,4,肖闯001,08-27 21:32,不能只听宗馥莉一家之言,江苏,9
宗馥莉100%继承宗庆后股份,8月27日 13:30,5,玉如rXS0O,08-28 15:11,宗馥莉的三个孩子都是美国籍,河南,2
宗馥莉100%继承宗庆后股份,8月27日 13:30,6,方玟玉8f,08-29 15:38,三观不正,浙江,1
宗馥莉100%继承宗庆后股份,8月27日 13:30,7,安玮0348,08-28 10:10,希望她赢是因为她是原配的孩子，所以希望她赢，不希望杜赢，是因为很多人觉得她插足了宗老的婚姻，但是，宗老在国内没有离婚，他跟杜在美国那边也接不了婚，所以很多人不接受杜，反而接受宗馥莉，但是，现实生活宗馥莉所做的事情，难以让人接受，所以有些人选择了自欺欺人,北京,2
宗馥莉100%继承宗庆后股份,8月27日 13:30,8,hebebdc,08-27 19:15,钱大头给小宗了，给三弟妹占比少，小宗也独吞，是她爸的钱养弟妹，不是小宗养弟妹。再说小宗，老宗，三弟妹签了协议这么分配遗产，是小宗违约在先。,浙江,89
宗馥莉100%继承宗庆后股份,8月27日 13:30,9,星子star99,08-27 19:17,嫡子的胜利，可喜可贺！为了保护出轨男，公序良俗都快改没了,山东,39
宗馥莉100%继承宗庆后股份,8月27日 13:30,10,炽天使,08-27 19:15,嫡庶不分，会把娃哈哈闹没落的。绝大多数网友，还是希望宗馥莉赢。毕竟那几个货，宗老不给名分，还是有一定的意义的。,内蒙古,317
宗馥莉100%继承宗庆后股份,8月27日 13:30,11,小舟溪下,08-28 07:36,为了哇哈哈未来的更好发展，哇哈哈的股份肯定百分百给一个人，不过肯定私下也是给了不少现金流给了另几个姐妹,湖北,5
