子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
以军空袭加沙城 又一高层建筑被炸毁,9月9日 08:06,0,,,非百家号页面，跳过评论爬取,,0
以军空袭加沙城 再次炸毁一高层建筑,9月9日 07:09,0,,,非百家号页面，跳过评论爬取,,0
巴以局势 以军连日空袭加沙城高层建筑,9月8日 00:14,0,,,非百家号页面，跳过评论爬取,,0
巴以局势 以军持续袭击加沙城 民众艰难决定去留,9月7日 15:55,0,,,非百家号页面，跳过评论爬取,,0
以军连日空袭加沙城高层建筑 以媒分析称“只是开始”,9月7日 12:11,0,,,非百家号页面，跳过评论爬取,,0
以军连日空袭加沙城高层建筑,9月7日 11:37,0,,,非百家号页面，跳过评论爬取,,0
以军袭击加沙地带多地 再袭高层建筑,9月7日 08:10,0,,,非百家号页面，跳过评论爬取,,0
加沙地带媒体办公室称以军空袭住宅楼构成战争罪行,9月7日 05:47,0,,,非百家号页面，跳过评论爬取,,0
关注巴以冲突 以军再袭高层建筑 称哈马斯用于军事行动,9月7日 02:18,0,,,非百家号页面，跳过评论爬取,,0
以军称将空袭一加沙城高层建筑 要求周边民众紧急撤离,9月6日 23:03,0,,,非百家号页面，跳过评论爬取,,0
"加沙一高楼遭以军空袭瞬间坍塌,废墟中民众徒手搜救伤亡未知",9月6日 15:28,0,,,无评论,,0
总台报道员亲历以军空袭加沙城高层建筑,9月6日 08:28,0,,,非百家号页面，跳过评论爬取,,0
"以色列首都遇袭,加沙领土全面告急,中方锁定最终目标",9月4日 20:04,0,,,非百家号页面，跳过评论爬取,,0
以色列总理证实以军袭击哈马斯军方代表,8月31日 23:32,0,,,非百家号页面，跳过评论爬取,,0
