子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
中超联赛:山东泰山大胜北京国安的原因,9月1日 08:03,1,匡靖迩05C,09-02 11:35,球迷赢球就高兴，输球就骂。再正常不过了。球队，教练却需要大局观，战略取舍。信不信下场大胜河南？！,北京,0
中超联赛:山东泰山大胜北京国安的原因,9月1日 08:03,2,独角兽QueenU,09-01 08:19,泰山这场大胜真解气，球员们拼出血性球迷终于自豪了一把。,福建,0
山东泰山6比0狂胜国安，俱乐部管理缺陷现场曝光,8月31日 23:13,1,冬天里的雪snow,09-01 05:11,俱乐部解散吧，别丢人现眼了。,北京,0
山东泰山6比0狂胜国安，俱乐部管理缺陷现场曝光,8月31日 23:13,2,尾昕S0,09-01 11:09,一场比赛，输赢都正常，及时发现问题，予以解决就可以了，千万不要不知廉耻，输球怨裁判，赢球靠行贿对方守门员，这种丑恶行径凡是站着撒尿的都干不出来。,湖南,0
山东泰山6比0狂胜国安，俱乐部管理缺陷现场曝光,8月31日 23:13,3,甫温书6v,09-01 09:22,愿国安尽快苏醒过来，知耻后勇，还有7场呢！,山东,0
山东泰山6比0狂胜国安，俱乐部管理缺陷现场曝光,8月31日 23:13,4,奋斗不止I,09-01 07:48,这场球不是俱乐部的问题，而是裁判的公平执法！国安内部再不行也是三连胜，无需找理由！,山东,2
山东泰山6比0狂胜国安，俱乐部管理缺陷现场曝光,8月31日 23:13,5,峰行天下vJ,09-01 06:15,揭开的一个血淋淋的现实，中国足球联赛缺乏公平公正的竞赛环境。官哨黑哨已经左右了整个的联赛胜负。,山东,3
山东泰山6比0狂胜国安，俱乐部管理缺陷现场曝光,8月31日 23:13,6,朝华傲冬dY,09-02 04:38,中赫滚蛋吧，别祸害北京了,辽宁,0
山东泰山6比0狂胜国安，俱乐部管理缺陷现场曝光,8月31日 23:13,7,匪君子高,09-01 07:24,其实国安踢的还是很不错的，至于国安输球，那都是裁判的原因,山东,5
山东泰山6比0狂胜国安，俱乐部管理缺陷现场曝光,8月31日 23:13,8,梦游家的壳a2,09-01 06:42,没了裁判帮忙，国安啥也不是！,山东,8
山东泰山6比0狂胜国安，俱乐部管理缺陷现场曝光,8月31日 23:13,9,左脚传中的小鸟,09-01 03:05,其实北京国安可以申请破产了,山东,2
山东泰山6比0狂胜国安，俱乐部管理缺陷现场曝光,8月31日 23:13,10,面部抗衰侯典举主任,09-01 08:15,看到6:0，我一直都不敢相信这是真的，以为是在开玩笑。或者有意外的原因，比方说裁判的问题。,四川,0
山东泰山6比0狂胜国安，俱乐部管理缺陷现场曝光,8月31日 23:13,11,paul8024,09-01 10:53,赛前狂妄自大，一旦落后就乱了阵脚，真是太轻视了泰山队的实力，以为又能大胜而归，现在看来工体一战的结果与那两张红牌有很大关系。情绪左右着球员的发挥。好在昨晚的裁判不是中国裁判，判罚准确，使比赛流畅进行，这才有一场公平的对决。,山东,2
山东泰山6比0狂胜国安，俱乐部管理缺陷现场曝光,8月31日 23:13,12,大影吖E6,09-01 09:27,国安轻敌了，之前一直赢球，没把泰山病猫看在眼里，之前国安以多场次大比分赢球，赢球赢得手麻，奖金拿到手软，认为拿下泰山把哩攥的，实力强大也别轻敌，不然会翻车！,山东,1
山东泰山6比0狂胜国安，俱乐部管理缺陷现场曝光,8月31日 23:13,13,钺颀秀0d,09-01 04:58,池忠国太差了！,北京,1
山东泰山6比0狂胜国安，俱乐部管理缺陷现场曝光,8月31日 23:13,14,lvrqing,09-01 08:41,“这场惨败，不仅让国安颜面扫地，更让那些还对中国足球抱有幻想的球迷，彻底心灰意冷。”山东赢球就推导出这么多负面消息？！难道山东赢之前没有这样的理解？服了小编编,山东,0
山东泰山6比0狂胜国安，俱乐部管理缺陷现场曝光,8月31日 23:13,15,百度网友516ca39,09-01 08:30,有裁判帮忙，在11打9的情况下，还不知收着点，这不得到报应了吗！,山东,2
国安1-6惨败 中超最大失利,8月31日 21:33,0,,,非百家号页面，跳过评论爬取,,0
