子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
寒武纪盘中涨超5%,9月5日 11:30,0,,,非百家号页面，跳过评论爬取,,0
"寒武纪股价涨5.01%,农银汇理基金旗下6只基金重仓,合计持有23.89万股浮盈赚取1734.99万元",9月2日 11:17,0,,,无评论,,0
"寒武纪股价涨5.01%,财通基金旗下4只基金重仓,合计持有2.58万股浮盈赚取187.14万元",9月2日 11:17,0,,,无评论,,0
"寒武纪股价涨5.01%,广发基金旗下10只基金重仓,合计持有163.74万股浮盈赚取1.19亿元",9月2日 11:17,0,,,无评论,,0
"寒武纪股价涨5.01%,西藏东财基金旗下4只基金重仓,合计持有10.5万股浮盈赚取762.5万元",9月2日 11:17,0,,,无评论,,0
"寒武纪股价涨5.01%,景顺长城基金旗下12只基金重仓,合计持有39.3万股浮盈赚取2853.65万元",9月2日 11:17,0,,,非百家号页面，跳过评论爬取,,0
"寒武纪股价涨5.01%,汇添富基金旗下7只基金重仓,合计持有49.66万股浮盈赚取3605.71万元",9月2日 11:16,0,,,无评论,,0
"寒武纪股价涨5.01%,创金合信基金旗下3只基金重仓,合计持有4.59万股浮盈赚取333.32万元",9月2日 11:16,0,,,非百家号页面，跳过评论爬取,,0
"寒武纪股价涨5.01%,华泰资管旗下1只基金重仓,持有6077股浮盈赚取44.13万元",9月2日 11:16,0,,,非百家号页面，跳过评论爬取,,0
"寒武纪股价涨5.01%,易米基金旗下1只基金重仓,持有2750股浮盈赚取19.97万元",1970年,0,,,非百家号页面，跳过评论爬取,,0
