子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
外骨骼机器人、采摘机器人、舌尖“黑科技”,9月6日 17:26,0,,,非百家号页面，跳过评论爬取,,0
第十一届四川农博会发布国际农业项目采购清单 总额达2.26亿美元,9月6日 09:24,0,,,非百家号页面，跳过评论爬取,,0
这场首次落户四川的农业盛会，中德双方收获了什么？,9月5日 20:49,0,,,非百家号页面，跳过评论爬取,,0
"“中德农业周”首次落地四川,德国代表点赞成都",9月5日 18:47,1,厨师AmyChef,09-05 23:05,成都农业获德国点赞，合作创新势头强劲。期待未来更多携手成果。,重庆,0
第十一届四川农博会启幕，乐山馆50家企业携特色农产寻商机,9月5日 17:28,0,,,非百家号页面，跳过评论爬取,,0
第十一届四川农业博览会开幕 1800余家企业参展,9月5日 09:59,0,,,无评论,,0
第十一届四川农业博览会开幕,9月5日 08:12,0,,,非百家号页面，跳过评论爬取,,0
第十一届四川农博会开幕 农业机器人秀“精准作业”,9月4日 22:26,0,,,非百家号页面，跳过评论爬取,,0
第十一届四川农博会开幕,9月4日 22:02,0,,,无评论,,0
四川农博会开幕!1800家企业蓉城“链”动全球 上万种优质农产品亮相,9月4日 19:20,0,,,非百家号页面，跳过评论爬取,,0
助力优质农产品扬帆 “蓉品出川出海”对接活动现场签约13.9亿元,9月4日 19:00,0,,,无评论,,0
推动“蓉品出川出海” 深化全产业链合作 第十一届成都农博会开启农业盛典,9月4日 14:31,0,,,非百家号页面，跳过评论爬取,,0
成都农博会解锁农业前沿“黑科技”,9月3日 12:23,0,,,非百家号页面，跳过评论爬取,,0
成都农博会周末正火 国际国内好物齐聚,1970年,0,,,非百家号页面，跳过评论爬取,,0
