子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
秦皇岛干休所举行纪念章颁发仪式,9月5日 17:06,0,,,非百家号页面，跳过评论爬取,,0
"102岁抗战老兵ICU看阅兵后安详离世,曾于1939年参加常德会战",9月4日 17:03,0,,,非百家号页面，跳过评论爬取,,0
跨越时空的军礼！徐州102岁抗战老兵隔屏致敬天安门国旗,9月4日 15:34,0,,,非百家号页面，跳过评论爬取,,0
省军区举行中国人民抗日战争胜利80周年纪念章颁发仪式,9月4日 10:58,0,,,非百家号页面，跳过评论爬取,,0
纪念抗战胜利80周年 北京天安门广场今天举行纪念大会,9月3日 12:09,0,,,非百家号页面，跳过评论爬取,,0
南方电网5位离休同志获颁抗战胜利80周年纪念章,9月3日 12:06,0,,,非百家号页面，跳过评论爬取,,0
103岁新闻老兵获颁抗战胜利80周年纪念章,9月3日 10:08,0,,,非百家号页面，跳过评论爬取,,0
112位抗战老兵获颁抗战胜利80周年纪念章,9月3日 07:29,0,,,无评论,,0
两位老同志获发“中国人民抗日战争胜利80周年”纪念章,9月2日 15:47,0,,,非百家号页面，跳过评论爬取,,0
宝武、南钢老战士荣获“中国人民抗日战争胜利80周年”纪念章,9月1日 20:15,0,,,非百家号页面，跳过评论爬取,,0
山西省军区举办“中国人民抗日战争胜利80周年”纪念章颁发仪式暨“奋斗者说”强军故事会,1970年,0,,,非百家号页面，跳过评论爬取,,0
