子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
大益茶香飘2025,昨天 03:32,0,,,无评论,,0
共商交流合作 唱响“南方声音”,9月9日 08:02,0,,,非百家号页面，跳过评论爬取,,0
2025全球南方媒体智库高端论坛举行,9月9日 06:27,0,,,非百家号页面，跳过评论爬取,,0
媒体智库高端论坛为全球南方团结壮大积蓄前行力量,9月8日 02:28,0,,,非百家号页面，跳过评论爬取,,0
西双版纳普洱茶亮相2025“全球南方”媒体智库高端论坛,9月7日 22:36,0,,,非百家号页面，跳过评论爬取,,0
2025全球南方媒体智库高端论坛在昆明举行,9月7日 20:41,0,,,无评论,,0
2025全球南方媒体智库高端论坛发布云南共识,9月7日 15:45,0,,,非百家号页面，跳过评论爬取,,0
2025全球南方媒体智库高端论坛全体会议暨第四届大象国际传播论坛走进云南昆明,9月7日 12:49,0,,,非百家号页面，跳过评论爬取,,0
2025全球南方媒体智库高端论坛在云南昆明开幕,9月7日 08:29,0,,,非百家号页面，跳过评论爬取,,0
当“全球南方”遇见“彩云之南”碰撞出什么火花?,9月7日 00:19,0,,,非百家号页面，跳过评论爬取,,0
2025“全球南方”媒体智库高端论坛代表齐聚云南,9月6日 23:33,0,,,非百家号页面，跳过评论爬取,,0
2025全球南方媒体智库高端论坛在昆明开幕,9月6日 23:19,0,,,非百家号页面，跳过评论爬取,,0
2025全球南方媒体智库高端论坛全体会议暨第四届大象国际传播论坛在昆明举行,9月6日 22:51,0,,,非百家号页面，跳过评论爬取,,0
2025全球南方媒体智库高端论坛代表齐聚云南,9月6日 20:37,0,,,非百家号页面，跳过评论爬取,,0
2025“全球南方”媒体智库高端论坛在昆明开幕,9月6日 17:40,0,,,非百家号页面，跳过评论爬取,,0
"从圣保罗到昆明,全球南方之声越发响亮",9月6日 12:47,0,,,非百家号页面，跳过评论爬取,,0
全球南方发展的云南启示丨从圣保罗到昆明,9月6日 10:06,1,GHOiis,09-07 20:34,世界级盛会在云南举行，探讨交流全球各国发展与合作机遇，造福人类共同体。,云南,0
2025年世界自由区组织大会新闻发布会,9月5日 15:07,0,,,非百家号页面，跳过评论爬取,,0
2025中国—东盟金融合作与发展论坛即将在邕举办,9月5日 14:29,0,,,非百家号页面，跳过评论爬取,,0
2025“全球南方”媒体智库高端论坛,9月4日 09:07,0,,,非百家号页面，跳过评论爬取,,0
