子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
潮评丨呼吁医院开除“最快女护士”?警惕舆论的放大镜效应,9月5日 17:09,1,天空lelca61dc,09-06 10:26,支持医院解聘牠！,山东,0
“最快女护士”夺冠后落泪吐槽领导，这画风越来越不对了,9月5日 12:01,0,,,非百家号页面，跳过评论爬取,,0
"“最快女护士”因情商不高遭网暴,品牌解约……是不是过了?",9月4日 23:12,1,深潜是一种态度,09-09 16:09,关你屁事,北京,0
"“最快女护士”因情商不高遭网暴,品牌解约……是不是过了?",9月4日 23:12,2,老刘越来越好,09-10 11:02,这就是精致利己主义者的下场，跟情商没有半毛钱关系,山东,0
"“最快女护士”因情商不高遭网暴,品牌解约……是不是过了?",9月4日 23:12,3,qee1123,09-05 09:54,医院多招一个人不就好了，知道医生赚多少钱吗？,北京,0
"“最快女护士”因情商不高遭网暴,品牌解约……是不是过了?",9月4日 23:12,4,HeadphoneGuy,09-05 09:15,打工人何苦为难打工人，双休本来就是法定的，她想利用周末时间搞业余爱好，当然你可以说她应该换岗位，护士这种不适合，但是护士就应该牺牲休息无私奉献吗？为什么要道德绑架这个职业？为什么不能保障护士岗位的双休呢？不能多招聘一些人来轮班？这样也能更好的解决社会上的就业,广东,1
"“最快女护士”因情商不高遭网暴,品牌解约……是不是过了?",9月4日 23:12,5,Mush丶默幽,09-05 08:58,实现自己的梦想前提是不会妨碍别人，再加上医疗工作者工作性质本来就特殊，很多都是提前安排好的，再加上医院周末的人流量本身就比工作日还要大，你让那些原本可以在周末休息的人和已经安排好的事情，因为她的这所谓的“爱好”被迫继续上班和调整安排，她凭什么可以搞特殊？？就因为她要实现梦想，别人就得乖乖配合？？？那我有一个不上班也要老板发工资的萌新，是不是就可以要求别人把工资分给我？？？,广东,5
"“最快女护士”因情商不高遭网暴,品牌解约……是不是过了?",9月4日 23:12,6,来自萍岛积极进取的喜羊羊,09-05 09:26,但情商不高罪不至死，这句话说得很好，真不明白这么小的事为什么闹到持续热搜好几天。,广东,1
"“最快女护士”因情商不高遭网暴,品牌解约……是不是过了?",9月4日 23:12,7,九牧林氏荣耀,18小时前,过了？我在一家劳务派遣公司委派在一个中专院校上班都上997还裁了是不是过了？,福建,0
"“最快女护士”因情商不高遭网暴,品牌解约……是不是过了?",9月4日 23:12,8,zmmzmmz1,09-05 08:56,她不也给自己定位为业余跑者吗，却要求主业得给业余爱好让步？,湖南,4
"“最快女护士”因情商不高遭网暴,品牌解约……是不是过了?",9月4日 23:12,9,年俐87,09-08 09:20,这个女的正事不足，邪事有余。护士职业关糸病人的健康，不做好自己的本职工作。专注自己的利益，跑马拉松，搞代言挣。医院应该把她辞职让她专注去跑步吧！,北京,0
"“最快女护士”因情商不高遭网暴,品牌解约……是不是过了?",9月4日 23:12,10,YB猪,09-05 08:47,人狂没好事，狗狂挨砖头。,陕西,1
"“最快女护士”因情商不高遭网暴,品牌解约……是不是过了?",9月4日 23:12,11,paihiqh,09-05 09:53,一个人说了心里话，然后一堆键盘侠就出来了。,北京,0
