子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
"阿努廷当选新总理!佩通坦发声,给出两个重点",9月6日 21:13,0,,,非百家号页面，跳过评论爬取,,0
"佩通坦下台,泰选出新总理,还是个华人",9月6日 15:40,0,,,非百家号页面，跳过评论爬取,,0
泰国两年来选出第三位总理,9月6日 06:52,0,,,非百家号页面，跳过评论爬取,,0
阿努廷当选泰国总理 泰国政局能否重回正轨,9月5日 22:08,0,,,非百家号页面，跳过评论爬取,,0
阿努廷当选泰国新总理,9月5日 19:53,0,,,非百家号页面，跳过评论爬取,,0
"华裔阿努廷当选泰国总理:中文名陈锡尧,家里每天说粤语",9月5日 19:38,0,,,非百家号页面，跳过评论爬取,,0
"泰国自豪泰党党首阿努廷在国会下议院投票中获得过半数支持,将出任新任总理",9月5日 17:08,1,斋秋梵悌0Hw,09-05 17:18,恭喜阿努廷！期待泰国在新领导下繁荣发展！,浙江,0
阿努廷将出任泰国总理,9月5日 17:03,1,鸟语和莺歌J,09-05 17:07,恭喜阿努廷！期待泰国在新总理带领下更加繁荣！,重庆,3
泰国总理选举，阿努廷握289票支持,9月5日 15:18,0,,,非百家号页面，跳过评论爬取,,0
泰国有望再现华裔总理,9月4日 23:48,0,,,非百家号页面，跳过评论爬取,,0
