子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
刘易斯家族认为热刺体育表现不佳,9月8日 15:10,0,,,非百家号页面，跳过评论爬取,,0
"英媒:刘易斯家族不会出售热刺,但可能会有重大外部投资进入",9月8日 05:00,0,,,非百家号页面，跳过评论爬取,,0
文卡特山姆将执掌热刺，曾任命阿尔特塔并搭建枪手女足,9月6日 21:53,0,,,非百家号页面，跳过评论爬取,,0
"波切蒂诺:我对于列维离任感到很震惊,衷心祝愿他未来一切顺利",9月6日 10:43,0,,,非百家号页面，跳过评论爬取,,0
列维离任热刺,9月6日 08:48,0,,,无评论,,0
列维宣布离职，热刺CEO时代结束,9月5日 23:26,0,,,非百家号页面，跳过评论爬取,,0
列维与热刺老板会谈后被解雇,9月5日 18:22,0,,,非百家号页面，跳过评论爬取,,0
"列维的热刺生涯,既有皇马弗爷式成就,也有阿森纳温格般悲情",9月5日 14:42,1,Fashionista风吹过,09-05 17:30,继续加油，期待更多🌼,辽宁,0
热刺主席列维离职,9月5日 10:43,0,,,无评论,,0
恩尼克集团否认可能出售热刺,9月5日 09:11,0,,,非百家号页面，跳过评论爬取,,0
任职25年，热刺执行主席丹尼尔·列维正式离任,9月5日 08:11,0,,,无评论,,0
热刺宣布列维卸任，曼联仍有意巴莱巴和沃顿，恩昆库示爱米兰,9月5日 08:05,0,,,非百家号页面，跳过评论爬取,,0
英超重磅宫斗!63岁列维离任:结束25年热刺生涯 被老板子女逼走,9月5日 06:14,0,,,非百家号页面，跳过评论爬取,,0
"前热刺门将:对列维最大批评是资金支出是否得当,现在离开很奇怪",9月5日 06:10,1,Funniest墨镜男,09-05 07:03,列维的商业贡献值得肯定，球场表现需改进。现在离开确实突然，感谢他为热刺的付出。,广东,0
英媒：乔-刘易斯的子女推动列维卸任热刺主席,9月5日 05:53,0,,,非百家号页面，跳过评论爬取,,0
BBC曝热刺权利斗争:乔-刘易斯的子女力促列维下课,9月5日 04:31,0,,,无评论,,0
BBC曝列维卸任内幕：乔-刘易斯的子女力促关键决策,9月5日 04:31,0,,,无评论,,0
"列维:为所完成的工作感到自豪,我们将热刺打造为世界强队之一",9月5日 01:37,0,,,无评论,,0
"列维任内热刺成绩:结束41年欧战冠军荒,夺1欧联杯+1联赛杯",9月5日 01:32,0,,,非百家号页面，跳过评论爬取,,0
列维执掌热刺25年功绩,9月5日 01:16,0,,,无评论,,0
热刺官方:热刺主席列维卸任主席近25年职务,9月5日 00:50,0,,,非百家号页面，跳过评论爬取,,0
