子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
"日本前首相出席阅兵被批评,鸠山由纪夫:日本应以史为鉴,才能面向未来",9月7日 15:45,0,,,非百家号页面，跳过评论爬取,,0
鸠山由纪夫回顾“村山谈话” 呼吁日本正视历史,9月7日 03:09,0,,,非百家号页面，跳过评论爬取,,0
鸠山由纪夫来华参加阅兵,9月5日 11:21,0,,,非百家号页面，跳过评论爬取,,0
日本前首相鸠山由纪夫出席九三阅兵,9月4日 20:03,0,,,非百家号页面，跳过评论爬取,,0
"鸠山由纪夫谈九三阅兵:怀着反省和谢罪心情参加,日本必须正视历史以史为鉴",9月4日 20:02,0,,,非百家号页面，跳过评论爬取,,0
"日本前首相独赴北京,现身九三阅兵现场,中方给了个特殊安排",9月4日 19:45,0,,,非百家号页面，跳过评论爬取,,0
鸠山由纪夫:反省、谢罪!,9月4日 18:50,0,,,无评论,,0
鸠山由纪夫说怀着反省、谢罪心情赴华,9月4日 16:50,0,,,非百家号页面，跳过评论爬取,,0
"日本政坛最近风云变幻,石破茂没现身纪念活动,反倒是前首相鸠山由纪夫悄然亮相,成为众人关注的焦点",8月30日 11:18,0,,,非百家号页面，跳过评论爬取,,0
日本前首相鸠山由纪夫曾出席中国阅兵活动,8月29日 11:55,0,,,非百家号页面，跳过评论爬取,,0
