子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
中国阅兵当天特朗普下达总统令,9月8日 08:56,0,,,非百家号页面，跳过评论爬取,,0
特朗普下达总统令，美防长：以史无前例的方式行动,9月7日 16:31,0,,,非百家号页面，跳过评论爬取,,0
特朗普当天怒下总统令，美军将史无前例重组,9月6日 10:10,0,,,无评论,,0
特朗普下令重振美军，以史无前例方式应对,9月5日 20:43,0,,,非百家号页面，跳过评论爬取,,0
特朗普和美防长都承认看了中国阅兵,9月5日 14:40,0,,,非百家号页面，跳过评论爬取,,0
"中国阅兵当天,特朗普下达总统令,美防长:史无前例的方式行动",9月5日 11:05,0,,,非百家号页面，跳过评论爬取,,0
美防长呼吁中美避战，特朗普下达总统令,9月5日 07:10,0,,,非百家号页面，跳过评论爬取,,0
特朗普承认观看中国阅兵,9月5日 05:30,0,,,无评论,,0
特朗普称九三阅兵令人印象深刻!中东羡慕要像中国一样强!,9月5日 01:16,0,,,非百家号页面，跳过评论爬取,,0
"特朗普下达总统令,美防长:以史无前例的方式行动",9月4日 18:05,0,,,非百家号页面，跳过评论爬取,,0
北京台胞现场亲历九三阅兵,9月4日 17:15,0,,,非百家号页面，跳过评论爬取,,0
“我确实在看九三阅兵” 特朗普:很精彩 非常非常令人印象深刻,9月4日 16:51,0,,,非百家号页面，跳过评论爬取,,0
特朗普感叹北京阅兵式,9月4日 15:53,0,,,非百家号页面，跳过评论爬取,,0
特朗普承认看了阅兵,9月4日 15:48,0,,,无评论,,0
"特朗普:“他们希望我在看(阅兵),我当时确实在看。”",9月4日 15:43,1,Sonic_714,09-04 16:45,川普讲话特别爱说“我跟XX关系很好”“XX非常非常good”“没人比我更懂XX”这样的套话，当脱口秀看看就好,江苏,3
"特朗普:“他们希望我在看(阅兵),我当时确实在看。”",9月4日 15:43,2,奧爅爅,09-04 15:51,他要是来了，那就热闹了，,山西,1
特朗普承认观看了中国九三阅兵,9月4日 15:27,0,,,非百家号页面，跳过评论爬取,,0
特朗普下令重振美军，以史无前例方式应对，博弈进入新阶段,9月4日 15:07,0,,,非百家号页面，跳过评论爬取,,0
中国阅兵日特朗普突下总统令美防长称将采取史无前例行动,9月4日 12:37,0,,,无评论,,0
特朗普承认观看了九三阅兵,,1,chinaboy154,09-04 20:09,懂王说话很幽默，他们希望我在看，而我确实在看,福建,3
