子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
以色列空袭卡塔尔，最大输家是美国,昨天 10:01,1,碧凉川,3小时前,演吧,广东,0
以色列空袭卡塔尔，最大输家是美国,昨天 10:01,2,蔡晨慧,20小时前,以色列这么多年，炸过沙特没有？,北京,2
以色列空袭卡塔尔，最大输家是美国,昨天 10:01,3,石夕花与味09,20小时前,我在想，沙特如果和以色列交于恶，会不会打击沙特？沙特会不会用东风导弹回击？中国会不会允许沙特用东风导弹回击？,江苏,2
以色列空袭卡塔尔，最大输家是美国,昨天 10:01,4,石夕花与味09,20小时前,谁是恐怖分子？国际社会都知道了吧？美国口口声声打击恐怖分子结果自己是最大的恐怖分子支持者，很讽刺啊,江苏,1
以色列空袭卡塔尔，最大输家是美国,昨天 10:01,5,竭璞lA,12小时前,都打首都了，美在卡塔尔的空军基地和买美的防空武器就是一堆导具？还要他们在卡塔尔干啥？,四川,0
以色列空袭卡塔尔，最大输家是美国,昨天 10:01,6,求真务实ssqs,20小时前,以色列胆大妄为，美国应当约束它一些。,安徽,2
以色列空袭卡塔尔，最大输家是美国,昨天 10:01,7,雾锁绿521,12小时前,以色列这种行为，可以理解为它压根就没有求和的打算，它和阿拉伯国家不死不休！,山东,0
以色列空袭卡塔尔，最大输家是美国,昨天 10:01,8,徐徐无声0jxs,20小时前,内塌泥哑糊是恐怖分子，违反人类罪，被国际法庭通缉,广东,2
以色列空袭卡塔尔，最大输家是美国,昨天 10:01,9,通达又鲜明灬超人,16小时前,当美国的敌人危险，当美国的盟友更危险。这是美国前国务卿基辛格的名言。,四川,1
以色列空袭卡塔尔，最大输家是美国,昨天 10:01,10,只剩一把刀,19小时前,让子弹飞一会儿,江苏,0
以色列空袭卡塔尔，最大输家是美国,昨天 10:01,11,雨暮浮屠,19小时前,以色列不是疯子，而是太精明了，或者说内塔尼亚胡想的很明白，他现在和小泽一样的情况，一旦停战肯定要被清算，所以他会找一切借口理由让战争继续下去。,山东,3
以色列空袭卡塔尔，最大输家是美国,昨天 10:01,12,百度网友b6ce00,14小时前,就是美国纵容的，以色列才敢这么嚣张。这是国家恐怖主义！,广东,1
以色列空袭卡塔尔，最大输家是美国,昨天 10:01,13,风景独好888888,20小时前,你问谁呢！有病。想当水军领狗粮？,辽宁,2
以色列空袭卡塔尔，最大输家是美国,昨天 10:01,14,小数子6,13小时前,斡旋，做中间人？那你的有实力，能压住以色列跟哈马斯，可惜的是你只能做到一半！,江西,3
以色列空袭卡塔尔，最大输家是美国,昨天 10:01,15,食鲜农业大哥大,3小时前,继续打对谁有利谁就支持。,江西,0
以色列空袭卡塔尔，中东危局更危,昨天 02:55,0,,,非百家号页面，跳过评论爬取,,0
以色列“突袭”卡塔尔 整件事有多严重?,9月10日 21:40,0,,,非百家号页面，跳过评论爬取,,0
"以军10枚导弹砸向多哈,特朗普提前知道消息,卡塔尔只字不提报仇",9月10日 16:16,0,,,非百家号页面，跳过评论爬取,,0
"以色列空袭卡塔尔,特朗普当局罕见顾左右而言他",9月10日 14:53,0,,,无评论,,0
以色列突袭卡塔尔!美国知情?中东局势再度升级!,9月10日 14:17,0,,,非百家号页面，跳过评论爬取,,0
以色列突袭卡塔尔，卡塔尔敢不敢还手,9月10日 13:06,0,,,非百家号页面，跳过评论爬取,,0
以色列向卡塔尔扔导弹!哈马斯会“灭门”吗?特朗普:跟我没关系,9月10日 12:10,0,,,非百家号页面，跳过评论爬取,,0
