子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
实探即将永久关停的北京杜莎夫人蜡像馆,9月6日 18:22,1,好心情1am,09-07 10:14,让穷人花钱去看富人的蜡像吗 当穷人露宿街头 没钱吃饭 富人会知道你吗 所以每个人过好自己的生活才是正道！,江苏,1
实探即将永久关停的北京杜莎夫人蜡像馆,9月6日 18:22,2,疑是银河落眼前,09-06 22:09,送迷你蜡像呀,北京,0
实探即将永久关停的北京杜莎夫人蜡像馆,9月6日 18:22,3,bab39,09-07 06:11,花钱看一堆蜡，吃饱饭了，现在电脑AI都能和明星合影。,上海,3
实探即将永久关停的北京杜莎夫人蜡像馆,9月6日 18:22,4,小排骨Ai,09-08 05:51,免费都不一定有人去吧？,北京,1
实探即将永久关停的北京杜莎夫人蜡像馆,9月6日 18:22,5,cdtt2002,09-06 19:21,故宫门票才50！,河北,25
实探即将永久关停的北京杜莎夫人蜡像馆,9月6日 18:22,6,hys041,09-07 07:18,造价不菲的蜡像,河北,1
实探即将永久关停的北京杜莎夫人蜡像馆,9月6日 18:22,7,w5mw5m,09-08 00:13,武汉的还开着吗？十几年前去的还200多一张。另外这种纯靠西洋品牌名气的，应该越来越难忽悠到客人了,湖北,0
实探即将永久关停的北京杜莎夫人蜡像馆,9月6日 18:22,8,水镜先生2020,09-07 08:30,其它地方也是迟早的事,河北,1
实探即将永久关停的北京杜莎夫人蜡像馆,9月6日 18:22,9,可爱的刘潇,09-07 00:43,说实话，40一张，还可以考虑去看看，毕竟前门大街那地理位置摆在那呢！从开业到倒闭，我是一次没进去过。去不起！,北京,9
实探即将永久关停的北京杜莎夫人蜡像馆,9月6日 18:22,10,理直气壮Tx,09-08 09:16,而且丑,黑龙江,0
实探即将永久关停的北京杜莎夫人蜡像馆,9月6日 18:22,11,漆流如0hccfc,09-07 07:39,看个假人，有啥看头？,上海,3
实探即将永久关停的北京杜莎夫人蜡像馆,9月6日 18:22,12,瞎人尔女马掺乎,09-07 11:13,故宫是国家的顶级物质文化遗产，只有日常管理和日常修缮的运营成本，没有租金；那个蜡像馆做的是买卖，租金、人员工资都是成本。,北京,0
实探即将永久关停的北京杜莎夫人蜡像馆,9月6日 18:22,13,懒人刘耀文,09-09 12:57,为啥做不下去的店子，发的公告一定要写一堆理由，直接说我失败了搞不下去了很难说出口吗,湖南,0
实探即将永久关停的北京杜莎夫人蜡像馆,9月6日 18:22,14,135缘来缘去,09-06 23:16,这些东西对90/00后没吸引力,北京,3
实探即将永久关停的北京杜莎夫人蜡像馆,9月6日 18:22,15,我不爱吃桃,09-07 09:04,定位有问题，如果以历史名人和场景为主，地点和其它专业博物馆“扎堆”（前门的选址让人吐槽啊，房租高不说了，问一下，高端参观者如何停车？难道都指望北京一日游交200元门票？），想走高端，就别搞“追星”，要搞“文化”,北京,0
实探即将永久关停的北京杜莎夫人蜡像馆,9月6日 18:22,16,一曲江南烟雨几多愁,09-07 07:59,那得先问问明星是否同意，可能会引起很多不必要的纠纷。,湖北,2
实探即将永久关停的北京杜莎夫人蜡像馆,9月6日 18:22,17,纳兰香气治疗师,09-07 12:07,蜡像做的不像国外馆那样逼真，真人合影努努力就实现了，谁还去，Ai 技术也能做的更好,北京,0
实探即将永久关停的北京杜莎夫人蜡像馆,9月6日 18:22,18,lxmqllxmql,09-07 07:12,毁了可惜，找库房存放又是一笔开支。可以把蜡像卖给蜡像本人，回点本。,北京,10
实探即将永久关停的北京杜莎夫人蜡像馆,9月6日 18:22,19,壹点零零,09-07 06:41,莫名觉得本来就不应该存在这个东西，复刻真人的蜡像，听起来都恐怖，还要去看？,北京,6
实探即将永久关停的北京杜莎夫人蜡像馆,9月6日 18:22,20,我不爱吃桃,09-07 09:07,这就是蜡像馆该认真思考和解决的问题,北京,1
实探即将永久关停的北京杜莎夫人蜡像馆,9月6日 18:22,21,沈阳去哪玩,09-08 09:58,你10月9号关闭不行吗？还能赚一大笔,辽宁,0
实探即将永久关停的北京杜莎夫人蜡像馆,9月6日 18:22,22,四方宝照,09-07 08:08,被迭代淘汰很正常，过去物以稀为贵，现在连饭店都能摆个蜡像，谁对这个还有兴趣,北京,5
实探即将永久关停的北京杜莎夫人蜡像馆,9月6日 18:22,23,cdtt2002,09-07 13:26,那你就去给它承担成本呗，看几个假人。,河北,0
实探即将永久关停的北京杜莎夫人蜡像馆,9月6日 18:22,24,小孟体福双彩,09-07 13:55,便宜我也买几个放家门口看门,浙江,0
实探即将永久关停的北京杜莎夫人蜡像馆,9月6日 18:22,25,重山说事,09-07 12:00,杭州有个动漫城，除了动漫节，没啥人，这些蜡像放到那里，是物尽其用。,浙江,0
实探即将永久关停的北京杜莎夫人蜡像馆,9月6日 18:22,26,明智老五郎,09-07 09:24,我们这商场有个大型vr，他们的模式是“全国流窜”，因为基本上是一锤子买卖，搞一波热度赚一笔然后去下一个城市。,北京,0
杜莎夫人蜡像馆母公司去年税前亏损近5亿英镑,9月6日 00:04,0,,,非百家号页面，跳过评论爬取,,0
北京杜莎夫人蜡像馆永久关闭,9月5日 15:31,0,,,无评论,,0
北京杜莎夫人蜡像馆宣布:将永久关闭!网友:这些“明星”怎么办,9月5日 10:46,0,,,非百家号页面，跳过评论爬取,,0
北京杜莎夫人蜡像馆将永久关停,9月4日 21:04,0,,,非百家号页面，跳过评论爬取,,0
