子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
华科大官网已撤下校友王腾资料页面,9月10日 22:18,0,,,无评论,,0
王腾否认被辞退后将入职魅族担任副总裁,9月9日 15:39,0,,,非百家号页面，跳过评论爬取,,0
王腾再次回应被小米辞退：没有窃取公司机密出售，没有收人钱财,9月9日 10:02,1,网友truthvery,09-09 11:09,先自己 弄个小号去网上 散播谣言 ，然后自己 澄清 ，说有人造谣，最后展现自己公司 好像有机密 ，呵呵 。现在小米日子不好过，雷军只有 牺牲自己的大将了 ，演一出 苦肉计 。国产企业 永远都是把最多的钱 用在营销上 ，养水军，养UP主，给你研发？不能够，也不需要 。格力的董明珠 就是最好的例子，人家不需要研发，只要几句话术 就能让你以为他们 研发实力贼强，那还研发什么,黑龙江,4
王腾再次回应被小米辞退：没有窃取公司机密出售，没有收人钱财,9月9日 10:02,2,luosure0312,09-09 18:06,他不需要窃取机密，他本来就知道这些机密。,湖北,1
王腾再次回应被小米辞退：没有窃取公司机密出售，没有收人钱财,9月9日 10:02,3,九垓之田,09-09 11:38,“没有窃取公司机密出售”，意思是窃取了还没卖？,河北,3
王腾再次回应被小米辞退：没有窃取公司机密出售，没有收人钱财,9月9日 10:02,4,孟德为何发笑呀,09-09 13:34,你说的这些投资方都是金融资本，哪个像小米这样是同行的？,福建,1
王腾再次回应被小米辞退：没有窃取公司机密出售，没有收人钱财,9月9日 10:02,5,phason008,09-09 11:46,涉密的信息，有很多种类，不是说只有极其核心的设计才叫机密，有的还有时效性，比如发布会的内容，在没发布之前也算机密信息，所以要时刻注意言辞。,辽宁,0
王腾再次回应被小米辞退：没有窃取公司机密出售，没有收人钱财,9月9日 10:02,6,神不由自主,09-09 17:18,人家内部公告说的是泄密，怎么到你这就是窃密了，泄密和窃密性质完全不一样。,广东,3
王腾再次回应被小米辞退：没有窃取公司机密出售，没有收人钱财,9月9日 10:02,7,网友truthvery,09-09 11:04,又开始玩套路了 ，你就一句话说对了 ，你要是真违法了 也就不是在这了，呵呵 所以呢，你根本就没违法，你自己也知道，你们是自己炒作自己，让大众以为你们公司 有什么高科技机密，呵呵 这种自导自演的东西 在网络上太多了 ，你小米 一个贴牌企业 有什么机密啊 ，造个车不是撞就是烧死3 ，别人要是偷你的机密 还不得哭啊,黑龙江,98
王腾再次回应被小米辞退：没有窃取公司机密出售，没有收人钱财,9月9日 10:02,8,happy童鞋,09-09 17:32,弱弱的问一句，那个米还有那个为有什么蜜吗？拆开看一下除了壳是国造的，米和为是汉字其他的大概率都是鹰国历史，或许有一个半个思密达和小自摸混进来。所以信王腾，应该是开员节流吧,福建,0
王腾再次回应被小米辞退：没有窃取公司机密出售，没有收人钱财,9月9日 10:02,9,谁能叫醒奴隶们,09-10 08:41,精神病院现在也让玩手机了？,吉林,0
王腾再次回应被小米辞退：没有窃取公司机密出售，没有收人钱财,9月9日 10:02,10,vszhangjie,09-09 16:10,小米的声明和王腾的声明并不矛盾。小米说王腾泄密，王腾说没有窃取机密出售，所以真实情况是：王腾泄露的秘密不是偷来的，而是在他的职权范围内本身就掌握的，而且泄露的时候没收钱，免费给别人的。,山东,3
王腾再次回应被小米辞退：没有窃取公司机密出售，没有收人钱财,9月9日 10:02,11,钱黄_002,09-09 12:50,很多人有误解，什么是机密，技术秘密算一类秘密，但公司重大经营策略，公司财务明细和公司策略文宣仍属秘密！这才是你公开澄清，而不去法院解决问题的核心原因。有时候大家都有泄密，可能连自己都不知道的原因。,湖北,0
王腾再次回应被小米辞退：没有窃取公司机密出售，没有收人钱财,9月9日 10:02,12,百度网友2054779,09-09 17:58,情商不太在线。泄密一事，已经提醒多次了，这不是第一次。,浙江,0
王腾再次回应被小米辞退：没有窃取公司机密出售，没有收人钱财,9月9日 10:02,13,Frufjfhhd,09-09 11:54,如日中天小米是非必然多，他这个岗位公司内部更是虎视眈眈，肯定都想办法把他除掉自己上任。王腾聪明智商极高，难免中了如和珅这类人的圈套。有苦就诉，有冤就说。,山东,1
王腾再次回应被小米辞退：没有窃取公司机密出售，没有收人钱财,9月9日 10:02,14,zhourt113,09-09 13:34,辟谣说法和公告也是冲突啊，没有窃取机密出售 敢不敢说成 没有窃取机密？利益冲突又没有出售收钱，那就是有别的交换呗,山东,0
王腾再次回应被小米辞退：没有窃取公司机密出售，没有收人钱财,9月9日 10:02,15,yuhuan21,09-09 11:46,没有被抓，证明这个事情不违法。被辞退，证明这个事情违反了合同或者是公司的规定,广西,3
王腾再次回应被小米辞退：没有窃取公司机密出售，没有收人钱财,9月9日 10:02,16,百度网友41a0b65,09-09 11:18,估计是创造热度的，雷子的营销能力有目共睹,山西,5
王腾再次回应被小米辞退：没有窃取公司机密出售，没有收人钱财,9月9日 10:02,17,简单还豁达丶爱人sf,09-09 12:01,王思聪是富二代，他的位置不是靠他自己努力上去的，你举例子能动点脑子？,福建,0
王腾再次回应被小米辞退：没有窃取公司机密出售，没有收人钱财,9月9日 10:02,18,山河探秘,09-09 11:05,从他以前的事推断，这家伙确实差点脑子不够数，有次被拍到用苹果手机，他非得各种狡辩，直接说是为了更全面了解友商产品，提升产品能力不就得了，公司人也说他有点狂。,天津,27
王腾再次回应被小米辞退：没有窃取公司机密出售，没有收人钱财,9月9日 10:02,19,PanAnycall,09-09 11:52,小米公告是窃取公司商业机密。这个王腾发文是说没有窃取公司机密出售。一看这个王腾就是已经窃取公司机密，还狡辩说成没出售公司机密，转移话题。,广东,46
