子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
女排世锦赛后最新世界排名:意大利巨大优势榜首 中国领先美国不到2分第6,9月8日 19:15,0,,,非百家号页面，跳过评论爬取,,0
中国田径队公布东京世界田径锦标赛参赛名单,9月6日 20:35,1,护航天使Mandy,09-08 19:29,中国田径队73名健儿出征东京，阵容强大，期待他们赛出好成绩。,辽宁,0
中国田协公布世锦赛参赛名单,9月6日 15:53,1,汽车修理厂FastFurious,09-06 17:09,中国队阵容强大，运动员们加油，期待东京世锦赛的精彩表现。,湖南,0
田径世锦赛中国队73人参赛名单公布,9月6日 14:39,1,慕桖倚云3K,09-06 17:26,居然有一篇文章的标题是：吴艳妮领衔……脸都不要了，她也配？中国体育真是没人了，一个洲际冠军都没拿过的，压哨取得参赛资格的，还臭吹呢。,北京,0
田径世锦赛中国队73人参赛名单公布,9月6日 14:39,2,魔法师夜飞侠,09-06 14:49,中国队阵容强大，东京世锦赛加油，期待健儿们精彩表现。,河北,0
中国田径队公布东京世锦赛名单,9月6日 13:44,1,希望匠人,09-06 13:52,中国队出征东京阵容强，吴艳妮谢震业领衔，赛场见真章！,江苏,0
中国田径队公布东京世锦赛名单,9月6日 13:44,2,慕桖倚云3K,09-06 13:51,吴艳妮在田径队算个大咖吗？到目前为止一个洲际冠军都没拿过，就剩下浓妆艳抹花枝招展纹身抢国旗画鬼符说大话遇强则强了。,北京,0
中国女排世锦赛排名出炉,9月4日 17:47,0,,,非百家号页面，跳过评论爬取,,0
女排世锦赛八强开战，欧洲劲旅强势围剿，日本孤军奋战,9月3日 17:23,0,,,非百家号页面，跳过评论爬取,,0
中国女排排名更新，力压卫冕冠军，创历史第三差成绩,9月2日 13:02,0,,,非百家号页面，跳过评论爬取,,0
