子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
视频丨以色列宣布对伊朗发动打击 德黑兰多地传出爆炸声,6月13日 09:07,1,十全九de美,06-13 08:15,愿和平的阳光早日驱散战争的阴霾！,江西,8
视频丨以色列宣布对伊朗发动打击 德黑兰多地传出爆炸声,6月13日 09:07,2,日常万花筒,06-13 08:18,伊朗不能倒！！！,江苏,9
视频丨以色列宣布对伊朗发动打击 德黑兰多地传出爆炸声,6月13日 09:07,3,方氏论道,06-14 08:59,你就是个杠精，懒得理你。,浙江,0
视频丨以色列宣布对伊朗发动打击 德黑兰多地传出爆炸声,6月13日 09:07,4,ypa456,06-13 08:21,支持以色列，打击神权国家。,重庆,94
视频丨以色列宣布对伊朗发动打击 德黑兰多地传出爆炸声,6月13日 09:07,5,KIRITODXD,06-13 11:33,伊朗只敢嘴炮反击,安徽,1
视频丨以色列宣布对伊朗发动打击 德黑兰多地传出爆炸声,6月13日 09:07,6,无名youxin,06-13 10:43,敢快买歼10C！,湖北,0
视频丨以色列宣布对伊朗发动打击 德黑兰多地传出爆炸声,6月13日 09:07,7,KIRITODXD,06-13 11:30,因为犹太人给每个伊斯兰国家都设立了各自的伊斯兰教派，每个伊斯兰国家都不认同其他伊斯兰国家的教派，这些伊斯兰国家就永远没法团结起来，等于说阿拉伯国家就输在宗教上面了,安徽,0
视频丨以色列宣布对伊朗发动打击 德黑兰多地传出爆炸声,6月13日 09:07,8,梅竹居士hL,06-13 08:49,伊朗被炸，印度有义务勒紧裤腰带帮助,浙江,0
视频丨以色列宣布对伊朗发动打击 德黑兰多地传出爆炸声,6月13日 09:07,9,妖龙作手,06-13 08:34,不是伊朗怕以色列，是怕背后无限支持武器的美国。美国现在是被犹太人控制。,安徽,3
视频丨以色列宣布对伊朗发动打击 德黑兰多地传出爆炸声,6月13日 09:07,10,天亮说晚安13456,06-13 08:30,以色列现在越来越有恃无恐了，他也知道跟伊朗打美国一定会支持他，看看伊朗怎么反击吧,河北,3
视频丨以色列宣布对伊朗发动打击 德黑兰多地传出爆炸声,6月13日 09:07,11,副室1,06-13 08:48,伊朗想装睡也不可能了，其它的伊斯兰国家都应该支持伊朗，如果伊朗废了，下一个目标就是整个中东，以色列将统一中东，一个地区大国将形成。,辽宁,3
视频丨以色列宣布对伊朗发动打击 德黑兰多地传出爆炸声,6月13日 09:07,12,GordonRamsay80,06-13 11:21,求饶？直接把以色列灭了,广东,2
视频丨以色列宣布对伊朗发动打击 德黑兰多地传出爆炸声,6月13日 09:07,13,百度网友451e9d6,06-13 10:21,呵呵，小以  已经落入陷阱，大漂亮跳半个身体出来了。等着看吧。,内蒙古,0
视频丨以色列宣布对伊朗发动打击 德黑兰多地传出爆炸声,6月13日 09:07,14,二村村长兼支书,06-13 08:31,吓死伊朗，他也不敢对以色列宣战，就算伊朗报复，也会提前通报以色列他要报复的目标，好让以色列做好规避准备，这样面子好看，对伊朗民众也有交代,上海,34
视频丨以色列宣布对伊朗发动打击 德黑兰多地传出爆炸声,6月13日 09:07,15,百度网友bd265a9828,06-13 10:16,主要是伊朗太怂了 之前就应该趁着哈马斯和黎巴嫩打以色列的时候一起出击，结果被以色列分别歼灭了，现在伊朗就成了光杆司令，活该挨打,山东,3
